"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","tp","cueLevel","learning_quartile","logRT","zlogRT"
12,1,2," S2-19.jpg",2,1," purple","incongruent",2,1,2.9461,1.8667,1,0,0.2,1,1.08048226179564,1.65169691415831
12,1,3," S2-19.jpg",2,3," orange","neutral",2,1,2.3469,1.2667,1,0.5,0.5,1,0.853095308377008,0.236789260175302
12,1,4," S2-19.jpg",2,1," purple","incongruent",2,1,2.0662,1.3,1,0,0.2,1,0.725711171433208,-0.555854238706433
12,1,5," S2-19.jpg",2,3," orange","neutral",2,1,2.0665,1.5,1,0.5,0.5,1,0.72585635496965,-0.55495083904407
12,1,6," S1-15.jpg",1,1," purple","congruent",1,1,2.3728,1.25,1,1,0.8,1,0.86407069240153,0.305083217362505
12,1,7," S2-19.jpg",2,2," green","congruent",2,1,2.1595,1.25,1,1,0.8,1,0.769876713418619,-0.28103564222162
12,1,8," S1-15.jpg",1,2," green","incongruent",1,1,2.1862,1.5167,1,0,0.2,1,0.782164876877598,-0.20457295924836
12,1,9," S2-19.jpg",2,2," green","congruent",2,1,2.0929,1.35,1,1,0.8,1,0.738550664013795,-0.475960928855514
12,1,10," S1-15.jpg",1,1," purple","congruent",1,1,2.0262,1.3167,1,1,0.8,1,0.70616211763744,-0.677497567085234
12,1,11," S1-15.jpg",1,1," purple","congruent",1,1,1.9729,1.2667,1,1,0.8,1,0.679504541518787,-0.843373436038349
12,1,12," S1-15.jpg",1,1," purple","congruent",1,1,1.7463,1.2833,1,1,0.8,1,0.557499263963662,-1.60254716365874
12,1,13," S2-19.jpg",2,2," green","congruent",2,1,2.1472,1.55,1,1,0.8,1,0.764164667795226,-0.316578653599056
12,1,14," S2-19.jpg",2,3," orange","neutral",2,1,2.3728,1.7333,1,0.5,0.5,1,0.86407069240153,0.305083217362505
12,1,15," S2-19.jpg",2,2," green","congruent",2,1,2.2132,1.6,1,1,0.8,1,0.794439432041818,-0.1281949534306
12,1,16," S2-19.jpg",2,1," purple","incongruent",2,1,4.2256,3.25,1,0,0.2,1,1.44116126256073,3.89600984038822
12,1,17," S1-15.jpg",1,1," purple","congruent",1,1,2.0662,1.3833,1,1,0.8,1,0.725711171433208,-0.555854238706433
12,1,18," S1-15.jpg",1,3," orange","neutral",1,1,2.5616,1.8167,1,0.5,0.5,1,0.940632063260313,0.781483767169278
12,1,19," S2-19.jpg",2,2," green","congruent",2,1,2.1612,1.3,1,1,0.8,1,0.770663622987774,-0.276139123948912
12,1,20," S2-19.jpg",2,3," orange","neutral",2,1,2.2262,1.4333,1,0.5,0.5,2,0.800296096076988,-0.0917520588599784
12,1,21," S1-15.jpg",1,3," orange","neutral",1,1,1.9464,1.35,1,0.5,0.5,2,0.665981512487176,-0.927520028418408
12,1,22," S1-15.jpg",1,1," purple","congruent",1,1,2.7592,1.3,1,1,0.8,2,1.01494078264049,1.24386726907198
12,1,23," S1-15.jpg",1,3," orange","neutral",1,1,2.1995,1.25,1,0.5,0.5,2,0.788230061806637,-0.16683255044346
12,1,24," S1-15.jpg",1,1," purple","congruent",1,1,2.547,1.5833,1,1,0.8,2,0.93491619599732,0.745916975768232
12,1,25," S1-15.jpg",1,1," purple","congruent",1,1,2.946,1.6167,1,1,0.8,2,1.08044831804044,1.65148570028559
