subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 16, 1, 1, S1-15.jpg, 1, 0.95, 173, 1, 1, 2.8860, 2.8889, 1
 16, 1, 2, S1-15.jpg, 1, 0.95, 174, 1, 1, 2.8976, 2.8986
 16, 1, 3, S2-19.jpg, 2, 0.90, 201, 1, 0, 3.3526, 3.3536
 16, 1, 4, S2-19.jpg, 2, 0.90, 159, 1, 0, 2.6459, 2.6468
 16, 1, 5, S2-19.jpg, 2, 0.85, 183, 2, 1, 3.0528, 3.0536
 16, 1, 6, S2-19.jpg, 2, 0.85, 195, 1, 0, 3.2426, 3.2435
 16, 1, 7, S2-19.jpg, 2, 0.80, 141, 2, 1, 2.3467, 2.3477
 16, 1, 8, S1-15.jpg, 1, 0.80, 212, 1, 1, 3.5524, 3.5534
 16, 1, 9, S1-15.jpg, 1, 0.75, 172, 2, 0, 2.8863, 2.8873
 16, 1, 10, S1-15.jpg, 1, 0.75, 216, 2, 0, 3.6242, 3.6250
 16, 1, 11, S2-19.jpg, 2, 0.70, 219, 2, 1, 3.6508, 3.6517
 16, 1, 12, S1-15.jpg, 1, 0.70, 213, 2, 0, 3.5587, 3.5596
 16, 1, 13, S1-15.jpg, 1, 0.65, 200, 2, 0, 3.3276, 3.3285
 16, 1, 14, S2-19.jpg, 2, 0.65, 258, 1, 0, 4.3036, 4.3045
 16, 1, 15, S2-19.jpg, 2, 0.60, 258, 2, 1, 4.3029, 4.3037
 16, 1, 16, S2-19.jpg, 2, 0.60, 183, 1, 0, 3.0461, 3.0470
 16, 1, 17, S1-15.jpg, 1, 0.55, 210, 2, 0, 3.4979, 3.4989
 16, 1, 18, S1-15.jpg, 1, 0.55, 144, 2, 0, 2.4036, 2.4046
 16, 1, 19, S2-19.jpg, 2, 0.50, 192, 2, 1, 3.1935, 3.1945
 16, 1, 20, S2-19.jpg, 2, 0.50, 209, 1, 0, 3.4866, 3.4875
