subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 16, 1, 1, S2-19.jpg, 2, 0.63, 147, 2, 1, 2.4435, 2.4450
 16, 1, 2, S1-15.jpg, 1, 0.53, 155, 2, 0, 2.5855, 2.5864
 16, 1, 3, S2-19.jpg, 2, 0.60, 129, 1, 0, 2.1597, 2.1605
 16, 1, 4, S2-19.jpg, 2, 0.53, 102, 1, 0, 1.7095, 1.7104
 16, 1, 5, S1-15.jpg, 1, 0.63, 115, 2, 0, 1.9099, 1.9109
 16, 1, 6, S2-19.jpg, 2, 0.61, 142, 1, 0, 2.3589, 2.3596
 16, 1, 7, S1-15.jpg, 1, 0.71, 152, 2, 0, 2.5269, 2.5278
 16, 1, 8, S2-19.jpg, 2, 0.66, 140, 2, 1, 2.3265, 2.3277
 16, 1, 9, S2-19.jpg, 2, 0.68, 133, 2, 1, 2.2247, 2.2256
 16, 1, 10, S2-19.jpg, 2, 0.65, 147, 2, 1, 2.4435, 2.4444
 16, 1, 11, S2-19.jpg, 2, 0.66, 135, 1, 0, 2.2433, 2.2443
 16, 1, 12, S1-15.jpg, 1, 0.61, 138, 2, 0, 2.2927, 2.2935
 16, 1, 13, S1-15.jpg, 1, 0.76, 144, 2, 0, 2.3932, 2.3942
 16, 1, 14, S2-19.jpg, 2, 0.63, 128, 1, 0, 2.1265, 2.1276
 16, 1, 15, S1-15.jpg, 1, 0.79, 136, 2, 0, 2.2591, 2.2601
 16, 1, 16, S2-19.jpg, 2, 0.66, 160, 1, 0, 2.6777, 2.6786
 16, 1, 17, S2-19.jpg, 2, 0.72, 154, 2, 1, 2.5596, 2.5604
 16, 1, 18, S2-19.jpg, 2, 0.69, 173, 2, 1, 2.8933, 2.8942
 16, 1, 19, S2-19.jpg, 2, 0.70, 178, 2, 1, 2.9597, 2.9606
 16, 1, 20, S1-15.jpg, 1, 0.66, 150, 1, 1, 2.5100, 2.5110
 16, 1, 21, S1-15.jpg, 1, 0.80, 168, 1, 1, 2.8249, 2.8258
 16, 1, 22, S1-15.jpg, 1, 0.65, 174, 2, 0, 2.8935, 2.8943
 16, 1, 23, S1-15.jpg, 1, 0.80, 167, 2, 0, 2.7768, 2.7776
 16, 1, 24, S2-19.jpg, 2, 0.68, 173, 1, 0, 2.8766, 2.8776
 16, 1, 25, S2-19.jpg, 2, 0.68, 199, 1, 0, 3.3094, 3.3103
 16, 1, 26, S1-15.jpg, 1, 0.68, 216, 2, 0, 3.5925, 3.5934
 16, 1, 27, S2-19.jpg, 2, 0.72, 205, 2, 1, 3.4113, 3.4122
 16, 1, 28, S1-15.jpg, 1, 0.70, 186, 1, 1, 3.1010, 3.1020
 16, 1, 29, S1-15.jpg, 1, 0.81, 169, 2, 0, 2.8218, 2.8228
 16, 1, 30, S2-19.jpg, 2, 0.70, 161, 2, 1, 2.6797, 2.6806
 16, 1, 31, S1-15.jpg, 1, 0.82, 180, 2, 0, 3.0191, 3.0200
 16, 1, 32, S1-15.jpg, 1, 0.69, 172, 1, 1, 2.8695, 2.8704
 16, 1, 33, S2-19.jpg, 2, 0.71, 147, 2, 1, 2.4697, 2.4704
 16, 1, 34, S1-15.jpg, 1, 0.68, 158, 1, 1, 2.6273, 2.6280
 16, 1, 35, S1-15.jpg, 1, 0.82, 139, 1, 1, 2.3102, 2.3110
 16, 1, 36, S1-15.jpg, 1, 0.68, 149, 2, 0, 2.4908, 2.4918
 16, 1, 37, S1-15.jpg, 1, 0.82, 192, 1, 1, 3.2052, 3.2061
 16, 1, 38, S1-15.jpg, 1, 0.69, 188, 2, 0, 3.1365, 3.1377
 16, 1, 39, S1-15.jpg, 1, 0.82, 230, 1, 1, 3.8313, 3.8320
 16, 1, 40, S1-15.jpg, 1, 0.70, 201, 2, 0, 3.3426, 3.3441
 16, 1, 41, S1-15.jpg, 1, 0.82, 209, 1, 1, 3.4770, 3.4783
 16, 1, 42, S2-19.jpg, 2, 0.69, 154, 2, 1, 2.5664, 2.5673
 16, 1, 43, S1-15.jpg, 1, 0.81, 180, 2, 0, 3.0213, 3.0220
 16, 1, 44, S2-19.jpg, 2, 0.68, 179, 2, 1, 2.9771, 2.9778
 16, 1, 45, S1-15.jpg, 1, 0.82, 175, 1, 1, 2.9098, 2.9107
 16, 1, 46, S1-15.jpg, 1, 0.71, 198, 1, 1, 3.3067, 3.3075
 16, 1, 47, S1-15.jpg, 1, 0.82, 226, 2, 0, 3.7597, 3.7606
 16, 1, 48, S1-15.jpg, 1, 0.71, 147, 1, 1, 2.4575, 2.4582
 16, 1, 49, S2-19.jpg, 2, 0.69, 194, 2, 1, 3.2265, 3.2273
 16, 1, 50, S1-15.jpg, 1, 0.71, 197, 2, 0, 3.2761, 3.2770
 16, 1, 51, S2-19.jpg, 2, 0.68, 172, 2, 1, 2.8713, 2.8720
 16, 1, 52, S2-19.jpg, 2, 0.68, 189, 2, 1, 3.1566, 3.1575
 16, 1, 53, S2-19.jpg, 2, 0.67, 224, 2, 1, 3.7361, 3.7369
 16, 1, 54, S1-15.jpg, 1, 0.71, 252, 2, 0, 4.2072, 4.2084
 16, 1, 55, S1-15.jpg, 1, 0.82, 222, 2, 0, 3.6981, 3.6989
 16, 1, 56, S2-19.jpg, 2, 0.67, 185, 1, 0, 3.0879, 3.0886
 16, 1, 57, S1-15.jpg, 1, 0.83, 194, 2, 0, 3.2256, 3.2265
 16, 1, 58, S2-19.jpg, 2, 0.69, 189, 2, 1, 3.1548, 3.1556
 16, 1, 59, S1-15.jpg, 1, 0.83, 264, 2, 0, 4.3926, 4.3934
 16, 1, 60, S1-15.jpg, 1, 0.72, 191, 2, 0, 3.1861, 3.1870
 16, 1, 61, S2-19.jpg, 2, 0.65, 171, 1, 0, 2.8502, 2.8510
 16, 1, 62, S2-19.jpg, 2, 0.68, 152, 2, 1, 2.5256, 2.5265
 16, 1, 63, S1-15.jpg, 1, 0.83, 179, 2, 0, 2.9868, 2.9877
 16, 1, 64, S2-19.jpg, 2, 0.68, 199, 2, 1, 3.3194, 3.3203
 16, 1, 65, S1-15.jpg, 1, 0.83, 140, 1, 1, 2.3412, 2.3419
 16, 1, 66, S2-19.jpg, 2, 0.67, 109, 1, 0, 1.8093, 1.8101
 16, 1, 67, S2-19.jpg, 2, 0.68, 178, 2, 1, 2.9739, 2.9746
 16, 1, 68, S1-15.jpg, 1, 0.72, 113, 2, 0, 1.8763, 1.8771
 16, 1, 69, S2-19.jpg, 2, 0.67, 206, 1, 0, 3.4550, 3.4558
