cue,coherence,congruent,threshold,memoryThinning,noise1Frames,signal1Onsets,signal1Frames,noise2Onsets,noise2Frames,signal2Onsets,signal2Frames,signal1_vizEv,signal2_vizEv,rawChoice,forcedChoice,RT,startPoint1,startPoint2,subID,nTrial,nFrames,trialTarget
0.5,0.5395,1,5,12,92,93,40,133,75,208,425,4.49550365163788,18.6243674871067,1,1,97,1.91817098738954,4.47941254004212,50,50,632,1
0.5,0.5395,1,5,12,93,94,34,128,93,221,412,2.12879879749034,23.0718394844906,0,0,261,-1.8951642738281,-2.52216585558036,50,50,632,1
0.5,0.5395,1,5,12,87,88,23,111,96,207,426,3.72980461536881,37.1747856561236,1,1,257,0.809859177223147,3.41134177838695,50,50,632,1
0.5,0.5395,1,5,12,75,76,33,109,87,196,437,11.8049535544598,-18.3311195685367,1,1,83,1.89360509798458,11.2765881301055,50,50,632,1
0.5,0.5395,1,5,12,97,98,23,121,83,204,429,-3.97680725249492,-9.67259831357486,1,1,299,2.6969787045801,-1.70329873099559,50,50,632,1
0.5,0.5395,1,5,12,80,81,30,111,100,211,422,0.682825442891272,18.1481751511493,0,0,217,0.239597551859722,-1.06306367112551,50,50,632,1
0.5,0.5395,1,5,12,78,79,23,102,97,199,434,5.33091424715401,-0.474839312076946,0,0,229,2.37450234615017,0.429246089797136,50,50,632,1
0.5,0.5395,1,5,12,84,85,37,122,98,220,413,8.07966808793448,15.2321413578755,1,1,319,-1.4987252331254,4.94951554770307e-05,50,50,632,1
0.5,0.5395,1,5,12,84,85,35,120,77,197,436,7.29795536390302,21.9355295586379,1,1,223,-1.30996630047102,3.02201734423846,50,50,632,1
0.5,0.5395,1,5,12,81,82,32,114,78,192,441,-4.98411288491967,32.5236922990525,0,0,111,-1.68162260660146,-4.85957659128948,50,50,632,1
0.5,0.5395,1,5,12,106,107,29,136,75,211,422,-1.73705674703433,11.3850616915058,1,1,221,2.75557245955382,3.76228204672869,50,50,632,1
0.5,0.5395,1,5,12,75,76,46,122,79,201,432,12.2493854848824,41.3850800850129,1,1,81,1.99622063723571,4.84432538436676,50,50,632,1
0.5,0.5395,1,5,12,270,271,41,312,76,388,245,0,13.823566260068,1,1,275,3.15057326844736,9.99766390012916,50,50,632,1
0.5,0.5395,1,5,12,82,83,39,122,75,197,436,20.6375980619058,25.7797880326706,1,1,103,-1.82829437074999,10.7372296288108,50,50,632,1
0.5,0.5395,1,5,12,75,76,47,123,88,211,422,13.1750277086432,4.74087412885337,0,0,333,-3.31064456993634,1.64169286022409,50,50,632,1
0.5,0.5395,1,5,12,98,99,23,122,86,208,425,3.41934467010062,14.8795019386998,1,1,333,1.27979178421832,1.87684278896984,50,50,632,1
0.5,0.5395,1,5,12,103,104,38,142,80,222,411,-3.03246798702966,35.2578547039811,0,0,289,-1.59558840340954,-1.67626365037741,50,50,632,1
0.5,0.5395,1,5,12,100,101,54,155,107,262,371,-7.49121378069373,12.6882466691103,0,0,265,0.791841115149966,-2.75995956271668,50,50,632,1
0.5,0.5395,1,5,12,101,102,52,154,103,257,376,-2.67958480497477,27.1965373884742,1,1,103,4.95224322665091,6.21402893962581,50,50,632,1
0.5,0.5395,1,5,12,83,84,26,110,90,200,433,0.211658345241128,13.0659700783757,1,1,121,1.64564383042934,4.9802179338695,50,50,632,1
0.5,0.5395,1,5,12,85,86,50,136,75,211,422,6.53014111566467,2.40692200732558,1,1,355,-1.24361154325199,-1.6437758082534,50,50,632,1
0.5,0.5395,1,5,12,82,83,23,106,84,190,443,1.81149542288018,16.7140842985712,1,1,289,-0.990751372323725,-1.49911461752968,50,50,632,1
0.5,0.5395,1,5,12,75,76,218,294,84,378,255,-4.99902488635319,3.61174007592433,1,1,83,4.55166997724255,1.5965371649816,50,50,632,1
0.5,0.5395,1,5,12,86,87,42,129,75,204,429,9.31733973798024,-1.91183245557393,1,1,133,1.15652933396244,6.17410876678304,50,50,632,1
0.5,0.5395,1,5,12,78,79,29,108,83,191,442,-0.868808791187609,27.3805609193693,1,1,345,1.83306520465659,-1.33626248205045,50,50,632,1
0.5,0.5395,0,5,12,77,78,45,123,101,224,409,-0.940708157066547,-43.2156368159132,1,1,91,-1.24162829728826,-4.20671223071895,50,50,632,2
0.5,0.5395,0,5,12,88,89,25,114,95,209,424,-7.80749650317676,-16.9296781843909,1,1,121,-0.783917346413759,-4.9354625520118,50,50,632,2
0.5,0.5395,0,5,12,75,76,27,103,81,184,449,-1.25159291091287,-38.6556478156641,1,1,325,0.559765321708536,-1.24744662016537,50,50,632,2
0.5,0.5395,0,5,12,90,91,32,123,105,228,405,-1.45938168513213,-38.9423307927104,1,1,259,-0.362846929793953,0.17350501562245,50,50,632,2
0.5,0.5395,0,5,12,79,80,36,116,106,222,411,1.07077242827195,-21.0624898691623,0,0,351,-0.447258607428535,1.64980849576877,50,50,632,2
0.5,0.5395,0,5,12,79,80,48,128,82,210,423,-7.43327802365302,-6.96005826116469,1,1,121,-1.6998053450713,-5.23585671679896,50,50,632,2
0.5,0.5395,0,5,12,102,103,28,131,77,208,425,-3.94201602451758,6.85628842265128,0,0,349,-1.54957094742048,-1.10933315871052,50,50,632,2
0.5,0.5395,0,5,12,104,105,49,154,270,424,209,8.50342764521691,-30.7401704104924,0,0,229,-2.44972633903098,8.31167987385744,50,50,632,2
0.5,0.5395,0,5,12,83,84,31,115,85,200,433,6.47653157011242,-12.8904306833379,0,0,61,5.96919195121497,10.1754534438251,50,50,632,2
0.5,0.5395,0,5,12,105,106,27,133,92,225,408,13.9018723081161,-26.9991977523106,0,0,255,-3.19297496421228,1.70667037921516,50,50,632,2
0.5,0.5395,0,5,12,91,92,23,115,79,194,439,-7.17413752518508,-6.44498450109196,1,1,193,-1.83698744805412,-5.13308302341377,50,50,632,2
0.5,0.5395,0,5,12,75,76,24,100,78,178,455,1.4125056380574,-9.91443916847378,0,0,215,0.202123952253192,-0.691270433901177,50,50,632,2
0.5,0.5395,0,5,12,94,95,31,126,102,228,405,-0.888531059533215,-15.0787466997735,0,0,287,1.69911494963336,-1.40007371027014,50,50,632,2
0.5,0.5395,0,5,12,85,86,23,109,85,194,439,-4.86874699032857,-4.17602790923456,1,1,201,0.848519742354089,-3.63287864036357,50,50,632,2
0.5,0.5395,0,5,12,99,100,44,144,94,238,395,-7.80553531710004,-51.2934759233119,0,0,111,2.81369811987638,0.0792881480716739,50,50,632,2
0.5,0.5395,0,5,12,96,97,28,125,80,205,428,1.24477971271459,-34.441801876906,1,1,73,-5.42748763338957,-3.51341309278602,50,50,632,2
0.5,0.5395,0,5,12,81,82,33,115,99,214,419,0.127093376037992,5.47801853258226,1,1,109,-1.05836569959526,-3.44307443937344,50,50,632,2
0.5,0.5395,0,5,12,77,78,53,131,82,213,420,8.23167609490335,-47.992501453091,0,0,157,-0.770792801216606,5.34808359983838,50,50,632,2
0.5,0.5395,0,5,12,76,77,51,128,104,232,401,-6.44964672399039,-0.672232475318528,NaN,1,632,0.188408429301839,-2.34763059544905,50,50,632,2
0.5,0.5395,0,5,12,95,96,23,119,75,194,439,-6.98865478832311,-38.8439203702237,1,1,113,-3.46670386347891,-4.94943793198441,50,50,632,2
0.5,0.5395,0,5,12,80,81,55,136,75,211,422,1.54875849860877,-24.8300868920773,0,0,85,3.80373715362204,5.59004816772906,50,50,632,2
0.5,0.5395,0,5,12,75,76,43,119,89,208,425,0.899155109255833,-2.0347570090096,1,1,281,2.24308151973372,0.224730827950081,50,50,632,2
0.5,0.5395,0,5,12,75,76,25,101,75,176,457,3.46668703419,-9.36523737470803,0,0,187,0.390338897735744,1.50759105425453,50,50,632,2
0.5,0.5395,0,5,12,89,90,30,120,81,201,432,4.82554480332468,-9.08934777865677,1,1,391,-1.06038405251319,4.59193576534798,50,50,632,2
0.5,0.5395,0,5,12,107,108,26,134,91,225,408,0.670369598548209,-6.04957451435557,0,0,313,-0.948172377663796,-2.95454514641968,50,50,632,2
0.5,0.5395,1,5,12,85,86,23,109,82,191,442,9.71717776283317,46.8230042935121,1,1,231,-1.20191594798968,4.95125011907936,51,50,632,1
0.5,0.5395,1,5,12,93,94,23,117,99,216,417,1.24204580426845,16.5761597765101,1,1,295,0.128216424821954,3.51035183205265,51,50,632,1
0.5,0.5395,1,5,12,75,76,36,112,81,193,440,-1.57749985180033,18.1135542738505,1,1,205,3.51493636630166,2.64397919992219,51,50,632,1
0.5,0.5395,1,5,12,103,104,35,139,97,236,397,-1.1365575510577,23.8601678199175,1,1,279,-0.843011051504153,-2.83881884848884,51,50,632,1
0.5,0.5395,1,5,12,95,96,32,128,75,203,430,-6.1437618174186,49.5076000377574,0,0,119,-0.442484129132223,0.239053412562535,51,50,632,1
0.5,0.5395,1,5,12,80,81,30,111,90,201,432,-3.7984410344217,25.8427406836511,0,0,85,-1.51806691641761,-7.27619953885089,51,50,632,1
0.5,0.5395,1,5,12,82,83,27,110,92,202,431,1.95369814752893,26.5049558357171,1,1,225,1.02339926254353,-0.693417323865144,51,50,632,1
0.5,0.5395,1,5,12,87,88,45,133,96,229,404,-2.05185835158239,28.0741839542535,0,0,285,-1.71202879242904,-2.05480439117137,51,50,632,1
0.5,0.5395,1,5,12,75,76,38,114,79,193,440,-12.0132489242528,58.3848126556317,0,0,105,-1.8237009794321,-10.3876461263511,51,50,632,1
0.5,0.5395,1,5,12,270,271,23,294,95,389,244,0,-10.0277969691913,0,0,529,2.12353495901871,3.07594525581044,51,50,632,1
0.5,0.5395,1,5,12,81,82,29,111,80,191,442,4.52462241344207,19.8806960222606,1,1,121,1.84287013504735,2.07470248413627,51,50,632,1
0.5,0.5395,1,5,12,82,83,23,106,75,181,452,4.56265677655938,27.9366109851362,1,1,221,0.82382631935444,1.49956548398455,51,50,632,1
0.5,0.5395,1,5,12,79,80,23,103,87,190,443,0.0877130497273342,7.78467637733332,1,1,247,0.767956816492895,0.68143757601057,51,50,632,1
0.5,0.5395,1,5,12,75,76,25,101,78,179,454,-4.56083211372131,4.38455594109719,0,0,217,-0.0468511812462098,-4.26859915284104,51,50,632,1
0.5,0.5395,1,5,12,100,101,26,127,106,233,400,0.825211737662959,-19.7023050115044,0,0,181,-4.07714302701305,-4.57344595482471,51,50,632,1
0.5,0.5395,1,5,12,75,76,53,129,77,206,427,-0.960432183127386,-2.15229963308739,1,1,249,-1.14600955631524,-1.07489201264212,51,50,632,1
0.5,0.5395,1,5,12,83,84,50,134,84,218,415,2.80049843221378,28.4018072305628,0,0,111,-3.80484864660611,-5.61876315681104,51,50,632,1
0.5,0.5395,1,5,12,96,97,41,138,76,214,419,0.755460528760167,39.3381319737661,1,1,277,0.761214671699077,-0.978256665064474,51,50,632,1
0.5,0.5395,1,5,12,75,76,24,100,105,205,428,-0.882509248658609,19.8059809585731,1,1,225,0.544920222456719,1.86339455410364,51,50,632,1
0.5,0.5395,1,5,12,105,106,33,139,82,221,412,1.76333296603301,11.0240607945255,1,1,129,1.35648232502195,6.12420115874117,51,50,632,1
0.5,0.5395,1,5,12,81,82,27,109,93,202,431,5.95334675573825,22.3288443906998,1,1,235,-0.662454915362737,3.51364729470677,51,50,632,1
0.5,0.5395,1,5,12,97,98,47,145,75,220,413,2.53702220595988,3.18513055231317,1,1,101,4.43381913644255,5.54704050513345,51,50,632,1
0.5,0.5395,1,5,12,94,95,33,128,88,216,417,-2.33454425495916,24.274339587914,0,0,121,-1.85806116212542,-3.23969953568177,51,50,632,1
0.5,0.5395,1,5,12,88,89,28,117,79,196,437,2.2966595354326,0.885926894253849,1,1,269,-1.59374596839147,2.86015734273501,51,50,632,1
0.5,0.5395,1,5,12,99,100,23,123,85,208,425,-3.12765895414985,22.8565203009518,0,0,121,-0.06993977347389,-4.18146115970262,51,50,632,1
0.5,0.5395,0,5,12,80,81,48,129,100,229,404,-2.818090059818,-17.1690421422323,0,0,73,5.19179452941852,5.02918513515692,51,50,632,2
0.5,0.5395,0,5,12,104,105,23,128,78,206,427,4.12717398797276,-27.8761942698713,0,0,109,2.25479077514817,5.13709822666042,51,50,632,2
0.5,0.5395,0,5,12,106,107,51,158,107,265,368,-1.24425722553231,11.4845217974796,0,0,295,3.69644948739645,1.31300079303636,51,50,632,2
0.5,0.5395,0,5,12,98,99,25,124,270,394,239,-3.24359607938739,-21.2808841809682,1,1,447,0.912651566177706,1.22927373236865,51,50,632,2
0.5,0.5395,0,5,12,90,91,42,133,83,216,417,-0.536585165367735,9.69268488995997,0,0,91,4.14650080825474,3.62869785616463,51,50,632,2
0.5,0.5395,0,5,12,91,92,32,124,84,208,425,3.13037818152293,-10.6512864490511,1,1,225,-1.33119033054707,-2.65221085170653,51,50,632,2
0.5,0.5395,0,5,12,78,79,39,118,89,207,426,3.60962907833874,-35.8242988266421,0,0,207,0.285159307419851,3.41752464353427,51,50,632,2
0.5,0.5395,0,5,12,107,108,31,139,75,214,419,2.38610934006169,-38.1164150319145,1,1,239,1.08314677439282,0.0283296832343886,51,50,632,2
0.5,0.5395,0,5,12,83,84,37,121,101,222,411,-1.45182923848015,-27.1973648536954,0,0,303,3.2737344553112,2.97107240482276,51,50,632,2
0.5,0.5395,0,5,12,75,76,28,104,81,185,448,-1.39605249858786,-20.5024985945187,1,1,215,-1.0169395430805,-1.11517553702742,51,50,632,2
0.5,0.5395,0,5,12,86,87,55,142,75,217,416,-3.90243221129737,-9.39217819040108,0,0,113,2.79978167777014,7.43649469532948,51,50,632,2
0.5,0.5395,0,5,12,77,78,30,108,103,211,422,-0.134416975992443,-24.7484222609791,1,1,95,-3.56891685266027,-5.08093358991621,51,50,632,2
0.5,0.5395,0,5,12,79,80,52,132,102,234,399,-3.61861858542924,-2.95987445466092,1,1,287,1.97000745672265,3.07270887806601,51,50,632,2
0.5,0.5395,0,5,12,75,76,34,110,80,190,443,-1.82568926580428,-15.7024301234288,1,1,245,1.09055293797201,-0.654135627654474,51,50,632,2
0.5,0.5395,0,5,12,89,90,46,136,75,211,422,-0.605938898085763,-25.5590870588246,1,1,307,1.17830154387164,2.92334022746414,51,50,632,2
0.5,0.5395,0,5,12,102,103,29,132,94,226,407,1.54099973824449,-29.2933404776731,1,1,227,-1.42250002095606,-4.97010502475524,51,50,632,2
0.5,0.5395,0,5,12,78,79,43,122,91,213,420,0.0650563321342217,-6.43252899927747,0,0,231,-1.88557856972161,-0.146605722326875,51,50,632,2
0.5,0.5395,0,5,12,76,77,44,121,75,196,437,10.2177750746368,-29.8130391237552,0,0,103,1.38210519867436,4.31234631819276,51,50,632,2
0.5,0.5395,0,5,12,92,93,49,142,75,217,416,7.27779717179965,-27.8727766728164,1,1,263,-1.25193555597422,-3.83978480111202,51,50,632,2
0.5,0.5395,0,5,12,75,76,40,116,77,193,440,1.95528567452078,-14.8604038159177,1,1,287,-0.793221424883517,0.992327217253987,51,50,632,2
0.5,0.5395,0,5,12,85,86,54,140,85,225,408,4.02634552540795,8.76161471364664,0,0,285,1.06576415890233,1.67086930802937,51,50,632,2
0.5,0.5395,0,5,12,77,78,31,109,83,192,441,-2.82343917193965,-25.7856139650429,1,1,279,1.88912570750532,3.51774921107517,51,50,632,2
0.5,0.5395,0,5,12,84,85,26,111,86,197,436,10.3083039318952,-25.139533238886,0,0,211,-2.65284972227026,3.4791671061066,51,50,632,2
0.5,0.5395,0,5,12,101,102,218,320,98,418,215,-3.32460883446615,-16.7834547684155,1,1,109,-3.94683119894373,-12.4529663452605,51,50,632,2
0.5,0.5395,0,5,12,84,85,23,108,104,212,421,-3.12908560869801,-6.1793034104986,1,1,217,-2.41575611190527,-3.97876092917148,51,50,632,2
0.5,0.5395,1,5,12,81,82,47,129,80,209,424,-15.1573932735533,18.9128103108858,0,0,113,1.13489008244422,-5.61949290828353,52,50,632,1
0.5,0.5395,1,5,12,84,85,40,125,84,209,424,-3.52279025123963,24.6553057317218,1,1,225,1.76398537462738,3.10689933098877,52,50,632,1
0.5,0.5395,1,5,12,76,77,54,131,87,218,415,5.54591680038247,-1.02198175815066,1,1,115,0.778404299605304,5.52374037838039,52,50,632,1
0.5,0.5395,1,5,12,94,95,49,144,79,223,410,15.138822685831,49.8403548521047,1,1,101,1.66638217160418,11.9591155432005,52,50,632,1
0.5,0.5395,1,5,12,105,106,27,133,90,223,410,-2.3144202204232,33.3449459403476,0,0,223,-1.40070697000907,-4.39620258342366,52,50,632,1
0.5,0.5395,1,5,12,98,99,51,150,99,249,384,-1.80212726086737,2.63030953799698,0,0,439,-0.199103355290772,2.70509040420712,52,50,632,1
0.5,0.5395,1,5,12,91,92,29,121,75,196,437,-1.47757739215041,18.6028484443834,1,1,221,-0.182859401392652,-0.713985928174373,52,50,632,1
0.5,0.5395,1,5,12,93,94,23,117,83,200,433,-5.26363482105201,17.1233432787773,0,0,105,-1.06603140145697,-4.02199205484458,52,50,632,1
0.5,0.5395,1,5,12,104,105,53,158,78,236,397,1.1364627184518,6.69686190533746,0,0,109,-3.20556001783479,-0.190318044333012,52,50,632,1
0.5,0.5395,1,5,12,101,102,23,125,82,207,426,4.03887523129236,5.07363308085361,1,1,169,2.29227995906141,7.52702702890304,52,50,632,1
0.5,0.5395,1,5,12,85,86,50,136,83,219,414,4.4845314060011,12.9584517833029,1,1,133,0.311952563652393,5.87367128523761,52,50,632,1
0.5,0.5395,1,5,12,107,108,29,137,105,242,391,3.10766514429392,-15.0976141210089,1,1,229,-1.02446097313444,5.27542482903291,52,50,632,1
0.5,0.5395,1,5,12,75,76,32,108,89,197,436,10.7430537157151,16.4636762339645,1,1,101,-1.41601172715215,4.98601951769402,52,50,632,1
0.5,0.5395,1,5,12,102,103,44,147,79,226,407,3.60526689252109,32.4040824514488,0,0,291,-0.488333719244791,0.324308994535817,52,50,632,1
0.5,0.5395,1,5,12,79,80,30,110,96,206,427,0.815744859571991,11.1264473600592,1,1,89,2.68412375410861,3.1804787847437,52,50,632,1
0.5,0.5395,1,5,12,270,271,37,308,75,383,250,0,7.39215414862937,1,1,411,-1.27548953878193,1.84705783895788,52,50,632,1
0.5,0.5395,1,5,12,97,98,28,126,75,201,432,0.291204880060265,35.3386848180811,1,1,263,-0.748474045758702,-0.43596593950037,52,50,632,1
0.5,0.5395,1,5,12,80,81,28,109,106,215,418,5.15327965958282,14.0461867780505,1,1,105,-0.368158689232821,5.13280791460003,52,50,632,1
0.5,0.5395,1,5,12,78,79,55,134,102,236,397,-8.20506214431516,16.7061664805259,1,1,329,0.524502667148235,-1.66720425967191,52,50,632,1
0.5,0.5395,1,5,12,83,84,38,122,91,213,420,5.99928687911319,19.460475861595,1,1,145,1.64452710361265,4.39279812861246,52,50,632,1
0.5,0.5395,1,5,12,82,83,36,119,75,194,439,4.55479580440461,32.6824406336515,1,1,201,-2.74438150546693,3.73689934386564,52,50,632,1
0.5,0.5395,1,5,12,75,76,42,118,270,388,245,4.10241832487515,8.88683245679233,1,1,421,0.781649704340265,2.94680851015452,52,50,632,1
0.5,0.5395,1,5,12,88,89,52,141,85,226,407,3.21612683921548,4.81168198419717,0,0,95,-3.50857656064665,2.89456600397463,52,50,632,1
0.5,0.5395,1,5,12,75,76,23,99,81,180,453,-1.48648283719679,36.9859842958466,0,0,237,2.93139234077304,2.33597778780198,52,50,632,1
0.5,0.5395,1,5,12,86,87,30,117,78,195,438,8.67445806946091,22.2589733116177,0,0,231,-0.705098338305391,1.21962899163823,52,50,632,1
0.5,0.5395,0,5,12,106,107,23,130,103,233,400,-4.5764289146187,-21.6469303636809,1,1,243,1.04817326369911,-3.41041612634121,52,50,632,2
0.5,0.5395,0,5,12,75,76,218,294,107,401,232,-0.238388645336242,-12.7266868822037,1,1,173,-0.736507471926434,-1.00095633711777,52,50,632,2
0.5,0.5395,0,5,12,77,78,48,126,81,207,426,1.04883108273465,0.925879684954187,0,0,209,-2.82471093197338,3.19689913773956,52,50,632,2
0.5,0.5395,0,5,12,82,83,33,116,84,200,433,-10.3292262419057,-36.1586167703605,1,1,99,-0.188106078147869,-7.17535408128546,52,50,632,2
0.5,0.5395,0,5,12,78,79,23,102,75,177,456,5.91149640462507,-23.9806094067352,0,0,217,1.46097233074082,-0.0776376518583926,52,50,632,2
0.5,0.5395,0,5,12,96,97,26,123,95,218,415,-5.55196050074357,-19.2786605496581,1,1,347,1.44926727930027,0.486407939859381,52,50,632,2
0.5,0.5395,0,5,12,81,82,31,113,94,207,426,0.0691229133486573,-13.5376610224924,1,1,107,-2.56797006055719,-4.15436268991793,52,50,632,2
0.5,0.5395,0,5,12,89,90,46,136,93,229,404,-3.01848400617477,14.2283029264649,1,1,135,-1.26506306704968,-4.88418012559649,52,50,632,2
0.5,0.5395,0,5,12,99,100,31,131,80,211,422,-0.682144332905737,-37.521688196951,1,1,285,0.135476521464617,1.35586401624142,52,50,632,2
0.5,0.5395,0,5,12,83,84,41,125,75,200,433,2.83440431823663,-17.2174315191875,1,1,317,0.534519575889843,-0.470847844310686,52,50,632,2
0.5,0.5395,0,5,12,77,78,23,101,75,176,457,-9.43138101933718,-4.59788678701322,1,1,95,-0.0782820596215369,-2.83288043140254,52,50,632,2
0.5,0.5395,0,5,12,85,86,39,125,98,223,410,-7.41920882007396,0.949870943506541,1,1,133,-1.52583983729644,-4.29921500133397,52,50,632,2
0.5,0.5395,0,5,12,100,101,26,127,77,204,429,-5.0231203861376,15.3602359726671,1,1,85,-6.27764368594326,-5.44143317856797,52,50,632,2
0.5,0.5395,0,5,12,75,76,24,100,82,182,451,-0.271858836679199,-12.5578375399936,1,1,469,0.146560596827979,3.46560018349301,52,50,632,2
0.5,0.5395,0,5,12,95,96,25,121,97,218,415,6.22745256961318,-46.8614337037807,0,0,107,0.857475030668052,4.95188657706738,52,50,632,2
0.5,0.5395,0,5,12,103,104,27,131,88,219,414,-3.95011868115912,-17.9625624954918,1,1,333,-0.44840727079353,-2.36249103759639,52,50,632,2
0.5,0.5395,0,5,12,90,91,33,124,101,225,408,5.67880541270059,-50.6263857778266,0,0,111,1.4329046168403,7.24127193320726,52,50,632,2
0.5,0.5395,0,5,12,87,88,23,111,75,186,447,-1.50331435729542,-5.71774263778098,0,0,247,0.432863945590637,0.00512873524538104,52,50,632,2
0.5,0.5395,0,5,12,92,93,34,127,86,213,420,-5.85352230773645,-29.8223140660688,1,1,169,-1.51773401015705,-3.3833191203078,52,50,632,2
0.5,0.5395,0,5,12,80,81,23,104,77,181,452,1.34662445414188,-36.886516274404,1,1,301,-0.773917403699732,3.61703791678366,52,50,632,2
0.5,0.5395,0,5,12,75,76,25,101,85,186,447,5.15758162352079,-21.1716664903879,1,1,281,-1.30260738281966,-0.33838856173617,52,50,632,2
0.5,0.5395,0,5,12,84,85,43,128,104,232,401,2.87538705978649,-18.6493409309926,1,1,343,-0.64676818899629,0.779439698815157,52,50,632,2
0.5,0.5395,0,5,12,75,76,45,121,100,221,412,-9.73849623552516,-28.3977847758295,1,1,97,-0.106503585947647,-5.80244219959816,52,50,632,2
0.5,0.5395,0,5,12,75,76,35,111,92,203,430,-7.90254839225657,-39.2907588060241,1,1,133,2.27565234588203,-4.26074511175136,52,50,632,2
0.5,0.5395,0,5,12,79,80,32,112,76,188,445,-9.93669208139164,2.855236249048,1,1,111,-0.960728766915045,-3.47610064071873,52,50,632,2
0.5,0.5395,1,5,12,91,92,25,117,95,212,421,9.0117460461442,-0.740764068693809,1,1,241,-0.17418867728203,2.3100629719982,53,50,632,1
0.5,0.5395,1,5,12,89,90,23,113,107,220,413,3.58202086823245,53.6947760260509,0,0,91,-4.81094586229464,-2.81665571854772,53,50,632,1
0.5,0.5395,1,5,12,75,76,40,116,75,191,442,2.2173757866275,42.0430295185075,1,1,257,0.301383632291666,0.216813642585558,53,50,632,1
0.5,0.5395,1,5,12,75,76,23,99,105,204,429,7.32214531011638,27.4612005563851,1,1,243,-2.81864903231545,-0.814205735227224,53,50,632,1
0.5,0.5395,1,5,12,96,97,54,151,77,228,405,-5.11038243781197,25.086796265449,0,0,105,-2.43142541821101,2.14996768806337,53,50,632,1
0.5,0.5395,1,5,12,86,87,51,138,79,217,416,1.67911129462696,15.2733104475391,1,1,89,2.66780548071604,8.05601768013858,53,50,632,1
0.5,0.5395,1,5,12,77,78,39,117,94,211,422,-10.6465869851988,10.0382028005204,0,0,97,0.881046552111368,-6.12958462929026,53,50,632,1
0.5,0.5395,1,5,12,83,84,48,132,106,238,395,2.07920129556338,9.14342130630893,1,1,119,2.05319290355787,4.54311719722701,53,50,632,1
0.5,0.5395,1,5,12,270,271,37,308,270,578,55,0,3.06770588586559,NaN,1,632,-0.120689793696299,-2.41758997047103,53,50,632,1
0.5,0.5395,1,5,12,97,98,26,124,92,216,417,-0.988179840405552,13.3016965354328,1,1,325,-0.814514301685484,-1.96682014445924,53,50,632,1
0.5,0.5395,1,5,12,100,101,34,135,87,222,411,0.270722492983003,31.1483444075514,1,1,107,3.51048883475788,6.80738318194754,53,50,632,1
0.5,0.5395,1,5,12,75,76,23,99,101,200,433,-2.17184423432847,10.0980744156178,1,1,383,0.493502406604715,1.82096566751014,53,50,632,1
0.5,0.5395,1,5,12,106,107,47,154,86,240,393,3.6855828827127,6.00896068597247,1,1,125,0.914733248458991,4.94699350741115,53,50,632,1
0.5,0.5395,1,5,12,105,106,23,129,84,213,420,-1.84165230751919,16.5242798441,0,0,305,-3.21347149091889,-1.1006486506954,53,50,632,1
0.5,0.5395,1,5,12,81,82,29,111,80,191,442,6.06680231716621,18.6927534216366,1,1,93,4.60036652265432,4.10331032387931,53,50,632,1
0.5,0.5395,1,5,12,78,79,44,123,84,207,426,-1.7355409886902,13.5101401162108,0,0,73,-5.26471101796016,-7.90566775818661,53,50,632,1
0.5,0.5395,1,5,12,93,94,31,125,82,207,426,8.73011569231762,18.2160101267132,1,1,115,0.0969492140277996,5.96909175245555,53,50,632,1
0.5,0.5395,1,5,12,94,95,30,125,96,221,412,0.70791066945625,31.4276310664567,0,0,119,-3.90409131952307,-0.553643097185133,53,50,632,1
0.5,0.5395,1,5,12,79,80,28,108,81,189,444,1.93485555245771,12.0016862209588,1,1,415,-2.52692985171719,-3.50613310758405,53,50,632,1
0.5,0.5395,1,5,12,103,104,50,154,75,229,404,4.42792193262869,27.54671222895,1,1,107,4.36704812454436,0.575799032479217,53,50,632,1
0.5,0.5395,1,5,12,78,79,49,128,90,218,415,3.27835412707436,14.0990239744805,NaN,1,632,-3.76537732872655,1.78394376867608,53,50,632,1
0.5,0.5395,1,5,12,85,86,46,132,99,231,402,6.00700661847212,20.6999442536102,1,1,95,1.41761275525191,5.74244236619061,53,50,632,1
0.5,0.5395,1,5,12,90,91,23,114,75,189,444,6.66112296956296,25.4029161134055,1,1,99,2.39615706500291,7.88711686778702,53,50,632,1
0.5,0.5395,1,5,12,75,76,55,131,102,233,400,-2.73928938018704,29.2379948286195,1,1,157,0.975799693365792,5.49371558451728,53,50,632,1
0.5,0.5395,1,5,12,87,88,33,121,100,221,412,-6.7558139915244,25.2584369600566,0,0,85,-5.01750190246095,-8.89333637602694,53,50,632,1
0.5,0.5395,0,5,12,75,76,23,99,91,190,443,-1.46510644414382,2.6024227334954,1,1,85,-3.55856836148855,-8.49940640221691,53,50,632,2
0.5,0.5395,0,5,12,107,108,41,149,85,234,399,-0.539936640524264,-43.0214724978799,1,1,315,-3.04423499246905,-1.64236852847401,53,50,632,2
0.5,0.5395,0,5,12,104,105,29,134,81,215,418,-2.54485203361657,-3.09904931567696,0,0,277,1.83909558940637,-0.698343244662612,53,50,632,2
0.5,0.5395,0,5,12,79,80,218,298,83,381,252,-4.9175562326529,-22.7461225638764,1,1,201,0.973130466442741,-10.6623915897885,53,50,632,2
0.5,0.5395,0,5,12,84,85,38,123,83,206,427,0.733583069044735,-36.3284549584468,0,0,205,1.25683084700725,5.42232237025503,53,50,632,2
