subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 20, 1, 1, S3-12.jpg, 1, [181 10 240], purple, 1, 72, 1, 1, 1.3199, 2, 1.7035, 1.3266,89,25,87,0.7746,0
 20, 1, 2, S4-20.jpg, 2, [10 240 94], green, 1, 208, 2, 1, 3.7202, 3, 1.8732, 3.7209,91,31,104,0.7764,0
 20, 1, 3, S4-20.jpg, 2, [10 240 94], green, 1, 92, 2, 1, 1.6820, 3, 0.5957, 1.6828,89,27,80,0.7764,0
 20, 1, 4, S3-12.jpg, 1, [10 240 94], green, 0, 128, 2, 0, 2.2958, 3, 1.0165, 2.2967,139,31,85,0.7746,0
 20, 1, 5, S4-20.jpg, 2, [10 240 94], green, 1, 269, 1, 0, 4.8563, 2, 0.4465, 4.8577,138,25,81,0.7764,0
 20, 1, 6, S3-12.jpg, 1, [10 240 94], green, 0, 226, 2, 0, 4.0789, 3, 0.7922, 4.0797,79,33,86,0.7746,0
 20, 1, 7, S4-20.jpg, 2, [10 240 94], green, 1, 41, 2, 1, 0.7349, 3, 0.5131, 0.7357,96,27,76,0.7764,0
 20, 1, 8, S4-20.jpg, 2, [10 240 94], green, 1, 61, 2, 1, 1.1156, 3, 0.3349, 1.1164,94,51,88,0.7764,0
 20, 1, 9, S4-20.jpg, 2, [10 240 94], green, 1, 44, 2, 1, 0.8375, 3, 0.3918, 0.8384,86,58,90,0.7764,0
 20, 1, 10, S3-12.jpg, 1, [181 10 240], purple, 1, 89, 1, 1, 1.6100, 3, 0.3853, 1.6107,127,36,113,0.7746,1
 20, 1, 11, S4-20.jpg, 2, [10 240 94], green, 1, 42, 2, 1, 0.8047, 3, 0.3455, 0.8062,84,62,83,0.7764,0
 20, 1, 12, S3-12.jpg, 1, [181 10 240], purple, 1, 33, 1, 1, 0.6155, 3, 0.4988, 0.6163,77,38,78,0.7746,0
