subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 20, 1, 1, S3-12.jpg, 1, 0.63, 153, 1, 1, 2.6679, 2.6696
 20, 1, 2, S4-20.jpg, 2, 0.53, 102, 1, 0, 1.7673, 1.7682
 20, 1, 3, S4-20.jpg, 2, 0.63, 47, 2, 1, 0.8083, 0.8092
 20, 1, 4, S4-20.jpg, 2, 0.61, 101, 2, 1, 1.7599, 1.7607
 20, 1, 5, S4-20.jpg, 2, 0.60, 92, 2, 1, 1.6140, 1.6147
 20, 1, 6, S3-12.jpg, 1, 0.53, 211, 1, 1, 3.6556, 3.6565
 20, 1, 7, S3-12.jpg, 1, 0.60, 197, 1, 1, 3.4093, 3.4107
 20, 1, 8, S3-12.jpg, 1, 0.50, 142, 2, 0, 2.4746, 2.4760
 20, 1, 9, S4-20.jpg, 2, 0.56, 147, 2, 1, 2.5588, 2.5594
 20, 1, 10, S4-20.jpg, 2, 0.59, 182, 1, 0, 3.1770, 3.1780
 20, 1, 11, S3-12.jpg, 1, 0.56, 163, 1, 1, 2.8426, 2.8434
 20, 1, 12, S3-12.jpg, 1, 0.58, 114, 2, 0, 1.9769, 1.9777
 20, 1, 13, S4-20.jpg, 2, 0.53, 81, 1, 0, 1.3938, 1.3947
 20, 1, 14, S4-20.jpg, 2, 0.64, 103, 2, 1, 1.7766, 1.7774
 20, 1, 15, S3-12.jpg, 1, 0.53, 68, 2, 0, 1.1940, 1.1954
 20, 1, 16, S3-12.jpg, 1, 0.64, 81, 2, 0, 1.4091, 1.4101
 20, 1, 17, S4-20.jpg, 2, 0.60, 163, 1, 0, 2.8257, 2.8270
 20, 1, 18, S4-20.jpg, 2, 0.63, 186, 1, 0, 3.2253, 3.2268
 20, 1, 19, S4-20.jpg, 2, 0.67, 130, 1, 0, 2.2586, 2.2596
 20, 1, 20, S3-12.jpg, 1, 0.67, 134, 1, 1, 2.3263, 2.3272
 20, 1, 21, S3-12.jpg, 1, 0.60, 178, 2, 0, 3.0921, 3.0929
 20, 1, 22, S4-20.jpg, 2, 0.66, 131, 1, 0, 2.2765, 2.2774
 20, 1, 23, S4-20.jpg, 2, 0.73, 113, 1, 0, 1.9438, 1.9447
 20, 1, 24, S3-12.jpg, 1, 0.66, 93, 2, 0, 1.6266, 1.6275
 20, 1, 25, S4-20.jpg, 2, 0.76, 158, 1, 0, 2.7432, 2.7440
 20, 1, 26, S3-12.jpg, 1, 0.69, 83, 2, 0, 1.4276, 1.4290
 20, 1, 27, S3-12.jpg, 1, 0.67, 63, 1, 1, 1.0910, 1.0920
 20, 1, 28, S3-12.jpg, 1, 0.70, 87, 1, 1, 1.5092, 1.5100
 20, 1, 29, S3-12.jpg, 1, 0.65, 114, 2, 0, 1.9932, 1.9940
