subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 19, 1, 1, S1-15.jpg, 1, [181 10 240], purple, 1, 147, 1, 1, 2.1987, 4, 2.4384, 2.2022,89,25,87,0.7735,0
 19, 1, 2, S2-19.jpg, 2, [10 240 94], green, 1, 286, 2, 1, 4.1407, 2, 0.8112, 4.1422,91,31,104,0.6811,0
 19, 1, 3, S2-19.jpg, 2, [10 240 94], green, 1, 215, 1, 0, 3.2249, 3, 1.1437, 3.2256,89,27,80,0.6811,0
 19, 1, 4, S1-15.jpg, 1, [10 240 94], green, 0, 345, 2, 0, 4.9433, 2, 0.9519, 4.9441,139,31,85,0.7735,0
 19, 1, 5, S2-19.jpg, 2, [10 240 94], green, 1, 178, 1, 0, 2.6541, 2, 0.6303, 2.6548,138,25,81,0.6811,0
 19, 1, 6, S1-15.jpg, 1, [10 240 94], green, 0, 435, 1, 1, 6.3815, 3, 0.5375, 6.3822,79,33,86,0.7735,0
 19, 1, 7, S2-19.jpg, 2, [10 240 94], green, 1, 172, 1, 0, 2.5095, 3, 0.4804, 2.5103,96,27,76,0.6811,0
 19, 1, 8, S2-19.jpg, 2, [10 240 94], green, 1, 163, 2, 1, 2.3955, 2, 0.4311, 2.3969,94,51,88,0.6811,0
 19, 1, 9, S2-19.jpg, 2, [10 240 94], green, 1, 246, 1, 0, 3.5876, 3, 0.4997, 3.5891,86,58,90,0.6811,0
 19, 1, 10, S2-19.jpg, 2, [10 240 94], green, 1, 414, 2, 1, 5.9373, 3, 0.4091, 5.9382,127,36,113,0.6811,0
 19, 1, 11, S1-15.jpg, 1, [181 10 240], purple, 1, 149, 1, 1, 2.1993, 1, 0.5731, 2.2001,84,62,83,0.7735,0
 19, 1, 12, S2-19.jpg, 2, [10 240 94], green, 1, 222, 1, 0, 3.2628, 3, 0.6601, 3.2638,77,38,78,0.6811,0
 19, 1, 13, S2-19.jpg, 2, [10 240 94], green, 1, 383, 2, 1, 5.6245, 3, 0.7662, 5.6254,107,26,90,0.6811,0
 19, 1, 14, S1-15.jpg, 1, [240 168 10], orange, NaN, 400, 2, 0, 5.8202, 3, 0.4197, 5.8210,104,38,102,0.7735,0
 19, 1, 15, S1-15.jpg, 1, [240 168 10], orange, NaN, 400, 2, 0, 5.7843, 2, 0.6623, 5.7854,81,53,77,0.7735,0
 19, 1, 16, S1-15.jpg, 1, [240 168 10], orange, NaN, 209, 1, 1, 3.0510, 3, 0.9735, 3.0520,95,81,82,0.7735,0
 19, 1, 17, S1-15.jpg, 1, [181 10 240], purple, 1, 175, 1, 1, 2.5671, 4, 0.5241, 2.5680,103,31,76,0.7735,0
 19, 1, 18, S1-15.jpg, 1, [181 10 240], purple, 1, 140, 1, 1, 2.0352, 4, 0.9742, 2.0360,103,41,76,0.7735,0
 19, 1, 19, S2-19.jpg, 2, [181 10 240], purple, 0, 88, 1, 0, 1.3392, 4, 0.7405, 1.3399,79,24,79,0.6811,0
 19, 1, 20, S1-15.jpg, 1, [240 168 10], orange, NaN, 518, 2, 0, 7.5698, 2, 0.8134, 7.5706,110,41,89,0.7735,0
 19, 1, 21, S1-15.jpg, 1, [240 168 10], orange, NaN, 147, 1, 1, 2.1296, 3, 0.2895, 2.1310,82,29,94,0.7735,0
 19, 1, 22, S1-15.jpg, 1, [240 168 10], orange, NaN, 94, 1, 1, 1.4424, 4, 0.4504, 1.4432,93,26,80,0.7735,0
 19, 1, 23, S2-19.jpg, 2, [10 240 94], green, 1, 180, 2, 1, 2.6264, 2, 0.2652, 2.6273,136,74,93,0.6811,1
 19, 1, 24, S1-15.jpg, 1, [181 10 240], purple, 1, 125, 1, 1, 1.8398, 3, 0.2768, 1.8408,82,53,85,0.7735,0
 19, 1, 25, S1-15.jpg, 1, [181 10 240], purple, 1, 100, 1, 1, 1.4660, 3, 0.3319, 1.4669,86,87,102,0.7735,0
 19, 1, 26, S1-15.jpg, 1, [10 240 94], green, 0, 453, 2, 0, 6.4765, 2, 0.4624, 6.4778,76,49,83,0.7735,0
 19, 1, 27, S1-15.jpg, 1, [181 10 240], purple, 1, 264, 1, 1, 3.8403, 4, 0.3892, 3.8412,116,35,77,0.7735,0
 19, 1, 28, S2-19.jpg, 2, [181 10 240], purple, 0, 114, 1, 0, 1.7253, 3, 0.2836, 1.7260,80,57,82,0.6811,0
 19, 1, 29, S2-19.jpg, 2, [10 240 94], green, 1, 336, 2, 1, 4.8854, 4, 0.9343, 4.8864,99,61,85,0.6811,0
 19, 1, 30, S2-19.jpg, 2, [10 240 94], green, 1, 260, 1, 0, 3.8328, 2, 0.2804, 3.8338,90,91,86,0.6811,0
 19, 1, 31, S1-15.jpg, 1, [10 240 94], green, 0, 233, 2, 0, 3.4072, 3, 0.2291, 3.4081,128,44,95,0.7735,1
 19, 1, 32, S1-15.jpg, 1, [181 10 240], purple, 1, 81, 1, 1, 1.1678, 4, 0.1712, 1.1688,78,143,99,0.7735,0
 19, 1, 33, S2-19.jpg, 2, [181 10 240], purple, 0, 59, 1, 0, 0.9202, 4, 0.2601, 0.9209,95,24,83,0.6811,0
 19, 1, 34, S1-15.jpg, 1, [240 168 10], orange, NaN, 128, 1, 1, 1.8929, 2, 0.2668, 1.8937,94,62,85,0.7735,0
 19, 1, 35, S2-19.jpg, 2, [10 240 94], green, 1, 416, 2, 1, 6.0487, 2, 0.5782, 6.0497,87,23,85,0.6811,0
 19, 1, 36, S1-15.jpg, 1, [240 168 10], orange, NaN, 186, 1, 1, 2.7340, 3, 0.2649, 2.7355,91,27,112,0.7735,0
 19, 1, 37, S1-15.jpg, 1, [181 10 240], purple, 1, 85, 1, 1, 1.2924, 3, 0.3702, 1.2934,120,26,89,0.7735,0
 19, 1, 38, S1-15.jpg, 1, [181 10 240], purple, 1, 129, 1, 1, 1.8791, 4, 0.4546, 1.8802,84,33,108,0.7735,0
 19, 1, 39, S2-19.jpg, 2, [181 10 240], purple, 0, 198, 1, 0, 2.8422, 3, 0.2852, 2.8430,76,32,102,0.6811,1
 19, 1, 40, S1-15.jpg, 1, [181 10 240], purple, 1, 130, 1, 1, 1.9094, 4, 0.6809, 1.9103,78,28,79,0.7735,0
 19, 1, 41, S1-15.jpg, 1, [181 10 240], purple, 1, 216, 1, 1, 3.2057, 3, 0.2537, 3.2064,102,37,106,0.7735,1
 19, 1, 42, S2-19.jpg, 2, [10 240 94], green, 1, 196, 2, 1, 2.9154, 2, 1.3165, 2.9165,76,27,94,0.6811,0
 19, 1, 43, S1-15.jpg, 1, [240 168 10], orange, NaN, 204, 1, 1, 2.9724, 3, 0.3214, 2.9732,141,54,84,0.7735,0
 19, 1, 44, S2-19.jpg, 2, [10 240 94], green, 1, 169, 2, 1, 2.5285, 3, 1.3439, 2.5293,112,27,96,0.6811,0
 19, 1, 45, S2-19.jpg, 2, [10 240 94], green, 1, 182, 1, 0, 2.6648, 3, 0.3246, 2.6655,89,40,123,0.6811,0
