subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 21, 1, 1, S2-19.jpg, 2, 0.95, 361, 2, 1, 6.2494, 6.2512
 21, 1, 2, S1-15.jpg, 1, 0.95, 53, 2, 0, 0.9193, 0.9202
 21, 1, 3, S1-15.jpg, 1, 0.90, 89, 1, 1, 1.5627, 1.5636
 21, 1, 4, S2-19.jpg, 2, 0.90, 78, 1, 0, 1.3711, 1.3721
 21, 1, 5, S2-19.jpg, 2, 0.85, 44, 2, 1, 0.7930, 0.7938
 21, 1, 6, S2-19.jpg, 2, 0.85, 42, 2, 1, 0.7332, 0.7341
 21, 1, 7, S2-19.jpg, 2, 0.80, 33, 1, 0, 0.5769, 0.5777
 21, 1, 8, S1-15.jpg, 1, 0.80, 25, 2, 0, 0.4397, 0.4406
 21, 1, 9, S2-19.jpg, 2, 0.75, 98, 1, 0, 1.7185, 1.7195
 21, 1, 10, S2-19.jpg, 2, 0.75, 84, 2, 1, 1.4772, 1.4782
 21, 1, 11, S2-19.jpg, 2, 0.70, 79, 2, 1, 1.3863, 1.3873
 21, 1, 12, S1-15.jpg, 1, 0.70, 48, 1, 1, 0.8425, 0.8433
 21, 1, 13, S1-15.jpg, 1, 0.65, 84, 2, 0, 1.4754, 1.4764
 21, 1, 14, S1-15.jpg, 1, 0.65, 65, 2, 0, 1.1583, 1.1592
 21, 1, 15, S1-15.jpg, 1, 0.60, 42, 1, 1, 0.7618, 0.7625
 21, 1, 16, S1-15.jpg, 1, 0.60, 79, 2, 0, 1.3935, 1.3943
 21, 1, 17, S2-19.jpg, 2, 0.55, 72, 1, 0, 1.2785, 1.2793
 21, 1, 18, S2-19.jpg, 2, 0.55, 62, 2, 1, 1.0790, 1.0804
 21, 1, 19, S2-19.jpg, 2, 0.50, 98, 2, 1, 1.7437, 1.7450
 21, 1, 20, S1-15.jpg, 1, 0.50, 52, 1, 1, 0.9156, 0.9165
