subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 24, 1, 83, S4-20.jpg, 2, 0.64, 24, 1, 0, 0.3943, 0.3950
 24, 1, 84, S4-20.jpg, 2, 0.49, 34, 2, 1, 0.5927, 0.5936
 24, 1, 85, S4-20.jpg, 2, 0.67, 45, 2, 1, 0.7614, 0.7621
 24, 1, 86, S3-12.jpg, 1, 0.65, 36, 1, 1, 0.6213, 0.6222
 24, 1, 87, S4-20.jpg, 2, 0.66, 31, 2, 1, 0.5297, 0.5304
 24, 1, 88, S3-12.jpg, 1, 0.65, 54, 1, 1, 0.9195, 0.9205
 24, 1, 89, S4-20.jpg, 2, 0.65, 38, 1, 0, 0.6574, 0.6583
 24, 1, 90, S4-20.jpg, 2, 0.48, 26, 2, 1, 0.4316, 0.4330
 24, 1, 91, S3-12.jpg, 1, 0.70, 32, 2, 0, 0.5294, 0.5303
 24, 1, 92, S3-12.jpg, 1, 0.64, 27, 2, 0, 0.4562, 0.4571
 24, 1, 93, S3-12.jpg, 1, 0.73, 20, 1, 1, 0.3411, 0.3419
 24, 1, 94, S4-20.jpg, 2, 0.47, 51, 2, 1, 0.8496, 0.8504
 24, 1, 95, S3-12.jpg, 1, 0.72, 30, 1, 1, 0.5226, 0.5233
 24, 1, 96, S4-20.jpg, 2, 0.46, 40, 2, 1, 0.6688, 0.6697
 24, 1, 97, S4-20.jpg, 2, 0.68, 44, 2, 1, 0.7490, 0.7497
 24, 1, 98, S4-20.jpg, 2, 0.45, 60, 2, 1, 1.0360, 1.0369
 24, 1, 99, S4-20.jpg, 2, 0.66, 29, 1, 0, 0.5036, 0.5043
 24, 1, 100, S4-20.jpg, 2, 0.44, 41, 1, 0, 0.6985, 0.6992
