subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 24, 1, 1, S4-20.jpg, 2, 2, green, 1, NaN, 0, NaN, 1.3333, 1
 24, 1, 2, S3-12.jpg, 1, 1, purple, 1, NaN, 0, NaN, 1.3833, 1
 24, 1, 3, S3-12.jpg, 1, 3, orange, NaN, NaN, 0, NaN, 1.5000, 1
 24, 1, 4, S3-12.jpg, 1, 1, purple, 1, NaN, 0, NaN, 1.2500, 1
 24, 1, 5, S3-12.jpg, 1, 3, orange, NaN, NaN, 0, NaN, 1.5167, 1
 24, 1, 6, S3-12.jpg, 1, 1, purple, 1, NaN, 0, NaN, 1.5333, 1
 24, 1, 7, S3-12.jpg, 1, 2, green, 0, NaN, 0, NaN, 1.2500, 1
 24, 1, 8, S4-20.jpg, 2, 2, green, 1, NaN, 0, NaN, 1.4500, 1
 24, 1, 9, S4-20.jpg, 2, 2, green, 1, NaN, 0, NaN, 1.2667, 1
 24, 1, 10, S3-12.jpg, 1, 1, purple, 1, NaN, 0, NaN, 1.6500, 1
 24, 1, 11, S3-12.jpg, 1, 1, purple, 1, 1, 1, 2.4327, 1.8833, 1
 24, 1, 12, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.8330, 1.4000, 1
 24, 1, 13, S3-12.jpg, 1, 2, green, 0, 1, 1, 2.0699, 1.4833, 1
 24, 1, 14, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 1.9895, 1.5000, 1
 24, 1, 15, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.7163, 1.3333, 1
 24, 1, 16, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.9829, 1.5500, 1
 24, 1, 17, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.7663, 1.2833, 1
 24, 1, 18, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 1.9830, 1.3000, 1
 24, 1, 19, S3-12.jpg, 1, 2, green, 0, 1, 1, 1.8831, 1.3000, 1
 24, 1, 20, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 2.3328, 1.8667, 1
 24, 1, 21, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 2.4495, 1.9000, 1
 24, 1, 22, S3-12.jpg, 1, 1, purple, 1, 1, 1, 2.3661, 1.8500, 1
 24, 1, 23, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 2.3160, 1.8333, 1
 24, 1, 24, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.9162, 1.3500, 1
 24, 1, 25, S3-12.jpg, 1, 1, purple, 1, 1, 1, 2.4495, 1.9167, 1
 24, 1, 26, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.9495, 1.3167, 1
 24, 1, 27, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 2.0995, 1.5500, 1
 24, 1, 28, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.8996, 1.4167, 1
 24, 1, 29, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 1.9496, 1.4667, 1
 24, 1, 30, S3-12.jpg, 1, 1, purple, 1, 1, 1, 1.8996, 1.3500, 1
 24, 1, 31, S4-20.jpg, 2, 1, purple, 0, 2, 1, 1.9542, 1.4833, 1
 24, 1, 32, S3-12.jpg, 1, 3, orange, NaN, 1, 1, 2.4828, 1.7833, 1
 24, 1, 33, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 2.1662, 1.6000, 1
 24, 1, 34, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.9330, 1.4333, 1
 24, 1, 35, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 1.9497, 1.3833, 1
 24, 1, 36, S3-12.jpg, 1, 1, purple, 1, 1, 1, 2.4994, 1.7667, 1
 24, 1, 37, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 2.1661, 1.7500, 1
 24, 1, 38, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.9996, 1.2833, 1
 24, 1, 39, S4-20.jpg, 2, 1, purple, 0, 2, 1, 2.0996, 1.4667, 1
 24, 1, 40, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 2.0496, 1.5667, 1
 24, 1, 41, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 2.1494, 1.5833, 1
 24, 1, 42, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.8831, 1.2500, 1
 24, 1, 43, S4-20.jpg, 2, 2, green, 1, 2, 1, 1.7496, 1.2667, 1
 24, 1, 44, S4-20.jpg, 2, 3, orange, NaN, 2, 1, 1.8330, 1.3500, 1
