subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 18, 1, 1, S4-20.jpg, 2, 0.95, 97, 2, 1, 1.3375, 1.3406, 1
 18, 1, 2, S3-12.jpg, 1, 0.95, 173, 2, 0, 2.4190, 2.4204
 18, 1, 3, S3-12.jpg, 1, 0.90, 61, 1, 1, 0.8291, 0.8298
 18, 1, 4, S4-20.jpg, 2, 0.90, 199, 2, 1, 2.7944, 2.7954
 18, 1, 5, S4-20.jpg, 2, 0.85, 89, 1, 0, 1.2331, 1.2339
 18, 1, 6, S4-20.jpg, 2, 0.85, 34, 2, 1, 0.4877, 0.4891
 18, 1, 7, S4-20.jpg, 2, 0.80, 144, 1, 0, 2.0207, 2.0216
 18, 1, 8, S3-12.jpg, 1, 0.80, 93, 2, 0, 1.3078, 1.3087
 18, 1, 9, S4-20.jpg, 2, 0.75, 54, 2, 1, 0.7526, 0.7536
 18, 1, 10, S4-20.jpg, 2, 0.75, 216, 2, 1, 3.0731, 3.0738
 18, 1, 11, S4-20.jpg, 2, 0.70, 81, 2, 1, 1.1589, 1.1599
 18, 1, 12, S3-12.jpg, 1, 0.70, 107, 1, 1, 1.5168, 1.5175
 18, 1, 13, S3-12.jpg, 1, 0.65, 115, 1, 1, 1.6019, 1.6029
 18, 1, 14, S3-12.jpg, 1, 0.65, 78, 2, 0, 1.0994, 1.1004
 18, 1, 15, S3-12.jpg, 1, 0.60, 129, 2, 0, 1.8391, 1.8397
 18, 1, 16, S3-12.jpg, 1, 0.60, 110, 1, 1, 1.5500, 1.5509
 18, 1, 17, S4-20.jpg, 2, 0.55, 71, 1, 0, 0.9725, 0.9734
 18, 1, 18, S4-20.jpg, 2, 0.55, 232, 2, 1, 3.2589, 3.2596
 18, 1, 19, S4-20.jpg, 2, 0.50, 104, 1, 0, 1.4395, 1.4404
 18, 1, 20, S3-12.jpg, 1, 0.50, 76, 2, 0, 1.0825, 1.0831
