subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 18, 1, 1, S3-12.jpg, 1, [181 10 240], purple, 1, 199, 2, 0, 2.8943, 4, 1.6100, 2.9117,90,41,115,0.7760,0
 18, 1, 2, S4-20.jpg, 2, [10 240 94], green, 1, 177, 1, 0, 2.5605, 4, 0.3927, 2.5616,100,25,80,0.7695,0
 18, 1, 3, S4-20.jpg, 2, [10 240 94], green, 1, 303, 2, 1, 4.3803, 4, 0.2190, 4.3813,85,31,134,0.7695,0
 18, 1, 4, S3-12.jpg, 1, [10 240 94], green, 0, 93, 1, 1, 1.3519, 4, 0.5430, 1.3530,77,34,91,0.7760,0
 18, 1, 5, S4-20.jpg, 2, [10 240 94], green, 1, 109, 1, 0, 1.5692, 4, 0.5200, 1.5700,77,27,97,0.7695,0
 18, 1, 6, S3-12.jpg, 1, [10 240 94], green, 0, 155, 2, 0, 2.2795, 4, 0.4523, 2.2802,76,91,94,0.7760,1
 18, 1, 7, S3-12.jpg, 1, [10 240 94], green, 0, 156, 1, 1, 2.2972, 4, 0.3573, 2.2983,91,24,143,0.7760,0
 18, 1, 8, S4-20.jpg, 2, [10 240 94], green, 1, 199, 1, 0, 2.9046, 4, 0.0024, 2.9055,126,26,90,0.7695,1
 18, 1, 9, S4-20.jpg, 2, [10 240 94], green, 1, 104, 1, 0, 1.5372, 4, 0.0325, 1.5382,89,70,81,0.7695,0
 18, 1, 10, S4-20.jpg, 2, [10 240 94], green, 1, 110, 1, 0, 1.6345, 4, 0.0551, 1.6355,79,51,95,0.7695,0
 18, 1, 11, S4-20.jpg, 2, [10 240 94], green, 1, 85, 1, 0, 1.2793, 4, 0.0479, 1.2802,97,29,117,0.7695,0
 18, 1, 12, S4-20.jpg, 2, [10 240 94], green, 1, 56, 1, 0, 0.9276, 4, 0.0172, 0.9283,86,37,76,0.7695,0
 18, 1, 13, S3-12.jpg, 1, [181 10 240], purple, 1, 172, 1, 1, 2.6154, 4, 0.0076, 2.6194,108,80,91,0.7760,0
 18, 1, 14, S4-20.jpg, 2, [10 240 94], green, 1, 114, 1, 0, 1.7375, 4, 0.0056, 1.7384,78,81,86,0.7695,0
 18, 1, 15, S4-20.jpg, 2, [10 240 94], green, 1, 219, 1, 0, 3.3145, 4, 0.0475, 3.3155,80,32,82,0.7695,0
 18, 1, 16, S3-12.jpg, 1, [240 168 10], orange, NaN, 240, 1, 1, 3.5920, 4, 0.0307, 3.5927,79,33,80,0.7760,0
 18, 1, 17, S3-12.jpg, 1, [240 168 10], orange, NaN, 112, 1, 1, 1.6746, 4, 0.0002, 1.6754,91,35,77,0.7760,0
 18, 1, 18, S3-12.jpg, 1, [240 168 10], orange, NaN, 188, 1, 1, 2.7935, 4, 0.0469, 2.7943,86,41,76,0.7760,0
 18, 1, 19, S3-12.jpg, 1, [181 10 240], purple, 1, 288, 2, 0, 4.2004, 4, 0.0002, 4.2011,104,40,83,0.7760,0
 18, 1, 20, S3-12.jpg, 1, [181 10 240], purple, 1, 239, 1, 1, 3.5293, 4, 0.0002, 3.5301,82,29,98,0.7760,0
 18, 1, 21, S4-20.jpg, 2, [181 10 240], purple, 0, 255, 1, 0, 3.8466, 4, 0.0705, 3.8481,99,30,128,0.7695,0
 18, 1, 22, S3-12.jpg, 1, [240 168 10], orange, NaN, 251, 1, 1, 3.7715, 1, 0.1788, 3.7725,109,69,102,0.7760,0
 18, 1, 23, S3-12.jpg, 1, [240 168 10], orange, NaN, 86, 1, 1, 1.2848, 2, 0.4471, 1.2863,84,30,78,0.7760,0
 18, 1, 24, S3-12.jpg, 1, [240 168 10], orange, NaN, 214, 1, 1, 3.1255, 2, 0.2881, 3.1265,83,41,101,0.7760,0
 18, 1, 25, S3-12.jpg, 1, [181 10 240], purple, 1, 204, 2, 0, 2.9645, 3, 0.2928, 2.9654,93,55,103,0.7760,0
 18, 1, 26, S3-12.jpg, 1, [181 10 240], purple, 1, 101, 1, 1, 1.4519, 3, 0.0724, 1.4527,84,37,105,0.7760,0
 18, 1, 27, S3-12.jpg, 1, [10 240 94], green, 0, 101, 2, 0, 1.4827, 3, 0.0150, 1.4836,84,71,78,0.7760,0
 18, 1, 28, S3-12.jpg, 1, [181 10 240], purple, 1, 108, 1, 1, 1.5975, 3, 0.0005, 1.5984,77,68,96,0.7760,0
 18, 1, 29, S4-20.jpg, 2, [181 10 240], purple, 0, 116, 2, 1, 1.7519, 2, 0.2091, 1.7527,106,45,132,0.7695,0
 18, 1, 30, S3-12.jpg, 1, [240 168 10], orange, NaN, 71, 1, 1, 1.0853, 2, 0.1195, 1.0863,75,51,83,0.7760,1
 18, 1, 31, S4-20.jpg, 2, [10 240 94], green, 1, 105, 1, 0, 1.5594, 3, 0.0963, 1.5604,78,36,79,0.7695,0
 18, 1, 32, S4-20.jpg, 2, [10 240 94], green, 1, 193, 1, 0, 2.7686, 4, 0.6955, 2.7697,75,50,119,0.7695,0
 18, 1, 33, S3-12.jpg, 1, [181 10 240], purple, 1, 219, 2, 0, 3.1887, 3, 0.1643, 3.1897,131,35,103,0.7760,0
 18, 1, 34, S4-20.jpg, 2, [181 10 240], purple, 0, 225, 1, 0, 3.2617, 4, 0.7313, 3.2631,96,74,99,0.7695,0
 18, 1, 35, S3-12.jpg, 1, [240 168 10], orange, NaN, 214, 2, 0, 3.1214, 4, 0.0736, 3.1222,129,44,76,0.7760,0
 18, 1, 36, S4-20.jpg, 2, [10 240 94], green, 1, 93, 1, 0, 1.3485, 4, 0.0216, 1.3495,195,32,89,0.7695,0
 18, 1, 37, S3-12.jpg, 1, [240 168 10], orange, NaN, 45, 2, 0, 0.6891, 4, 0.0841, 0.6901,110,24,104,0.7760,0
 18, 1, 38, S3-12.jpg, 1, [181 10 240], purple, 1, 241, 1, 1, 3.5280, 4, 0.0325, 3.5288,130,44,111,0.7760,0
 18, 1, 39, S3-12.jpg, 1, [181 10 240], purple, 1, 234, 1, 1, 3.4749, 4, 0.0050, 3.4759,106,26,117,0.7760,0
 18, 1, 40, S3-12.jpg, 1, [181 10 240], purple, 1, 94, 1, 1, 1.3704, 4, 0.0006, 1.3713,95,46,108,0.7760,0
 18, 1, 41, S4-20.jpg, 2, [10 240 94], green, 1, 173, 2, 1, 2.5444, 4, 0.0279, 2.5453,77,37,195,0.7695,0
 18, 1, 42, S3-12.jpg, 1, [240 168 10], orange, NaN, 221, 2, 0, 3.2776, 4, 0.0645, 3.2783,84,50,77,0.7760,0
 18, 1, 43, S4-20.jpg, 2, [10 240 94], green, 1, 196, 1, 0, 2.8943, 4, 0.0665, 2.8952,75,30,80,0.7695,0
 18, 1, 44, S4-20.jpg, 2, [10 240 94], green, 1, 220, 1, 0, 3.2985, 4, 0.0002, 3.2992,115,54,96,0.7695,0
 18, 1, 45, S3-12.jpg, 1, [181 10 240], purple, 1, 372, 1, 1, 5.4468, 4, 0.0003, 5.4478,83,34,78,0.7760,0
 18, 1, 46, S4-20.jpg, 2, [10 240 94], green, 1, 170, 1, 0, 2.4882, 4, 0.0529, 2.4892,77,45,118,0.7695,0
 18, 1, 47, S3-12.jpg, 1, [240 168 10], orange, NaN, 24, 1, 1, 0.3343, 4, 0.0017, 0.3358,86,62,77,0.7760,0
 18, 1, 48, S3-12.jpg, 1, [10 240 94], green, 0, 4, 1, 1, 0.0520, 4, 0.0003, 0.0530,95,39,137,0.7760,0
 18, 1, 49, S3-12.jpg, 1, [181 10 240], purple, 1, 39, 1, 1, 0.5955, 4, 0.0094, 0.5963,93,35,102,0.7760,0
 18, 1, 50, S3-12.jpg, 1, [10 240 94], green, 0, 23, 1, 1, 0.3387, 4, 0.0263, 0.3397,79,35,87,0.7760,0
 18, 1, 51, S4-20.jpg, 2, [10 240 94], green, 1, 27, 1, 0, 0.4064, 4, 0.0720, 0.4073,80,48,80,0.7695,1
 18, 1, 52, S4-20.jpg, 2, [10 240 94], green, 1, 32, 1, 0, 0.5013, 4, 0.0912, 0.5022,85,29,84,0.7695,1
 18, 1, 53, S3-12.jpg, 1, [240 168 10], orange, NaN, 239, 1, 1, 3.5272, 4, 0.0005, 3.5286,83,42,195,0.7760,0
 18, 1, 54, S3-12.jpg, 1, [181 10 240], purple, 1, 206, 1, 1, 2.9800, 4, 0.0071, 2.9810,114,52,82,0.7760,1
 18, 1, 55, S3-12.jpg, 1, [240 168 10], orange, NaN, 227, 2, 0, 3.4469, 4, 0.0061, 3.4481,100,34,140,0.7760,0
 18, 1, 56, S4-20.jpg, 2, [10 240 94], green, 1, 61, 1, 0, 0.9653, 4, 0.0098, 0.9661,119,24,90,0.7695,0
 18, 1, 57, S3-12.jpg, 1, [240 168 10], orange, NaN, 283, 2, 0, 4.1103, 4, 0.0044, 4.1118,101,57,82,0.7760,0
 18, 1, 58, S4-20.jpg, 2, [181 10 240], purple, 0, 103, 1, 0, 1.5115, 4, 0.0339, 1.5123,93,38,94,0.7695,0
 18, 1, 59, S4-20.jpg, 2, [10 240 94], green, 1, 166, 1, 0, 2.4240, 4, 0.0002, 2.4250,85,38,80,0.7695,0
 18, 1, 60, S3-12.jpg, 1, [240 168 10], orange, NaN, 349, 2, 0, 5.1296, 4, 0.1039, 5.1304,81,28,141,0.7760,0
 18, 1, 61, S3-12.jpg, 1, [181 10 240], purple, 1, 251, 1, 1, 3.6686, 4, 0.0002, 3.6695,85,64,82,0.7760,0
 18, 1, 62, S3-12.jpg, 1, [10 240 94], green, 0, 162, 1, 1, 2.3403, 4, 0.0459, 2.3410,87,27,139,0.7760,0
 18, 1, 63, S3-12.jpg, 1, [181 10 240], purple, 1, 423, 1, 1, 6.2300, 4, 0.0041, 6.2310,82,26,79,0.7760,0
 18, 1, 64, S3-12.jpg, 1, [181 10 240], purple, 1, 356, 2, 0, 5.2608, 4, 0.1259, 5.2622,84,38,83,0.7760,0
 18, 1, 65, S3-12.jpg, 1, [181 10 240], purple, 1, 137, 2, 0, 2.0250, 4, 0.0002, 2.0259,93,42,87,0.7760,0
 18, 1, 66, S3-12.jpg, 1, [181 10 240], purple, 1, 174, 2, 0, 2.5273, 4, 0.0032, 2.5283,116,24,76,0.7760,0
 18, 1, 67, S4-20.jpg, 2, [10 240 94], green, 1, 454, 2, 1, 6.6615, 4, 0.0004, 6.6624,77,48,91,0.7695,0
 18, 1, 68, S4-20.jpg, 2, [10 240 94], green, 1, 393, 2, 1, 5.7397, 4, 0.3518, 5.7407,82,46,101,0.7695,0
 18, 1, 69, S4-20.jpg, 2, [10 240 94], green, 1, 324, 2, 1, 4.7456, 4, 0.0077, 4.7467,107,49,135,0.7695,0
 18, 1, 70, S4-20.jpg, 2, [240 168 10], orange, NaN, 274, 2, 1, 4.0246, 4, 0.0041, 4.0260,96,29,81,0.7695,1
 18, 1, 71, S3-12.jpg, 1, [10 240 94], green, 0, 61, 1, 1, 0.9822, 4, 0.0050, 0.9829,123,33,76,0.7760,0
 18, 1, 72, S3-12.jpg, 1, [240 168 10], orange, NaN, 75, 1, 1, 1.1819, 4, 0.0002, 1.1828,105,68,96,0.7760,0
 18, 1, 73, S4-20.jpg, 2, [10 240 94], green, 1, 92, 1, 0, 1.4312, 4, 0.0001, 1.4326,76,60,114,0.7695,0
 18, 1, 74, S4-20.jpg, 2, [10 240 94], green, 1, 418, 2, 1, 6.0992, 4, 0.0363, 6.0999,77,46,85,0.7695,0
 18, 1, 75, S4-20.jpg, 2, [10 240 94], green, 1, 143, 2, 1, 2.1626, 4, 0.0059, 2.1633,195,30,78,0.7695,0
 18, 1, 76, S3-12.jpg, 1, [181 10 240], purple, 1, 166, 2, 0, 2.4535, 4, 0.0732, 2.4542,102,66,100,0.7760,0
 18, 1, 77, S3-12.jpg, 1, [240 168 10], orange, NaN, 158, 1, 1, 2.4042, 1, 0.2240, 2.4056,77,40,106,0.7760,0
 18, 1, 78, S4-20.jpg, 2, [10 240 94], green, 1, 126, 2, 1, 1.8267, 3, 0.0003, 1.8275,89,47,109,0.7695,0
 18, 1, 79, S4-20.jpg, 2, [10 240 94], green, 1, 149, 2, 1, 2.1724, 4, 0.0987, 2.1731,83,28,91,0.7695,1
 18, 1, 80, S3-12.jpg, 1, [240 168 10], orange, NaN, 187, 2, 0, 2.7784, 4, 0.0736, 2.7794,120,33,101,0.7760,0
 18, 1, 81, S3-12.jpg, 1, [181 10 240], purple, 1, 259, 1, 1, 3.8175, 4, 0.2375, 3.8185,95,24,77,0.7760,0
 18, 1, 82, S4-20.jpg, 2, [10 240 94], green, 1, 120, 1, 0, 1.7804, 4, 0.2444, 1.7811,96,58,97,0.7695,0
 18, 1, 83, S3-12.jpg, 1, [10 240 94], green, 0, 292, 1, 1, 4.2361, 4, 0.0782, 4.2368,82,38,90,0.7760,0
 18, 1, 84, S4-20.jpg, 2, [10 240 94], green, 1, 107, 2, 1, 1.6006, 4, 0.0003, 1.6016,88,39,115,0.7695,0
 18, 1, 85, S3-12.jpg, 1, [181 10 240], purple, 1, 129, 2, 0, 1.9599, 4, 0.0002, 1.9607,104,25,93,0.7760,0
 18, 1, 86, S4-20.jpg, 2, [10 240 94], green, 1, 152, 1, 0, 2.3152, 4, 0.2397, 2.3161,96,78,108,0.7695,0
 18, 1, 87, S3-12.jpg, 1, [181 10 240], purple, 1, 331, 2, 0, 4.8919, 4, 1.0175, 4.8926,77,23,76,0.7760,0
 18, 1, 88, S3-12.jpg, 1, [240 168 10], orange, NaN, 141, 2, 0, 2.0733, 4, 0.0297, 2.0742,86,30,85,0.7760,0
 18, 1, 89, S3-12.jpg, 1, [181 10 240], purple, 1, 247, 1, 1, 3.6639, 4, 0.0155, 3.6648,132,30,84,0.7760,0
 18, 1, 90, S3-12.jpg, 1, [181 10 240], purple, 1, 173, 2, 0, 2.5441, 4, 0.0090, 2.5453,106,33,113,0.7760,0
 18, 1, 91, S4-20.jpg, 2, [10 240 94], green, 1, 146, 1, 0, 2.1901, 4, 0.0261, 2.1908,86,46,80,0.7695,1
 18, 1, 92, S3-12.jpg, 1, [181 10 240], purple, 1, 25, 2, 0, 0.3782, 4, 0.0048, 0.3790,81,56,102,0.7760,0
 18, 1, 93, S3-12.jpg, 1, [10 240 94], green, 0, 23, 1, 1, 0.3378, 4, 0.0085, 0.3387,101,31,84,0.7760,0
 18, 1, 94, S3-12.jpg, 1, [181 10 240], purple, 1, 45, 2, 0, 0.6288, 4, 0.0003, 0.6302,138,28,78,0.7760,0
 18, 1, 95, S3-12.jpg, 1, [10 240 94], green, 0, 27, 1, 1, 0.3825, 4, 0.0290, 0.3832,107,56,83,0.7760,0
 18, 1, 96, S3-12.jpg, 1, [240 168 10], orange, NaN, 19, 2, 0, 0.3090, 4, 0.0617, 0.3097,99,31,77,0.7760,0
 18, 1, 97, S4-20.jpg, 2, [10 240 94], green, 1, 26, 1, 0, 0.4459, 4, 0.0517, 0.4467,87,40,92,0.7695,0
 18, 1, 98, S3-12.jpg, 1, [10 240 94], green, 0, 34, 1, 1, 0.4678, 3, 0.0710, 0.4687,87,24,78,0.7760,0
 18, 1, 99, S4-20.jpg, 2, [10 240 94], green, 1, 42, 1, 0, 0.5937, 3, 0.0348, 0.5946,85,44,77,0.7695,0
 18, 1, 100, S4-20.jpg, 2, [181 10 240], purple, 0, 44, 2, 1, 0.6581, 3, 0.0568, 0.6590,139,23,77,0.7695,0
 18, 1, 101, S4-20.jpg, 2, [10 240 94], green, 1, 25, 1, 0, 0.4017, 3, 0.0024, 0.4025,85,32,116,0.7695,0
 18, 1, 102, S3-12.jpg, 1, [10 240 94], green, 0, 31, 1, 1, 0.4362, 3, 0.0075, 0.4371,82,24,85,0.7760,0
 18, 1, 103, S3-12.jpg, 1, [181 10 240], purple, 1, 35, 2, 0, 0.5116, 3, 0.0003, 0.5126,102,38,83,0.7760,0
 18, 1, 104, S4-20.jpg, 2, [10 240 94], green, 1, 35, 1, 0, 0.5338, 2, 0.0865, 0.5346,76,58,77,0.7695,0
 18, 1, 105, S3-12.jpg, 1, [240 168 10], orange, NaN, 247, 2, 0, 3.6455, 3, 0.2485, 3.6462,104,53,126,0.7760,0
 18, 1, 106, S4-20.jpg, 2, [10 240 94], green, 1, 63, 1, 0, 0.9490, 3, 0.3049, 0.9497,116,61,110,0.7695,0
