subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 10, 1, 31, S4-20.jpg, 2, 0.77, 356, 1, 0, 6.1258, 6.1267
 10, 1, 32, S4-20.jpg, 2, 0.68, 190, 1, 0, 3.2930, 3.2938
 10, 1, 33, S3-12.jpg, 1, 0.61, 231, 1, 1, 3.9764, 3.9772
 10, 1, 34, S3-12.jpg, 1, 0.69, 310, 2, 0, 5.3924, 5.3937
 10, 1, 35, S4-20.jpg, 2, 0.79, 229, 1, 0, 3.9419, 3.9428
 10, 1, 36, S4-20.jpg, 2, 0.70, 216, 2, 1, 3.7427, 3.7437
 10, 1, 37, S3-12.jpg, 1, 0.60, 199, 1, 1, 3.4425, 3.4437
 10, 1, 38, S4-20.jpg, 2, 0.69, 219, 2, 1, 3.7918, 3.7926
 10, 1, 39, S4-20.jpg, 2, 0.80, 234, 1, 0, 4.0595, 4.0604
 10, 1, 40, S3-12.jpg, 1, 0.71, 271, 1, 1, 4.6923, 4.6930
 10, 1, 41, S3-12.jpg, 1, 0.59, 206, 2, 0, 3.5768, 3.5778
 10, 1, 42, S4-20.jpg, 2, 0.69, 190, 2, 1, 3.3092, 3.3101
 10, 1, 43, S3-12.jpg, 1, 0.62, 198, 2, 0, 3.4428, 3.4436
 10, 1, 44, S4-20.jpg, 2, 0.68, 196, 2, 1, 3.3929, 3.3938
 10, 1, 45, S3-12.jpg, 1, 0.65, 182, 1, 1, 3.1760, 3.1769
 10, 1, 46, S3-12.jpg, 1, 0.70, 196, 2, 0, 3.4088, 3.4097
 10, 1, 47, S4-20.jpg, 2, 0.81, 223, 2, 1, 3.8757, 3.8764
 10, 1, 48, S3-12.jpg, 1, 0.71, 128, 1, 1, 2.2266, 2.2276
 10, 1, 49, S3-12.jpg, 1, 0.64, 181, 2, 0, 3.1589, 3.1597
 10, 1, 50, S4-20.jpg, 2, 0.68, 283, 2, 1, 4.8937, 4.8946
 10, 1, 51, S4-20.jpg, 2, 0.81, 179, 1, 0, 3.1097, 3.1106
 10, 1, 52, S3-12.jpg, 1, 0.71, 214, 2, 0, 3.6924, 3.6932
 10, 1, 53, S4-20.jpg, 2, 0.82, 160, 2, 1, 2.8101, 2.8115
 10, 1, 54, S4-20.jpg, 2, 0.67, 166, 2, 1, 2.8584, 2.8593
 10, 1, 55, S3-12.jpg, 1, 0.67, 176, 2, 0, 3.0429, 3.0438
 10, 1, 56, S4-20.jpg, 2, 0.66, 180, 1, 0, 3.1267, 3.1276
 10, 1, 57, S4-20.jpg, 2, 0.81, 170, 2, 1, 2.9429, 2.9438
 10, 1, 58, S3-12.jpg, 1, 0.72, 178, 2, 0, 3.1079, 3.1087
 10, 1, 59, S3-12.jpg, 1, 0.70, 289, 1, 1, 4.9760, 4.9770
 10, 1, 60, S3-12.jpg, 1, 0.72, 196, 2, 0, 3.3924, 3.3934
 10, 1, 61, S4-20.jpg, 2, 0.81, 105, 1, 0, 1.8420, 1.8430
 10, 1, 62, S3-12.jpg, 1, 0.73, 190, 2, 0, 3.3088, 3.3096
 10, 1, 63, S3-12.jpg, 1, 0.69, 282, 2, 0, 4.8865, 4.8875
 10, 1, 64, S4-20.jpg, 2, 0.68, 261, 2, 1, 4.5474, 4.5483
 10, 1, 65, S3-12.jpg, 1, 0.72, 154, 2, 0, 2.6841, 2.6849
 10, 1, 66, S3-12.jpg, 1, 0.73, 208, 2, 0, 3.6233, 3.6243
 10, 1, 67, S4-20.jpg, 2, 0.82, 288, 2, 1, 5.0317, 5.0325
 10, 1, 68, S3-12.jpg, 1, 0.73, 245, 2, 0, 4.2589, 4.2597
 10, 1, 69, S4-20.jpg, 2, 0.82, 237, 2, 1, 4.1229, 4.1238
 10, 1, 70, S4-20.jpg, 2, 0.67, 334, 2, 1, 5.7859, 5.7866
 10, 1, 71, S4-20.jpg, 2, 0.81, 191, 2, 1, 3.3252, 3.3261
 10, 1, 72, S4-20.jpg, 2, 0.67, 257, 2, 1, 4.4539, 4.4554
 10, 1, 73, S4-20.jpg, 2, 0.81, 196, 2, 1, 3.4285, 3.4298
 10, 1, 74, S3-12.jpg, 1, 0.73, 388, 1, 1, 6.7469, 6.7478
 10, 1, 75, S4-20.jpg, 2, 0.81, 374, 1, 0, 6.4852, 6.4861
 10, 1, 76, S4-20.jpg, 2, 0.66, 434, 2, 1, 7.4740, 7.4749
 10, 1, 77, S3-12.jpg, 1, 0.74, 299, 2, 0, 5.1899, 5.1907
 10, 1, 78, S4-20.jpg, 2, 0.65, 435, 2, 1, 7.5029, 7.5039
 10, 1, 79, S3-12.jpg, 1, 0.77, 256, 2, 0, 4.4658, 4.4671
 10, 1, 80, S4-20.jpg, 2, 0.65, 346, 2, 1, 5.9967, 5.9977
 10, 1, 81, S4-20.jpg, 2, 0.81, 208, 2, 1, 3.6293, 3.6302
 10, 1, 82, S4-20.jpg, 2, 0.64, 238, 2, 1, 4.1413, 4.1421
 10, 1, 83, S4-20.jpg, 2, 0.81, 300, 1, 0, 5.2069, 5.2079
 10, 1, 84, S3-12.jpg, 1, 0.73, 171, 2, 0, 2.9854, 2.9862
 10, 1, 85, S4-20.jpg, 2, 0.82, 127, 1, 0, 2.2364, 2.2373
 10, 1, 86, S4-20.jpg, 2, 0.63, 224, 2, 1, 3.9022, 3.9031
 10, 1, 87, S4-20.jpg, 2, 0.82, 228, 1, 0, 3.9374, 3.9382
 10, 1, 88, S4-20.jpg, 2, 0.63, 196, 2, 1, 3.4097, 3.4107
 10, 1, 89, S3-12.jpg, 1, 0.79, 216, 2, 0, 3.7474, 3.7483
 10, 1, 90, S3-12.jpg, 1, 0.73, 224, 2, 0, 3.8873, 3.8884
 10, 1, 91, S4-20.jpg, 2, 0.83, 219, 1, 0, 3.8149, 3.8170
 10, 1, 92, S3-12.jpg, 1, 0.74, 237, 1, 1, 4.1456, 4.1464
 10, 1, 93, S3-12.jpg, 1, 0.80, 325, 1, 1, 5.6188, 5.6198
 10, 1, 94, S3-12.jpg, 1, 0.73, 286, 1, 1, 4.9377, 4.9388
 10, 1, 95, S3-12.jpg, 1, 0.80, 247, 2, 0, 4.2992, 4.3002
 10, 1, 96, S4-20.jpg, 2, 0.62, 222, 1, 0, 3.8839, 3.8848
 10, 1, 97, S4-20.jpg, 2, 0.83, 245, 2, 1, 4.2393, 4.2402
 10, 1, 98, S3-12.jpg, 1, 0.73, 237, 2, 0, 4.1044, 4.1053
 10, 1, 99, S3-12.jpg, 1, 0.81, 247, 2, 0, 4.3015, 4.3026
 10, 1, 100, S4-20.jpg, 2, 0.64, 127, 2, 1, 2.2194, 2.2204
