subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
24,1,1, S4-20.jpg,2, [10 240 94], green,1,115,1,0,2.0844,1,1.2373,2.0997,79,78,106,0.5537,0
24,1,2, S3-12.jpg,1, [181 10 240], purple,1,141,2,0,2.5244,4,1.8376,2.5254,89,35,81,0.6764,0
24,1,3, S3-12.jpg,1, [181 10 240], purple,1,160,2,0,2.811,4,0.3225,2.8118,84,32,111,0.6764,0
24,1,4, S4-20.jpg,2, [10 240 94], green,1,198,2,1,3.5286,4,0.6856,3.5294,82,43,79,0.5537,0
24,1,5, S4-20.jpg,2, [181 10 240], purple,0,217,2,1,3.8742,4,0.2055,3.8751,103,42,94,0.5537,1
24,1,6, S4-20.jpg,2, [10 240 94], green,1,150,1,0,2.7054,4,0.2719,2.7064,81,24,84,0.5537,0
24,1,7, S4-20.jpg,2, [10 240 94], green,1,153,2,1,2.7125,4,0.1751,2.7135,81,59,79,0.5537,0
24,1,8, S4-20.jpg,2, [181 10 240], purple,0,222,2,1,3.9256,4,0.2665,3.9267,82,25,82,0.5537,0
24,1,9, S4-20.jpg,2, [10 240 94], green,1,146,2,1,2.5853,4,0.2067,2.586,86,37,115,0.5537,1
24,1,10, S3-12.jpg,1, [181 10 240], purple,1,178,2,0,3.1263,4,0.1611,3.1272,90,58,83,0.6764,0
24,1,11, S4-20.jpg,2, [240 168 10], orange, NaN,154,2,1,2.7799,4,0.2244,2.7806,111,44,90,0.5537,0
24,1,12, S4-20.jpg,2, [240 168 10], orange, NaN,126,2,1,2.2329,4,0.2355,2.2338,77,29,106,0.5537,0
24,1,13, S4-20.jpg,2, [181 10 240], purple,0,147,2,1,2.6363,4,0.0146,2.6377,93,84,87,0.5537,0
24,1,14, S3-12.jpg,1, [181 10 240], purple,1,51,1,1,0.9056,1,0.871,0.9063,82,27,76,0.6764,0
24,1,15, S4-20.jpg,2, [10 240 94], green,1,159,2,1,2.86,4,0.2,2.8611,85,27,111,0.5537,0
24,1,16, S4-20.jpg,2, [10 240 94], green,1,114,2,1,2.0068,4,0.1901,2.0078,89,50,99,0.5537,0
24,1,17, S4-20.jpg,2, [10 240 94], green,1,76,1,0,1.3641,2,0.461,1.365,100,41,85,0.5537,0
24,1,18, S3-12.jpg,1, [240 168 10], orange, NaN,281,2,0,4.9388,4,0.1007,4.9398,92,37,89,0.6764,0
24,1,19, S3-12.jpg,1, [181 10 240], purple,1,118,2,0,2.0854,4,0.2276,2.0871,78,61,84,0.6764,0
24,1,20, S4-20.jpg,2, [10 240 94], green,1,95,2,1,1.664,4,0.0002,1.6648,91,32,79,0.5537,0
24,1,21, S4-20.jpg,2, [10 240 94], green,1,157,2,1,2.7889,3,0.7332,2.7898,78,38,96,0.5537,0
24,1,22, S4-20.jpg,2, [10 240 94], green,1,138,2,1,2.4058,4,0.2942,2.4069,76,29,77,0.5537,0
24,1,23, S3-12.jpg,1, [181 10 240], purple,1,300,2,0,5.1762,4,0.2173,5.1771,78,28,99,0.6764,0
24,1,24, S4-20.jpg,2, [10 240 94], green,1,60,1,0,1.0809,4,1.028,1.0816,81,55,91,0.5537,1
24,1,25, S4-20.jpg,2, [240 168 10], orange, NaN,46,1,0,0.8358,4,0.0038,0.8367,82,56,91,0.5537,0
24,1,26, S4-20.jpg,2, [10 240 94], green,1,57,1,0,0.9741,4,0.1977,0.9751,98,47,98,0.5537,1
24,1,27, S4-20.jpg,2, [10 240 94], green,1,87,1,0,1.5315,4,0.1742,1.5324,95,30,81,0.5537,1
24,1,28, S4-20.jpg,2, [10 240 94], green,1,96,1,0,1.717,2,0.592,1.718,85,30,102,0.5537,0
24,1,29, S3-12.jpg,1, [181 10 240], purple,1,105,2,0,1.9074,4,0.8271,1.9081,93,43,138,0.6764,0
24,1,30, S4-20.jpg,2, [181 10 240], purple,0,333,2,1,5.8806,4,0.1822,5.8855,97,28,136,0.5537,0
24,1,31, S3-12.jpg,1, [10 240 94], green,0,80,1,1,1.381,4,0.2149,1.3825,102,55,77,0.6764,0
24,1,32, S3-12.jpg,1, [181 10 240], purple,1,71,1,1,1.2798,4,0.1756,1.2805,79,57,116,0.6764,0
24,1,33, S3-12.jpg,1, [181 10 240], purple,1,98,1,1,1.7742,4,0.3914,1.7749,107,26,104,0.6764,1
24,1,34, S3-12.jpg,1, [181 10 240], purple,1,139,2,0,2.4594,4,0.1725,2.4608,88,24,78,0.6764,0
24,1,35, S4-20.jpg,2, [10 240 94], green,1,130,2,1,2.3121,4,0.079,2.313,90,39,103,0.5537,0
24,1,36, S3-12.jpg,1, [10 240 94], green,0,63,2,0,1.1563,4,0.1478,1.1571,99,45,75,0.6764,0
