subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
20,1,1, S4-20.jpg,2,2, green,1,2,1,2.1329,1.25,1
20,1,2, S4-20.jpg,2,1, purple,0,2,1,2.6154,1.8667,1
20,1,3, S4-20.jpg,2,3, orange, NaN,2,1,1.8997,1.2667,1
20,1,4, S4-20.jpg,2,1, purple,0,2,1,1.3832,1.3,1
20,1,5, S4-20.jpg,2,3, orange, NaN,2,1,0.4767,1.5,1
20,1,6, S3-12.jpg,1,1, purple,1,2,0,0.5833,1.25,1
20,1,7, S4-20.jpg,2,2, green,1,2,1,1.8329,1.25,1
20,1,8, S3-12.jpg,1,2, green,0,2,0,1.3203,1.5167,1
20,1,9, S4-20.jpg,2,2, green,1,2,1,1.9497,1.35,1
20,1,10, S3-12.jpg,1,1, purple,1,1,1,1.9995,1.3167,1
20,1,11, S3-12.jpg,1,1, purple,1,1,1,1.9163,1.2667,1
20,1,12, S3-12.jpg,1,1, purple,1,1,1,1.9497,1.2833,1
20,1,13, S4-20.jpg,2,2, green,1,2,1,1.9661,1.55,1
20,1,14, S4-20.jpg,2,3, orange, NaN,2,1,2.5662,1.7333,1
20,1,15, S4-20.jpg,2,2, green,1,2,1,1.7164,1.6,1
20,1,16, S4-20.jpg,2,1, purple,0,2,1,3.749,3.25,1
20,1,17, S3-12.jpg,1,1, purple,1,1,1,2.0996,1.3833,1
20,1,18, S3-12.jpg,1,3, orange, NaN,1,1,2.5494,1.8167,1
20,1,19, S4-20.jpg,2,2, green,1,2,1,2.0494,1.3,1
20,1,20, S4-20.jpg,2,3, orange, NaN,2,1,2.05,1.4333,1
20,1,21, S3-12.jpg,1,3, orange, NaN,1,1,2.1329,1.35,1
20,1,22, S3-12.jpg,1,1, purple,1,1,1,2.0663,1.3,1
20,1,23, S3-12.jpg,1,3, orange, NaN,1,1,1.9829,1.25,1
20,1,24, S3-12.jpg,1,1, purple,1,1,1,2.3162,1.5833,1
20,1,25, S3-12.jpg,1,1, purple,1,1,1,2.5661,1.6167,1
20,1,26, S3-12.jpg,1,2, green,0,1,1,2.0829,1.25,1
20,1,27, S3-12.jpg,1,3, orange, NaN,1,1,2.0995,1.3333,1
20,1,28, S3-12.jpg,1,1, purple,1,1,1,2.6663,1.6833,1
20,1,29, S4-20.jpg,2,3, orange, NaN,2,1,1.8865,1.3333,1
20,1,30, S3-12.jpg,1,1, purple,1,1,1,2.2162,1.4,1
20,1,31, S3-12.jpg,1,1, purple,1,1,1,2.3495,1.5333,1
20,1,32, S3-12.jpg,1,3, orange, NaN,2,0,2.0675,1.5167,1
20,1,33, S4-20.jpg,2,3, orange, NaN,2,1,2.5494,1.8833,1
20,1,34, S3-12.jpg,1,2, green,0,1,1,2.6354,1.9167,1
20,1,35, S3-12.jpg,1,3, orange, NaN,1,1,1.9995,1.3167,1
20,1,36, S3-12.jpg,1,1, purple,1,1,1,2.0162,1.4,1
20,1,37, S4-20.jpg,2,3, orange, NaN,2,1,2.0996,1.4667,1
20,1,38, S4-20.jpg,2,2, green,1,2,1,2.0828,1.4667,1
20,1,39, S3-12.jpg,1,1, purple,1,1,1,2.5162,1.7833,1
20,1,40, S3-12.jpg,1,3, orange, NaN,1,1,2.0996,1.4167,1
20,1,41, S4-20.jpg,2,3, orange, NaN,2,1,1.9663,1.3667,1
20,1,42, S3-12.jpg,1,2, green,0,1,1,2.018,1.2667,1
20,1,43, S4-20.jpg,2,2, green,1,2,1,2.5856,1.5,1
20,1,44, S4-20.jpg,2,3, orange, NaN,2,1,2.6828,1.4333,1
20,1,45, S4-20.jpg,2,2, green,1,2,1,2.2662,1.6333,1
20,1,46, S4-20.jpg,2,3, orange, NaN,2,1,2.3162,1.8,1
20,1,47, S4-20.jpg,2,2, green,1,2,1,2.2827,1.7,1
20,1,48, S3-12.jpg,1,3, orange, NaN,1,1,2.4494,1.85,1
20,1,49, S3-12.jpg,1,3, orange, NaN,1,1,1.9996,1.45,1
20,1,50, S4-20.jpg,2,2, green,1,2,1,2.5345,1.9333,1
20,1,51, S4-20.jpg,2,2, green,1,2,1,2.6172,1.4833,1
20,1,52, S4-20.jpg,2,2, green,1,2,1,1.833,1.35,1
20,1,53, S4-20.jpg,2,2, green,1,2,1,2.1514,1.55,1
20,1,54, S3-12.jpg,1,1, purple,1,1,1,2.5662,1.3667,1
20,1,55, S3-12.jpg,1,1, purple,1,1,1,2.1335,1.5333,1
20,1,56, S4-20.jpg,2,1, purple,0,2,1,2.5201,1.8333,1
20,1,57, S3-12.jpg,1,3, orange, NaN,1,1,2.1495,1.3833,1
20,1,58, S3-12.jpg,1,1, purple,1,1,1,2.7172,1.45,1
20,1,59, S3-12.jpg,1,2, green,0,1,1,2.0995,1.2833,1
20,1,60, S3-12.jpg,1,1, purple,1,1,1,2.1163,1.25,1
20,1,61, S4-20.jpg,2,1, purple,0,2,1,2.3995,1.3833,1
20,1,62, S3-12.jpg,1,3, orange, NaN,1,1,2.5828,1.7167,1
20,1,63, S4-20.jpg,2,2, green,1,2,1,2.6494,1.9,1
20,1,64, S3-12.jpg,1,1, purple,1,1,1,1.8344,1.25,1
20,1,65, S4-20.jpg,2,3, orange, NaN,2,1,2.4494,1.6667,1
20,1,66, S4-20.jpg,2,2, green,1,2,1,2.4994,1.4167,1
20,1,67, S4-20.jpg,2,2, green,1,2,1,2.4661,1.3667,1
20,1,68, S3-12.jpg,1,1, purple,1,1,1,2.0163,1.3333,1
20,1,69, S3-12.jpg,1,3, orange, NaN,1,1,2.4344,1.7667,1
20,1,70, S4-20.jpg,2,3, orange, NaN,2,1,3.4825,1.75,1
