subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 25, 1, 1, S3-12.jpg, 1, 0.95, 449, 1, 1, 6.1739, 6.1760
 25, 1, 2, S4-20.jpg, 2, 0.95, 79, 2, 1, 1.1274, 1.1282
 25, 1, 3, S4-20.jpg, 2, 0.90, 97, 2, 1, 1.3361, 1.3371
 25, 1, 4, S4-20.jpg, 2, 0.90, 65, 2, 1, 0.9123, 0.9132
 25, 1, 5, S4-20.jpg, 2, 0.85, 56, 2, 1, 0.7774, 0.7783
 25, 1, 6, S4-20.jpg, 2, 0.85, 59, 2, 1, 0.8163, 0.8171
 25, 1, 7, S4-20.jpg, 2, 0.80, 84, 2, 1, 1.1893, 1.1904
 25, 1, 8, S3-12.jpg, 1, 0.80, 190, 1, 1, 2.6458, 2.6466
 25, 1, 9, S3-12.jpg, 1, 0.75, 102, 1, 1, 1.4220, 1.4229
 25, 1, 10, S3-12.jpg, 1, 0.75, 99, 1, 1, 1.3905, 1.3913
 25, 1, 11, S4-20.jpg, 2, 0.70, 73, 2, 1, 0.9958, 0.9968
 25, 1, 12, S4-20.jpg, 2, 0.70, 81, 2, 1, 1.1659, 1.1667
 25, 1, 13, S4-20.jpg, 2, 0.65, 122, 2, 1, 1.7019, 1.7028
 25, 1, 14, S4-20.jpg, 2, 0.65, 108, 2, 1, 1.5075, 1.5085
 25, 1, 15, S4-20.jpg, 2, 0.60, 72, 2, 1, 0.9868, 0.9875
 25, 1, 16, S3-12.jpg, 1, 0.60, 173, 1, 1, 2.4109, 2.4124
 25, 1, 17, S4-20.jpg, 2, 0.55, 112, 2, 1, 1.5674, 1.5682
 25, 1, 18, S3-12.jpg, 1, 0.55, 177, 2, 0, 2.4666, 2.4681
 25, 1, 19, S4-20.jpg, 2, 0.50, 361, 2, 1, 4.9971, 4.9982
 25, 1, 20, S3-12.jpg, 1, 0.50, 293, 2, 0, 4.0715, 4.0725
