subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 13, 1, 1, S3-12.jpg, 1, [240 37 33], red, 1, 326, 1, 1, 4.7061, NaN, NaN, 4.7108,89,25,87,0.7780,0
 13, 1, 2, S4-20.jpg, 2, [10 144 240], blue, 1, 250, 2, 1, 3.6002, 3, 0.8466, 3.6010,91,31,104,0.6979,0
 13, 1, 3, S3-12.jpg, 1, [240 37 33], red, 1, 311, 1, 1, 4.4649, 3, 0.6459, 4.4659,89,27,80,0.7780,1
 13, 1, 4, S4-20.jpg, 2, [10 144 240], blue, 1, 280, 2, 1, 4.0564, 3, 0.4374, 4.0571,139,31,85,0.6979,0
 13, 1, 5, S3-12.jpg, 1, [10 144 240], blue, 0, 277, 2, 0, 4.0226, 4, 1.1324, 4.0234,138,25,81,0.7780,0
 13, 1, 6, S4-20.jpg, 2, [10 144 240], blue, 1, NaN, NaN, 0, NaN, 1, 1.1953, 7.7535,79,33,86,0.6979,0
 13, 1, 7, S3-12.jpg, 1, [10 144 240], blue, 0, 400, 2, 0, 5.7169, 2, 0.8698, 5.7179,96,27,76,0.7780,0
 13, 1, 8, S4-20.jpg, 2, [10 144 240], blue, 1, 435, 2, 1, 6.2036, 3, 1.4348, 6.2045,94,51,88,0.6979,0
 13, 1, 9, S3-12.jpg, 1, [240 239 10], yellow, NaN, NaN, 2, 0, 8.2438, 1, 0.7928, 7.7432,86,58,90,0.7780,1
 13, 1, 10, S3-12.jpg, 1, [240 37 33], red, 1, 431, 2, 0, 6.1623, 2, 2.0516, 6.1631,127,36,113,0.7780,1
 13, 1, 11, S4-20.jpg, 2, [10 144 240], blue, 1, 396, 2, 1, 5.6575, 3, 1.8230, 5.6585,84,62,83,0.6979,0
 13, 1, 12, S4-20.jpg, 2, [10 144 240], blue, 1, 485, 2, 1, 6.9805, 4, 0.9731, 6.9813,77,38,78,0.6979,0
