subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 26, 1, 1, S1-15.jpg, 1, [181 10 240], purple, NaN, 326, 2, 0, 3.8425, NaN, NaN, 3.8452,90,31,81,0.5940,0
 26, 1, 2, S2-19.jpg, 2, [240 168 10], orange, 1, 45, 2, 1, 0.5275, 1, 1.4537, 0.5295,115,28,140,0.6772,0
 26, 1, 3, S1-15.jpg, 1, [181 10 240], purple, NaN, 173, 2, 0, 2.0474, 3, 2.2067, 2.0505,109,49,107,0.5940,0
 26, 1, 4, S2-19.jpg, 2, [240 168 10], orange, 1, 251, 2, 1, 2.9441, 3, 1.9068, 2.9474,141,30,84,0.6772,0
 26, 1, 5, S1-15.jpg, 1, [10 240 94], green, 1, 247, 2, 0, 2.9074, 1, 1.2978, 2.9098,78,42,113,0.5940,1
 26, 1, 6, S2-19.jpg, 2, [240 168 10], orange, 1, 264, 2, 1, 3.0933, 1, 0.6307, 3.0944,116,28,88,0.6772,0
 26, 1, 7, S2-19.jpg, 2, [10 240 94], green, 0, 390, 1, 0, 4.5833, 2, 1.1635, 4.5844,95,52,119,0.6772,0
 26, 1, 8, S2-19.jpg, 2, [240 168 10], orange, 1, 507, 1, 0, 5.9573, 2, 1.4247, 5.9584,118,40,87,0.6772,0
 26, 1, 9, S2-19.jpg, 2, [240 168 10], orange, 1, NaN, 1, 0, 6.5004, 3, 1.1738, 6.3481,77,34,84,0.6772,0
 26, 1, 10, S2-19.jpg, 2, [240 168 10], orange, 1, 398, 1, 0, 4.6925, 3, 2.1969, 4.6944,87,38,119,0.6772,0
 26, 1, 11, S1-15.jpg, 1, [10 240 94], green, 1, 340, 2, 0, 3.9954, 2, 0.7059, 3.9975,87,33,78,0.5940,0
 26, 1, 12, S1-15.jpg, 1, [10 240 94], green, 1, 367, 1, 1, 4.3116, 4, 0.6804, 4.3137,77,27,90,0.5940,0
 26, 1, 13, S2-19.jpg, 2, [181 10 240], purple, NaN, 376, 2, 1, 4.4183, 1, 0.3221, 4.4201,88,48,83,0.6772,1
 26, 1, 14, S1-15.jpg, 1, [10 240 94], green, 1, 337, 1, 1, 3.9543, 3, 1.7495, 3.9554,77,53,131,0.5940,0
 26, 1, 15, S2-19.jpg, 2, [240 168 10], orange, 1, 254, 1, 0, 2.9826, 4, 0.7192, 2.9837,101,41,97,0.6772,0
 26, 1, 16, S2-19.jpg, 2, [181 10 240], purple, NaN, 212, 1, 0, 2.4851, 4, 0.5262, 2.4862,84,46,82,0.6772,0
 26, 1, 17, S1-15.jpg, 1, [10 240 94], green, 1, 349, 1, 1, 4.1051, 3, 0.4569, 4.1062,110,40,78,0.5940,0
 26, 1, 18, S2-19.jpg, 2, [240 168 10], orange, 1, 176, 1, 0, 2.0684, 4, 0.7639, 2.0696,82,41,106,0.6772,0
 26, 1, 19, S2-19.jpg, 2, [240 168 10], orange, 1, 473, 1, 0, 5.5610, 2, 0.5369, 5.5621,97,67,85,0.6772,0
 26, 1, 20, S2-19.jpg, 2, [181 10 240], purple, NaN, NaN, NaN, 0, NaN, 1, 0.8809, 6.3544,80,27,80,0.6772,0
 26, 1, 21, S2-19.jpg, 2, [10 240 94], green, 0, 306, 1, 0, 3.5964, 3, 0.7856, 3.5975,99,35,102,0.6772,0
 26, 1, 22, S1-15.jpg, 1, [10 240 94], green, 1, 348, 1, 1, 4.0911, 2, 0.4851, 4.0928,127,36,78,0.5940,0
 26, 1, 23, S2-19.jpg, 2, [181 10 240], purple, NaN, 224, 1, 0, 2.6288, 3, 0.3978, 2.6299,75,50,91,0.6772,0
 26, 1, 24, S2-19.jpg, 2, [240 168 10], orange, 1, 453, 1, 0, 5.3257, 2, 0.2803, 5.3270,87,26,97,0.6772,0
 26, 1, 25, S2-19.jpg, 2, [181 10 240], purple, NaN, 338, 1, 0, 3.9751, 1, 1.3386, 3.9770,93,31,109,0.6772,0
 26, 1, 26, S2-19.jpg, 2, [240 168 10], orange, 1, 264, 1, 0, 3.1012, 1, 0.3025, 3.1024,137,62,75,0.6772,0
 26, 1, 27, S1-15.jpg, 1, [10 240 94], green, 1, 186, 1, 1, 2.1856, 2, 0.4711, 2.1867,114,31,102,0.5940,0
 26, 1, 28, S2-19.jpg, 2, [240 168 10], orange, 1, 454, 1, 0, 5.3358, 1, 1.4083, 5.3370,82,36,83,0.6772,0
 26, 1, 29, S1-15.jpg, 1, [10 240 94], green, 1, 272, 1, 1, 3.1980, 3, 0.3372, 3.1993,89,83,95,0.5940,0
 26, 1, 30, S1-15.jpg, 1, [10 240 94], green, 1, NaN, 1, 1, 6.5828, 1, 1.4602, 6.3391,86,25,128,0.5940,1
 26, 1, 31, S1-15.jpg, 1, [10 240 94], green, 1, 177, 1, 1, 2.0759, 2, 1.4288, 2.0771,95,50,109,0.5940,0
 26, 1, 32, S2-19.jpg, 2, [10 240 94], green, 0, 281, 1, 0, 3.2958, 3, 0.9832, 3.2970,80,60,133,0.6772,0
 26, 1, 33, S1-15.jpg, 1, [10 240 94], green, 1, 257, 1, 1, 3.0206, 3, 0.7469, 3.0218,92,42,85,0.5940,0
 26, 1, 34, S1-15.jpg, 1, [240 168 10], orange, 0, 252, 1, 1, 2.9545, 1, 1.1314, 2.9556,80,41,91,0.5940,0
 26, 1, 35, S2-19.jpg, 2, [240 168 10], orange, 1, 528, 2, 1, 6.2008, 2, 0.7568, 6.2019,109,54,82,0.6772,0
 26, 1, 36, S2-19.jpg, 2, [240 168 10], orange, 1, 301, 2, 1, 3.5323, 4, 0.6848, 3.5335,82,35,96,0.6772,0
 26, 1, 37, S2-19.jpg, 2, [240 168 10], orange, 1, NaN, NaN, 0, NaN, 1, 0.4523, 6.3489,100,74,117,0.6772,0
 26, 1, 38, S1-15.jpg, 1, [10 240 94], green, 1, 242, 1, 1, 2.8326, 2, 0.2694, 2.8338,88,42,86,0.5940,0
 26, 1, 39, S2-19.jpg, 2, [181 10 240], purple, NaN, 375, 1, 0, 4.4090, 1, 0.2963, 4.4101,99,75,110,0.6772,0
 26, 1, 40, S2-19.jpg, 2, [181 10 240], purple, NaN, 308, 2, 1, 3.6171, 2, 0.7005, 3.6183,102,23,90,0.6772,0
 26, 1, 41, S1-15.jpg, 1, [240 168 10], orange, 0, 116, 1, 1, 1.3607, 1, 0.4535, 1.3619,100,28,77,0.5940,0
 26, 1, 42, S1-15.jpg, 1, [181 10 240], purple, NaN, 328, 2, 0, 3.8465, 3, 0.5600, 3.8476,92,58,82,0.5940,0
 26, 1, 43, S2-19.jpg, 2, [240 168 10], orange, 1, 354, 2, 1, 4.1645, 4, 1.2191, 4.1656,111,24,78,0.6772,0
 26, 1, 44, S2-19.jpg, 2, [10 240 94], green, 0, 328, 2, 1, 3.8571, 4, 0.4320, 3.8582,85,37,93,0.6772,0
 26, 1, 45, S2-19.jpg, 2, [10 240 94], green, 0, 260, 1, 0, 3.0596, 2, 0.7425, 3.0607,78,27,111,0.6772,0
 26, 1, 46, S2-19.jpg, 2, [10 240 94], green, 0, 262, 1, 0, 3.0779, 2, 0.4843, 3.0795,100,32,125,0.6772,0
 26, 1, 47, S2-19.jpg, 2, [181 10 240], purple, NaN, 407, 2, 1, 4.7815, 4, 0.8880, 4.7826,89,43,98,0.6772,0
 26, 1, 48, S1-15.jpg, 1, [10 240 94], green, 1, 209, 1, 1, 2.4480, 3, 0.4825, 2.4491,83,24,81,0.5940,0
 26, 1, 49, S1-15.jpg, 1, [10 240 94], green, 1, 283, 2, 0, 3.3266, 4, 0.3383, 3.3280,88,29,75,0.5940,0
 26, 1, 50, S1-15.jpg, 1, [181 10 240], purple, NaN, 224, 1, 1, 2.6309, 3, 0.6300, 2.6321,96,23,87,0.5940,0
 26, 1, 51, S2-19.jpg, 2, [240 168 10], orange, 1, 365, 2, 1, 4.2923, 4, 0.4672, 4.2934,118,59,97,0.6772,0
 26, 1, 52, S2-19.jpg, 2, [240 168 10], orange, 1, 388, 2, 1, 4.5639, 4, 1.3479, 4.5650,129,31,77,0.6772,0
 26, 1, 53, S2-19.jpg, 2, [240 168 10], orange, 1, 235, 1, 0, 2.7626, 3, 1.6187, 2.7638,88,32,126,0.6772,1
 26, 1, 54, S2-19.jpg, 2, [240 168 10], orange, 1, 333, 1, 0, 3.9166, 3, 0.5863, 3.9178,119,49,98,0.6772,0
 26, 1, 55, S2-19.jpg, 2, [240 168 10], orange, 1, 234, 1, 0, 2.7464, 3, 0.6968, 2.7476,99,47,84,0.6772,0
 26, 1, 56, S2-19.jpg, 2, [181 10 240], purple, NaN, 237, 1, 0, 2.7777, 3, 0.3822, 2.7788,195,32,103,0.6772,0
