subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 26, 1, 1, S2-19.jpg, 2, 0.73, 130, 1, 0, 1.5260, 1.5283
 26, 1, 2, S2-19.jpg, 2, 0.53, 147, 1, 0, 1.7269, 1.7292
 26, 1, 3, S1-15.jpg, 1, 0.73, 192, 1, 1, 2.2469, 2.2497
 26, 1, 4, S2-19.jpg, 2, 0.61, 176, 1, 0, 2.0636, 2.0660
 26, 1, 5, S2-19.jpg, 2, 0.81, 108, 2, 1, 1.2673, 1.2712
 26, 1, 6, S1-15.jpg, 1, 0.53, 120, 1, 1, 1.4077, 1.4105
 26, 1, 7, S1-15.jpg, 1, 0.70, 157, 1, 1, 1.8484, 1.8505
 26, 1, 8, S2-19.jpg, 2, 0.66, 167, 2, 1, 1.9614, 1.9632
 26, 1, 9, S2-19.jpg, 2, 0.79, 102, 2, 1, 1.1906, 1.1926
 26, 1, 10, S2-19.jpg, 2, 0.65, 138, 1, 0, 1.6140, 1.6163
 26, 1, 11, S2-19.jpg, 2, 0.77, 96, 2, 1, 1.1221, 1.1241
 26, 1, 12, S2-19.jpg, 2, 0.68, 95, 1, 0, 1.1129, 1.1145
 26, 1, 13, S2-19.jpg, 2, 0.75, 117, 2, 1, 1.3701, 1.3719
 26, 1, 14, S2-19.jpg, 2, 0.70, 139, 1, 0, 1.6318, 1.6336
 26, 1, 15, S2-19.jpg, 2, 0.73, 113, 1, 0, 1.3245, 1.3263
 26, 1, 16, S1-15.jpg, 1, 0.50, 167, 2, 0, 1.9586, 1.9607
 26, 1, 17, S1-15.jpg, 1, 0.66, 148, 1, 1, 1.7350, 1.7366
 26, 1, 18, S2-19.jpg, 2, 0.71, 95, 1, 0, 1.1154, 1.1176
 26, 1, 19, S1-15.jpg, 1, 0.63, 107, 2, 0, 1.2519, 1.2540
 26, 1, 20, S2-19.jpg, 2, 0.72, 121, 2, 1, 1.4262, 1.4276
 26, 1, 21, S1-15.jpg, 1, 0.70, 158, 1, 1, 1.8548, 1.8570
 26, 1, 22, S1-15.jpg, 1, 0.58, 138, 1, 1, 1.6173, 1.6194
 26, 1, 23, S1-15.jpg, 1, 0.67, 166, 1, 1, 1.9590, 1.9611
 26, 1, 24, S2-19.jpg, 2, 0.71, 72, 2, 1, 0.8407, 0.8426
 26, 1, 25, S1-15.jpg, 1, 0.65, 89, 1, 1, 1.0427, 1.0448
 26, 1, 26, S2-19.jpg, 2, 0.71, 91, 2, 1, 1.0665, 1.0684
 26, 1, 27, S1-15.jpg, 1, 0.62, 76, 1, 1, 0.8862, 0.8881
