subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 14, 1, 1, S4-20.jpg, 2, 0.95, 524, 2, 1, 7.0108, 7.0124
 14, 1, 2, S3-12.jpg, 1, 0.95, 199, 1, 1, 2.6736, 2.6743
 14, 1, 3, S3-12.jpg, 1, 0.90, 271, 2, 0, 3.6182, 3.6192
 14, 1, 4, S4-20.jpg, 2, 0.90, 225, 2, 1, 3.0052, 3.0061
 14, 1, 5, S4-20.jpg, 2, 0.85, 203, 1, 0, 2.7056, 2.7070
 14, 1, 6, S4-20.jpg, 2, 0.85, 150, 2, 1, 2.0175, 2.0196, 1
 14, 1, 7, S4-20.jpg, 2, 0.80, 207, 2, 1, 2.7753, 2.7763
 14, 1, 8, S3-12.jpg, 1, 0.80, 174, 1, 1, 2.3246, 2.3256
 14, 1, 9, S4-20.jpg, 2, 0.75, 220, 1, 0, 2.9392, 2.9403
 14, 1, 10, S4-20.jpg, 2, 0.75, 225, 2, 1, 3.0104, 3.0111
 14, 1, 11, S4-20.jpg, 2, 0.70, 148, 1, 0, 1.9722, 1.9731
 14, 1, 12, S3-12.jpg, 1, 0.70, 193, 1, 1, 2.5787, 2.5794
 14, 1, 13, S3-12.jpg, 1, 0.65, 194, 2, 0, 2.5945, 2.5960
 14, 1, 14, S3-12.jpg, 1, 0.65, 279, 1, 1, 3.7207, 3.7217
 14, 1, 15, S3-12.jpg, 1, 0.60, 221, 2, 0, 2.9550, 2.9559
 14, 1, 16, S3-12.jpg, 1, 0.60, 223, 2, 0, 2.9737, 2.9747
 14, 1, 17, S4-20.jpg, 2, 0.55, 203, 1, 0, 2.7103, 2.7113
 14, 1, 18, S4-20.jpg, 2, 0.55, 150, 1, 0, 2.0259, 2.0267
 14, 1, 19, S4-20.jpg, 2, 0.50, 298, 2, 1, 3.9731, 3.9742
 14, 1, 20, S3-12.jpg, 1, 0.50, 215, 2, 0, 2.8691, 2.8705
