subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 14, 1, 1, S3-12.jpg, 1, 0.63, 171, 2, 0, 2.2781, 2.2798
 14, 1, 2, S4-20.jpg, 2, 0.53, 288, 2, 1, 3.8374, 3.8383
 14, 1, 3, S4-20.jpg, 2, 0.63, 192, 1, 0, 2.5648, 2.5662
 14, 1, 4, S4-20.jpg, 2, 0.50, 272, 2, 1, 3.6317, 3.6327
 14, 1, 5, S4-20.jpg, 2, 0.71, 215, 1, 0, 2.8720, 2.8735
 14, 1, 6, S3-12.jpg, 1, 0.53, 184, 2, 0, 2.4577, 2.4587
 14, 1, 7, S3-12.jpg, 1, 0.71, 230, 1, 1, 3.0724, 3.0733
 14, 1, 8, S3-12.jpg, 1, 0.61, 213, 2, 0, 2.8597, 2.8605
 14, 1, 9, S4-20.jpg, 2, 0.76, 163, 2, 1, 2.1805, 2.1813
 14, 1, 10, S4-20.jpg, 2, 0.46, 232, 1, 0, 3.0994, 3.1002
 14, 1, 11, S3-12.jpg, 1, 0.69, 209, 2, 0, 2.7934, 2.7947
 14, 1, 12, S3-12.jpg, 1, 0.66, 227, 2, 0, 3.0446, 3.0454
 14, 1, 13, S4-20.jpg, 2, 0.75, 198, 1, 0, 2.6601, 2.6610
 14, 1, 14, S4-20.jpg, 2, 0.54, 230, 2, 1, 3.0731, 3.0740
 14, 1, 15, S3-12.jpg, 1, 0.74, 204, 1, 1, 2.7238, 2.7249
 14, 1, 16, S3-12.jpg, 1, 0.69, 225, 2, 0, 3.0059, 3.0073
 14, 1, 17, S4-20.jpg, 2, 0.78, 261, 2, 1, 3.4837, 3.4846
 14, 1, 18, S4-20.jpg, 2, 0.51, 217, 1, 0, 2.9001, 2.9011
 14, 1, 19, S4-20.jpg, 2, 0.77, 149, 2, 1, 2.0062, 2.0069
 14, 1, 20, S3-12.jpg, 1, 0.70, 241, 2, 0, 3.2202, 3.2214
 14, 1, 21, S3-12.jpg, 1, 0.73, 253, 1, 1, 3.3919, 3.3926
 14, 1, 22, S4-20.jpg, 2, 0.58, 221, 2, 1, 2.9669, 2.9677
 14, 1, 23, S4-20.jpg, 2, 0.76, 207, 1, 0, 2.7800, 2.7808
 14, 1, 24, S3-12.jpg, 1, 0.71, 180, 2, 0, 2.4066, 2.4076
 14, 1, 25, S4-20.jpg, 2, 0.78, 173, 2, 1, 2.3126, 2.3136
 14, 1, 26, S3-12.jpg, 1, 0.72, 206, 2, 0, 2.7661, 2.7669
 14, 1, 27, S3-12.jpg, 1, 0.71, 211, 1, 1, 2.8199, 2.8208
 14, 1, 28, S3-12.jpg, 1, 0.72, 259, 2, 0, 3.4593, 3.4602
 14, 1, 29, S3-12.jpg, 1, 0.70, 235, 2, 0, 3.1395, 3.1413
 14, 1, 30, S3-12.jpg, 1, 0.73, 221, 2, 0, 2.9513, 2.9523
 14, 1, 31, S4-20.jpg, 2, 0.77, 438, 2, 1, 5.8449, 5.8458
 14, 1, 32, S3-12.jpg, 1, 0.73, 216, 2, 0, 2.8859, 2.8874
 14, 1, 33, S3-12.jpg, 1, 0.74, 364, 1, 1, 4.8569, 4.8583
 14, 1, 34, S3-12.jpg, 1, 0.73, 169, 2, 0, 2.2721, 2.2728
 14, 1, 35, S3-12.jpg, 1, 0.72, 210, 1, 1, 2.8204, 2.8213
 14, 1, 36, S4-20.jpg, 2, 0.56, 127, 2, 1, 1.7001, 1.7010
 14, 1, 37, S4-20.jpg, 2, 0.77, 358, 2, 1, 4.7790, 4.7799
 14, 1, 38, S3-12.jpg, 1, 0.73, 276, 2, 0, 3.6750, 3.6765
 14, 1, 39, S3-12.jpg, 1, 0.71, 350, 1, 1, 4.6686, 4.6696
 14, 1, 40, S4-20.jpg, 2, 0.53, 168, 2, 1, 2.2594, 2.2601
 14, 1, 41, S4-20.jpg, 2, 0.76, 330, 2, 1, 4.4198, 4.4205
 14, 1, 42, S3-12.jpg, 1, 0.74, 304, 2, 0, 4.0615, 4.0622
