subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 14, 1, 1, S3-12.jpg, 1, [181 10 240], purple, 1, 190, 2, 0, 2.6509, 2, 1.6569, 2.6643,90,41,115,0.7820,0
 14, 1, 2, S4-20.jpg, 2, [10 240 94], green, 1, 192, 1, 0, 2.6712, 2, 0.7998, 2.6726,100,25,80,0.7151,1
 14, 1, 3, S3-12.jpg, 1, [181 10 240], purple, 1, 246, 2, 0, 3.4320, 3, 0.3377, 3.4331,85,31,134,0.7820,1
 14, 1, 4, S4-20.jpg, 2, [10 240 94], green, 1, 202, 1, 0, 2.8151, 3, 1.4920, 2.8159,77,34,91,0.7151,0
 14, 1, 5, S4-20.jpg, 2, [10 240 94], green, 1, 212, 1, 0, 2.9407, 2, 1.8805, 2.9415,77,27,97,0.7151,0
 14, 1, 6, S3-12.jpg, 1, [10 240 94], green, 0, 398, 2, 0, 5.4976, 3, 0.9096, 5.4991,76,91,94,0.7820,0
 14, 1, 7, S4-20.jpg, 2, [10 240 94], green, 1, 155, 2, 1, 2.1633, 3, 0.3029, 2.1648,91,24,143,0.7151,0
 14, 1, 8, S3-12.jpg, 1, [10 240 94], green, 0, 183, 2, 0, 2.5434, 3, 0.8118, 2.5444,126,26,90,0.7820,0
 14, 1, 9, S4-20.jpg, 2, [10 240 94], green, 1, 314, 2, 1, 4.3410, 3, 0.7868, 4.3418,89,70,81,0.7151,0
 14, 1, 10, S4-20.jpg, 2, [10 240 94], green, 1, 360, 2, 1, 4.9657, 2, 1.0108, 4.9667,79,51,95,0.7151,0
 14, 1, 11, S4-20.jpg, 2, [10 240 94], green, 1, 437, 1, 0, 6.0341, 2, 1.7630, 6.0349,97,29,117,0.7151,0
 14, 1, 12, S4-20.jpg, 2, [10 240 94], green, 1, 393, 2, 1, 5.4950, 3, 0.8455, 5.4959,86,37,76,0.7151,0
 14, 1, 13, S3-12.jpg, 1, [181 10 240], purple, 1, 507, 2, 0, 7.0117, 3, 0.7099, 7.0126,108,80,91,0.7820,0
 14, 1, 14, S4-20.jpg, 2, [10 240 94], green, 1, 441, 2, 1, 6.0957, 2, 0.5310, 6.0967,78,81,86,0.7151,0
 14, 1, 15, S4-20.jpg, 2, [10 240 94], green, 1, 311, 2, 1, 4.3014, 3, 0.9871, 4.3022,80,32,82,0.7151,0
 14, 1, 16, S3-12.jpg, 1, [240 168 10], orange, NaN, 428, 1, 1, 5.9240, 2, 0.7257, 5.9248,79,33,80,0.7820,0
 14, 1, 17, S3-12.jpg, 1, [240 168 10], orange, NaN, 361, 1, 1, 4.9911, 2, 0.5999, 4.9921,91,35,77,0.7820,0
 14, 1, 18, S3-12.jpg, 1, [240 168 10], orange, NaN, 406, 2, 0, 5.6437, 2, 0.5944, 5.6446,86,41,76,0.7820,0
 14, 1, 19, S3-12.jpg, 1, [181 10 240], purple, 1, 387, 1, 1, 5.3843, 3, 0.3330, 5.3851,104,40,83,0.7820,0
 14, 1, 20, S3-12.jpg, 1, [181 10 240], purple, 1, 328, 2, 0, 4.5655, 3, 0.8900, 4.5665,82,29,98,0.7820,0
 14, 1, 21, S4-20.jpg, 2, [181 10 240], purple, 0, 168, 1, 0, 2.3431, 3, 1.5846, 2.3442,99,30,128,0.7151,0
 14, 1, 22, S3-12.jpg, 1, [240 168 10], orange, NaN, 293, 1, 1, 4.0567, 2, 0.8192, 4.0574,109,69,102,0.7820,0
 14, 1, 23, S3-12.jpg, 1, [240 168 10], orange, NaN, 127, 2, 0, 1.7743, 3, 0.3218, 1.7753,84,30,78,0.7820,0
 14, 1, 24, S3-12.jpg, 1, [240 168 10], orange, NaN, 169, 1, 1, 2.3776, 2, 0.3337, 2.3784,83,41,101,0.7820,0
 14, 1, 25, S3-12.jpg, 1, [181 10 240], purple, 1, 278, 2, 0, 3.8719, 3, 0.2053, 3.8726,93,55,103,0.7820,0
 14, 1, 26, S3-12.jpg, 1, [181 10 240], purple, 1, 180, 2, 0, 2.4949, 3, 0.1289, 2.4960,84,37,105,0.7820,0
 14, 1, 27, S3-12.jpg, 1, [10 240 94], green, 0, 257, 2, 0, 3.5844, 3, 0.2828, 3.5853,84,71,78,0.7820,0
 14, 1, 28, S3-12.jpg, 1, [181 10 240], purple, 1, 325, 1, 1, 4.5224, 3, 0.3004, 4.5232,77,68,96,0.7820,0
 14, 1, 29, S3-12.jpg, 1, [181 10 240], purple, 1, 266, 2, 0, 3.6912, 3, 0.5879, 3.6926,106,45,132,0.7820,1
 14, 1, 30, S4-20.jpg, 2, [181 10 240], purple, 0, 426, 2, 1, 5.8967, 3, 0.5109, 5.8974,75,51,83,0.7151,0
 14, 1, 31, S4-20.jpg, 2, [10 240 94], green, 1, 280, 2, 1, 3.9076, 3, 0.3316, 3.9087,78,36,79,0.7151,0
 14, 1, 32, S4-20.jpg, 2, [10 240 94], green, 1, 397, 2, 1, 5.4767, 3, 0.1739, 5.4776,75,50,119,0.7151,0
 14, 1, 33, S3-12.jpg, 1, [181 10 240], purple, 1, 103, 1, 1, 1.4594, 3, 0.2465, 1.4605,131,35,103,0.7820,0
 14, 1, 34, S4-20.jpg, 2, [181 10 240], purple, 0, 108, 1, 0, 1.5338, 3, 0.2716, 1.5345,96,74,99,0.7151,0
 14, 1, 35, S3-12.jpg, 1, [240 168 10], orange, NaN, 242, 2, 0, 3.3475, 3, 0.2152, 3.3486,129,44,76,0.7820,0
 14, 1, 36, S4-20.jpg, 2, [10 240 94], green, 1, 243, 2, 1, 3.3904, 3, 0.2967, 3.3912,195,32,89,0.7151,0
 14, 1, 37, S3-12.jpg, 1, [240 168 10], orange, NaN, 262, 1, 1, 3.6425, 3, 0.2373, 3.6435,110,24,104,0.7820,0
