subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 12, 1, 1, S2-19.jpg, 2, 0.63, 210, 2, 1, 2.8098, 2.8110
 12, 1, 2, S1-15.jpg, 1, 0.53, 231, 2, 0, 3.0760, 3.0769
 12, 1, 3, S2-19.jpg, 2, 0.60, 283, 1, 0, 3.7766, 3.7777
 12, 1, 4, S2-19.jpg, 2, 0.53, 303, 1, 0, 4.0576, 4.0586
 12, 1, 5, S1-15.jpg, 1, 0.63, 306, 1, 1, 4.0845, 4.0855
 12, 1, 6, S2-19.jpg, 2, 0.61, 337, 1, 0, 4.5121, 4.5130
 12, 1, 7, S1-15.jpg, 1, 0.60, 312, 2, 0, 4.1661, 4.1672
 12, 1, 8, S2-19.jpg, 2, 0.66, 310, 2, 1, 4.1388, 4.1397
 12, 1, 9, S2-19.jpg, 2, 0.68, 309, 2, 1, 4.1259, 4.1274
 12, 1, 10, S2-19.jpg, 2, 0.65, 202, 2, 1, 2.7106, 2.7116
 12, 1, 11, S2-19.jpg, 2, 0.66, 324, 1, 0, 4.3524, 4.3531
 12, 1, 12, S1-15.jpg, 1, 0.61, 365, 1, 1, 4.8727, 4.8734
 12, 1, 13, S1-15.jpg, 1, 0.68, 306, 2, 0, 4.0862, 4.0874
 12, 1, 14, S2-19.jpg, 2, 0.63, 297, 2, 1, 3.9636, 3.9646
 12, 1, 15, S1-15.jpg, 1, 0.74, 336, 2, 0, 4.4854, 4.4863
 12, 1, 16, S2-19.jpg, 2, 0.62, 282, 1, 0, 3.7810, 3.7819
 12, 1, 17, S2-19.jpg, 2, 0.72, 340, 1, 0, 4.5395, 4.5403
 12, 1, 18, S2-19.jpg, 2, 0.65, 323, 2, 1, 4.3114, 4.3123
 12, 1, 19, S2-19.jpg, 2, 0.76, 399, 2, 1, 5.3389, 5.3396
 12, 1, 20, S1-15.jpg, 1, 0.59, 428, 2, 0, 5.7132, 5.7141
 12, 1, 21, S1-15.jpg, 1, 0.77, 279, 1, 1, 3.7260, 3.7270
 12, 1, 22, S1-15.jpg, 1, 0.64, 309, 1, 1, 4.1471, 4.1479
 12, 1, 23, S1-15.jpg, 1, 0.76, 467, 1, 1, 6.2332, 6.2341
 12, 1, 24, S2-19.jpg, 2, 0.64, 358, 2, 1, 4.7788, 4.7797
 12, 1, 25, S2-19.jpg, 2, 0.75, 237, 1, 0, 3.1659, 3.1667
 12, 1, 26, S1-15.jpg, 1, 0.63, 304, 1, 1, 4.0527, 4.0534
 12, 1, 27, S2-19.jpg, 2, 0.77, 265, 2, 1, 3.5344, 3.5353
 12, 1, 28, S1-15.jpg, 1, 0.61, 242, 2, 0, 3.2239, 3.2250
 12, 1, 29, S1-15.jpg, 1, 0.75, 212, 1, 1, 2.8314, 2.8323
 12, 1, 30, S2-19.jpg, 2, 0.63, 139, 2, 1, 1.8514, 1.8523
 12, 1, 31, S1-15.jpg, 1, 0.74, 165, 1, 1, 2.2036, 2.2044
