subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
12,1,1, S2-19.jpg,2,2, green,1, NaN,0, NaN,1.25,1
12,1,2, S2-19.jpg,2,1, purple,0,2,1,2.9461,1.8667,1
12,1,3, S2-19.jpg,2,3, orange, NaN,2,1,2.3469,1.2667,1
12,1,4, S2-19.jpg,2,1, purple,0,2,1,2.0662,1.3,1
12,1,5, S2-19.jpg,2,3, orange, NaN,2,1,2.0665,1.5,1
12,1,6, S1-15.jpg,1,1, purple,1,1,1,2.3728,1.25,1
12,1,7, S2-19.jpg,2,2, green,1,2,1,2.1595,1.25,1
12,1,8, S1-15.jpg,1,2, green,0,1,1,2.1862,1.5167,1
12,1,9, S2-19.jpg,2,2, green,1,2,1,2.0929,1.35,1
12,1,10, S1-15.jpg,1,1, purple,1,1,1,2.0262,1.3167,1
12,1,11, S1-15.jpg,1,1, purple,1,1,1,1.9729,1.2667,1
12,1,12, S1-15.jpg,1,1, purple,1,1,1,1.7463,1.2833,1
12,1,13, S2-19.jpg,2,2, green,1,2,1,2.1472,1.55,1
12,1,14, S2-19.jpg,2,3, orange, NaN,2,1,2.3728,1.7333,1
12,1,15, S2-19.jpg,2,2, green,1,2,1,2.2132,1.6,1
12,1,16, S2-19.jpg,2,1, purple,0,2,1,4.2256,3.25,1
12,1,17, S1-15.jpg,1,1, purple,1,1,1,2.0662,1.3833,1
12,1,18, S1-15.jpg,1,3, orange, NaN,1,1,2.5616,1.8167,1
12,1,19, S2-19.jpg,2,2, green,1,2,1,2.1612,1.3,1
12,1,20, S2-19.jpg,2,3, orange, NaN,2,1,2.2262,1.4333,1
12,1,21, S1-15.jpg,1,3, orange, NaN,1,1,1.9464,1.35,1
12,1,22, S1-15.jpg,1,1, purple,1,1,1,2.7592,1.3,1
12,1,23, S1-15.jpg,1,3, orange, NaN,1,1,2.1995,1.25,1
12,1,24, S1-15.jpg,1,1, purple,1,1,1,2.547,1.5833,1
12,1,25, S1-15.jpg,1,1, purple,1,1,1,2.946,1.6167,1
12,1,26, S1-15.jpg,1,2, green,0,1,1,2.0805,1.25,1
12,1,27, S1-15.jpg,1,3, orange, NaN,1,1,1.9195,1.3333,1
12,1,28, S1-15.jpg,1,1, purple,1,1,1,2.4261,1.6833,1
12,1,29, S2-19.jpg,2,3, orange, NaN,2,1,1.893,1.3333,1
12,1,30, S1-15.jpg,1,1, purple,1,1,1,1.9463,1.4,1
12,1,31, S1-15.jpg,1,1, purple,1,1,1,2.0928,1.5333,1
12,1,32, S1-15.jpg,1,3, orange, NaN,1,1,2.2662,1.5167,1
12,1,33, S2-19.jpg,2,3, orange, NaN,2,1,2.5993,1.8833,1
12,1,34, S1-15.jpg,1,2, green,0,1,1,2.5728,1.9167,1
12,1,35, S1-15.jpg,1,3, orange, NaN,1,1,1.9333,1.3167,1
12,1,36, S1-15.jpg,1,1, purple,1,1,1,1.9063,1.4,1
12,1,37, S2-19.jpg,2,3, orange, NaN,2,1,2.0544,1.4667,1
12,1,38, S2-19.jpg,2,2, green,1,2,1,2.1596,1.4667,1
12,1,39, S1-15.jpg,1,1, purple,1,1,1,2.5594,1.7833,1
12,1,40, S1-15.jpg,1,3, orange, NaN,1,1,2.1596,1.4167,1
12,1,41, S2-19.jpg,2,3, orange, NaN,2,1,2.0396,1.3667,1
12,1,42, S1-15.jpg,1,2, green,0,1,1,1.9461,1.2667,1
12,1,43, S2-19.jpg,2,2, green,1,2,1,2.213,1.5,1
12,1,44, S2-19.jpg,2,3, orange, NaN,2,1,2.1072,1.4333,1
12,1,45, S2-19.jpg,2,2, green,1,2,1,2.8275,1.6333,1
12,1,46, S2-19.jpg,2,3, orange, NaN,2,1,2.7726,1.8,1
12,1,47, S2-19.jpg,2,2, green,1,2,1,2.9066,1.7,1
12,1,48, S1-15.jpg,1,3, orange, NaN,1,1,2.6928,1.85,1
12,1,49, S1-15.jpg,1,3, orange, NaN,1,1,2.1595,1.45,1
12,1,50, S2-19.jpg,2,2, green,1,2,1,2.6126,1.9333,1
12,1,51, S2-19.jpg,2,2, green,1,2,1,2.2795,1.4833,1
12,1,52, S2-19.jpg,2,2, green,1,2,1,1.853,1.35,1
12,1,53, S2-19.jpg,2,2, green,1,2,1,2.107,1.55,1
12,1,54, S1-15.jpg,1,1, purple,1,1,1,2.3329,1.3667,1
12,1,55, S1-15.jpg,1,1, purple,1,1,1,2.2529,1.5333,1
12,1,56, S2-19.jpg,2,1, purple,0,2,1,2.4795,1.8333,1
12,1,57, S1-15.jpg,1,3, orange, NaN,1,1,2.1728,1.3833,1
12,1,58, S1-15.jpg,1,1, purple,1,1,1,2.054,1.45,1
12,1,59, S1-15.jpg,1,2, green,0,1,1,1.933,1.2833,1
12,1,60, S1-15.jpg,1,1, purple,1,1,1,1.733,1.25,1
12,1,61, S2-19.jpg,2,1, purple,0,2,1,2.0929,1.3833,1
12,1,62, S1-15.jpg,1,3, orange, NaN,1,1,2.5861,1.7167,1
12,1,63, S2-19.jpg,2,2, green,1,2,1,2.8534,1.9,1
12,1,64, S1-15.jpg,1,1, purple,1,1,1,1.7864,1.25,1
12,1,65, S2-19.jpg,2,3, orange, NaN,2,1,2.2529,1.6667,1
12,1,66, S2-19.jpg,2,2, green,1,2,1,2.1619,1.4167,1
12,1,67, S2-19.jpg,2,2, green,1,2,1,1.9996,1.3667,1
12,1,68, S1-15.jpg,1,1, purple,1,1,1,2.2663,1.3333,1
12,1,69, S2-19.jpg,2,3, orange, NaN,2,1,2.9861,1.7667,1
12,1,70, S2-19.jpg,2,3, orange, NaN,2,1,3.5465,1.75,1
12,1,71, S2-19.jpg,2,2, green,1,2,1,2.3462,1.4833,1
12,1,72, S2-19.jpg,2,2, green,1,2,1,2.1868,1.65,1
12,1,73, S1-15.jpg,1,1, purple,1,1,1,1.801,1.3167,1
12,1,74, S1-15.jpg,1,3, orange, NaN,1,1,2.1063,1.2833,1
12,1,75, S2-19.jpg,2,2, green,1,2,1,2.1064,1.5667,1
