subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
18,1,1, S4-20.jpg,2,2, green,1,2,1,2.1729,1.25,1
18,1,2, S4-20.jpg,2,1, purple,0,2,1,2.3728,1.8667,1
18,1,3, S4-20.jpg,2,3, orange, NaN,1,0,1.7597,1.2667,1
18,1,4, S4-20.jpg,2,1, purple,0,2,1,0.6529,1.3,1
18,1,5, S4-20.jpg,2,3, orange, NaN,2,1,0.4919,1.5,1
18,1,6, S3-12.jpg,1,1, purple,1,2,0,0.4242,1.25,1
18,1,7, S4-20.jpg,2,2, green,1,2,1,0.8441,1.25,1
18,1,8, S3-12.jpg,1,2, green,0,2,0,0.6082,1.5167,1
18,1,9, S4-20.jpg,2,2, green,1,2,1,0.6013,1.35,1
18,1,10, S3-12.jpg,1,1, purple,1,1,1,1.813,1.3167,1
18,1,11, S3-12.jpg,1,1, purple,1,1,1,0.5029,1.2667,1
18,1,12, S3-12.jpg,1,1, purple,1,1,1,0.4323,1.2833,1
18,1,13, S4-20.jpg,2,2, green,1,2,1,0.6118,1.55,1
18,1,14, S4-20.jpg,2,3, orange, NaN,2,1,0.4856,1.7333,1
18,1,15, S4-20.jpg,2,2, green,1,2,1,0.4204,1.6,1
18,1,16, S4-20.jpg,2,1, purple,0,1,0,0.3686,3.25,1
18,1,17, S3-12.jpg,1,1, purple,1,1,1,0.5653,1.3833,1
18,1,18, S3-12.jpg,1,3, orange, NaN,2,0,0.6786,1.8167,1
18,1,19, S4-20.jpg,2,2, green,1,2,1,0.5012,1.3,1
18,1,20, S4-20.jpg,2,3, orange, NaN,2,1,2.1195,1.4333,1
18,1,21, S3-12.jpg,1,3, orange, NaN,1,1,1.853,1.35,1
18,1,22, S3-12.jpg,1,1, purple,1,1,1,0.7058,1.3,1
18,1,23, S3-12.jpg,1,3, orange, NaN,1,1,1.8176,1.25,1
18,1,24, S3-12.jpg,1,1, purple,1,1,1,1.1723,1.5833,1
18,1,25, S3-12.jpg,1,1, purple,1,1,1,0.5316,1.6167,1
18,1,26, S3-12.jpg,1,2, green,0,2,0,0.5462,1.25,1
18,1,27, S3-12.jpg,1,3, orange, NaN,2,0,1.1184,1.3333,1
18,1,28, S3-12.jpg,1,1, purple,1,1,1,0.7171,1.6833,1
18,1,29, S4-20.jpg,2,3, orange, NaN,2,1,1.201,1.3333,1
18,1,30, S3-12.jpg,1,1, purple,1,1,1,0.6232,1.4,1
18,1,31, S3-12.jpg,1,1, purple,1,1,1,0.7241,1.5333,1
18,1,32, S3-12.jpg,1,3, orange, NaN,2,0,1.0101,1.5167,1
18,1,33, S4-20.jpg,2,3, orange, NaN,1,0,0.9904,1.8833,1
18,1,34, S3-12.jpg,1,2, green,0,2,0,0.5944,1.9167,1
18,1,35, S3-12.jpg,1,3, orange, NaN,1,1,1.2919,1.3167,1
18,1,36, S3-12.jpg,1,1, purple,1,1,1,0.7176,1.4,1
18,1,37, S4-20.jpg,2,3, orange, NaN,2,1,0.842,1.4667,1
18,1,38, S4-20.jpg,2,2, green,1,2,1,0.5069,1.4667,1
18,1,39, S3-12.jpg,1,1, purple,1,1,1,0.7729,1.7833,1
18,1,40, S3-12.jpg,1,3, orange, NaN,2,0,0.622,1.4167,1
