subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 18, 1, 1, S3-12.jpg, 1, 0.63, 97, 1, 1, 1.4074, 1.4087
 18, 1, 2, S4-20.jpg, 2, 0.53, 201, 1, 0, 2.7703, 2.7712
 18, 1, 3, S4-20.jpg, 2, 0.63, 167, 2, 1, 2.3092, 2.3102
 18, 1, 4, S4-20.jpg, 2, 0.61, 105, 2, 1, 1.4599, 1.4614
 18, 1, 5, S4-20.jpg, 2, 0.60, 71, 1, 0, 0.9785, 0.9796
 18, 1, 6, S3-12.jpg, 1, 0.53, 109, 1, 1, 1.5527, 1.5540
 18, 1, 7, S3-12.jpg, 1, 0.60, 229, 2, 0, 3.1785, 3.1793
 18, 1, 8, S3-12.jpg, 1, 0.50, 79, 2, 0, 1.1279, 1.1287
 18, 1, 9, S4-20.jpg, 2, 0.68, 220, 1, 0, 3.0459, 3.0467
 18, 1, 10, S4-20.jpg, 2, 0.59, 156, 1, 0, 2.1804, 2.1811
 18, 1, 11, S3-12.jpg, 1, 0.68, 144, 1, 1, 2.0072, 2.0080
 18, 1, 12, S3-12.jpg, 1, 0.58, 206, 1, 1, 2.8732, 2.8742
 18, 1, 13, S4-20.jpg, 2, 0.74, 207, 1, 0, 2.8993, 2.9003
 18, 1, 14, S4-20.jpg, 2, 0.64, 226, 1, 0, 3.1526, 3.1536
 18, 1, 15, S3-12.jpg, 1, 0.66, 137, 2, 0, 1.8997, 1.9008
 18, 1, 16, S3-12.jpg, 1, 0.56, 192, 2, 0, 2.6857, 2.6867
 18, 1, 17, S4-20.jpg, 2, 0.77, 291, 2, 1, 4.0325, 4.0334
 18, 1, 18, S4-20.jpg, 2, 0.67, 201, 2, 1, 2.7932, 2.7942
 18, 1, 19, S4-20.jpg, 2, 0.76, 195, 2, 1, 2.7259, 2.7267
 18, 1, 20, S3-12.jpg, 1, 0.62, 200, 2, 0, 2.7930, 2.7937
 18, 1, 21, S3-12.jpg, 1, 0.72, 385, 1, 1, 5.3526, 5.3535
 18, 1, 22, S4-20.jpg, 2, 0.66, 209, 2, 1, 2.9396, 2.9405
 18, 1, 23, S4-20.jpg, 2, 0.75, 265, 2, 1, 3.6598, 3.6613
 18, 1, 24, S3-12.jpg, 1, 0.66, 373, 2, 0, 5.1901, 5.1911
 18, 1, 25, S4-20.jpg, 2, 0.74, 327, 2, 1, 4.5787, 4.5793
 18, 1, 26, S3-12.jpg, 1, 0.68, 272, 2, 0, 3.7800, 3.7810
 18, 1, 27, S3-12.jpg, 1, 0.70, 145, 1, 1, 2.0332, 2.0339
 18, 1, 28, S3-12.jpg, 1, 0.70, 384, 2, 0, 5.2997, 5.3006
 18, 1, 29, S3-12.jpg, 1, 0.68, 377, 2, 0, 5.2455, 5.2465
 18, 1, 30, S3-12.jpg, 1, 0.71, 348, 2, 0, 4.8587, 4.8596
 18, 1, 31, S4-20.jpg, 2, 0.73, 297, 1, 0, 4.1122, 4.1134
 18, 1, 32, S3-12.jpg, 1, 0.72, 93, 1, 1, 1.2994, 1.3004
