subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 30, 1, 1, S3-12.jpg, 1, 0.83, NaN, 1, 1, 3.2784, 3.2798
 30, 1, 2, S4-20.jpg, 2, 0.63, NaN, 2, 1, 5.0161, 5.0186
 30, 1, 3, S4-20.jpg, 2, 0.83, NaN, 2, 1, 4.3003, 4.3036
 30, 1, 4, S3-12.jpg, 1, 0.63, NaN, 1, 1, 4.7215, 4.7238
 30, 1, 5, S3-12.jpg, 1, 0.80, NaN, 1, 1, 3.2523, 3.2558
 30, 1, 6, S3-12.jpg, 1, 0.60, NaN, 2, 0, 5.0547, 5.0572
 30, 1, 7, S3-12.jpg, 1, 0.76, NaN, NaN, 0, NaN, 6.3916
 30, 1, 8, S4-20.jpg, 2, 0.60, NaN, 2, 1, 2.9478, 2.9500
 30, 1, 9, S3-12.jpg, 1, 0.84, NaN, 1, 1, 3.3460, 3.3483
 30, 1, 10, S3-12.jpg, 1, 0.68, NaN, 1, 1, 3.0045, 3.0068
 30, 1, 11, S3-12.jpg, 1, 0.81, NaN, 1, 1, 1.2277, 1.2297
 30, 1, 12, S4-20.jpg, 2, 0.56, NaN, 2, 1, 1.7716, 1.7739
 30, 1, 13, S3-12.jpg, 1, 0.79, NaN, 1, 1, 3.6286, 3.6309
 30, 1, 14, S4-20.jpg, 2, 0.53, NaN, 2, 1, 1.4536, 1.4559
 30, 1, 15, S4-20.jpg, 2, 0.80, NaN, 2, 1, 1.1702, 1.1724
 30, 1, 16, S4-20.jpg, 2, 0.50, NaN, 1, 0, 4.5100, 4.5119
 30, 1, 17, S3-12.jpg, 1, 0.76, NaN, 1, 1, 1.5013, 1.5036
 30, 1, 18, S3-12.jpg, 1, 0.66, NaN, 1, 1, 3.5340, 3.5360
 30, 1, 19, S4-20.jpg, 2, 0.76, NaN, 2, 1, 1.3103, 1.3125
 30, 1, 20, S4-20.jpg, 2, 0.56, NaN, 2, 1, 2.0194, 2.0211
 30, 1, 21, S4-20.jpg, 2, 0.73, NaN, 2, 1, 1.5169, 1.5191
 30, 1, 22, S3-12.jpg, 1, 0.63, NaN, 1, 1, 1.9402, 1.9425
 30, 1, 23, S3-12.jpg, 1, 0.74, NaN, 1, 1, 2.0520, 2.0540
 30, 1, 24, S3-12.jpg, 1, 0.61, NaN, 1, 1, 2.9028, 2.9048
 30, 1, 25, S3-12.jpg, 1, 0.72, NaN, 1, 1, 4.2986, 4.3010
 30, 1, 26, S4-20.jpg, 2, 0.53, NaN, 2, 1, 3.1596, 3.1618
 30, 1, 27, S4-20.jpg, 2, 0.70, NaN, 2, 1, 3.4982, 3.5001
 30, 1, 28, S3-12.jpg, 1, 0.58, NaN, 1, 1, 2.0996, 2.1019
 30, 1, 29, S4-20.jpg, 2, 0.68, NaN, 2, 1, 3.3244, 3.3264
 30, 1, 30, S3-12.jpg, 1, 0.56, NaN, 1, 1, 3.7603, 3.7623
 30, 1, 31, S4-20.jpg, 2, 0.66, NaN, 2, 1, 1.4754, 1.4776
 30, 1, 32, S4-20.jpg, 2, 0.51, NaN, 2, 1, 5.0846, 5.0865
 30, 1, 33, S4-20.jpg, 2, 0.64, NaN, 2, 1, 3.3376, 3.3397
 30, 1, 34, S3-12.jpg, 1, 0.54, NaN, 1, 1, 2.5344, 2.5362
 30, 1, 35, S4-20.jpg, 2, 0.63, NaN, 2, 1, 5.2751, 5.2774
 30, 1, 36, S3-12.jpg, 1, 0.53, NaN, NaN, 0, NaN, 6.3484
