subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 30, 1, 1, S4-20.jpg, 2, [240 239 10], yellow, NaN, 245, 2, 1, 2.8903, NaN, NaN, 2.8927,93,47,87,0.5284,0
 30, 1, 2, S3-12.jpg, 1, [10 144 240], blue, 1, 339, 2, 0, 3.9851, 3, 1.2385, 3.9876,117,40,77,0.6173,0
 30, 1, 3, S4-20.jpg, 2, [10 144 240], blue, 0, 349, 2, 1, 4.1193, 3, 2.2664, 4.1212,79,29,83,0.5284,0
 30, 1, 4, S3-12.jpg, 1, [10 144 240], blue, 1, 447, 2, 0, 5.2670, 2, 1.1773, 5.2696,86,37,88,0.6173,0
 30, 1, 5, S3-12.jpg, 1, [240 37 33], red, 0, 371, 2, 0, 4.3640, 3, 1.1388, 4.3685,85,27,82,0.6173,0
 30, 1, 6, S3-12.jpg, 1, [240 239 10], yellow, NaN, 400, 2, 0, 4.6976, 4, 2.4679, 4.7004,111,25,100,0.6173,0
 30, 1, 7, S4-20.jpg, 2, [10 144 240], blue, 0, 412, 2, 1, 4.8422, 3, 1.1657, 4.8445,82,39,102,0.5284,0
 30, 1, 8, S4-20.jpg, 2, [240 37 33], red, 1, 400, 2, 1, 4.6974, 4, 2.8045, 4.6995,125,23,109,0.5284,0
 30, 1, 9, S3-12.jpg, 1, [10 144 240], blue, 1, 385, 2, 0, 4.5554, 3, 0.6015, 4.5577,95,30,86,0.6173,0
 30, 1, 10, S4-20.jpg, 2, [10 144 240], blue, 0, 374, 2, 1, 4.3949, 3, 0.4327, 4.3971,101,41,105,0.5284,0
 30, 1, 11, S3-12.jpg, 1, [10 144 240], blue, 1, 307, 2, 0, 3.6061, 3, 0.4637, 3.6083,114,28,85,0.6173,0
 30, 1, 12, S3-12.jpg, 1, [10 144 240], blue, 1, 475, 2, 0, 5.5909, 3, 0.4749, 5.5930,89,49,115,0.6173,0
 30, 1, 13, S4-20.jpg, 2, [10 144 240], blue, 0, 514, 2, 1, 6.0610, 3, 0.5150, 6.0628,104,77,123,0.5284,0
 30, 1, 14, S4-20.jpg, 2, [240 239 10], yellow, NaN, 362, 2, 1, 4.2579, 2, 1.4786, 4.2602,77,55,90,0.5284,0
 30, 1, 15, S4-20.jpg, 2, [240 37 33], red, 1, NaN, NaN, 0, NaN, 1, 2.6887, 6.3518,92,46,90,0.5284,0
 30, 1, 16, S4-20.jpg, 2, [240 37 33], red, 1, 420, 2, 1, 4.9477, 1, 2.5226, 4.9499,109,58,97,0.5284,0
 30, 1, 17, S4-20.jpg, 2, [240 37 33], red, 1, 300, 2, 1, 3.5283, 2, 0.9554, 3.5305,79,51,95,0.5284,0
 30, 1, 18, S3-12.jpg, 1, [10 144 240], blue, 1, NaN, 2, 0, 6.5432, 1, 0.7197, 6.3457,119,29,76,0.6173,0
 30, 1, 19, S4-20.jpg, 2, [240 37 33], red, 1, 386, 2, 1, 4.5348, 2, 0.8581, 4.5371,99,26,90,0.5284,0
 30, 1, 20, S3-12.jpg, 1, [10 144 240], blue, 1, 308, 2, 0, 3.6174, 1, 1.7052, 3.6194,76,46,117,0.6173,0
 30, 1, 21, S3-12.jpg, 1, [240 239 10], yellow, NaN, 415, 1, 1, 4.8709, 1, 2.7396, 4.8730,77,74,86,0.6173,0
 30, 1, 22, S4-20.jpg, 2, [240 37 33], red, 1, 486, 1, 0, 5.7102, 2, 1.1454, 5.7122,92,26,87,0.5284,1
 30, 1, 23, S3-12.jpg, 1, [240 37 33], red, 0, 498, 2, 0, 5.8610, 2, 0.9564, 5.8631,77,32,81,0.6173,0
 30, 1, 24, S4-20.jpg, 2, [240 37 33], red, 1, NaN, NaN, 0, NaN, 1, 0.9442, 6.3453,81,35,78,0.5284,0
 30, 1, 25, S3-12.jpg, 1, [240 239 10], yellow, NaN, 424, 1, 1, 4.9918, 2, 0.6067, 4.9940,128,33,75,0.6173,0
 30, 1, 26, S4-20.jpg, 2, [10 144 240], blue, 0, 515, 2, 1, 6.0697, 1, 2.2111, 6.0718,87,41,80,0.5284,0
 30, 1, 27, S3-12.jpg, 1, [10 144 240], blue, 1, 512, 1, 1, 6.0415, 2, 0.5205, 6.0433,108,33,82,0.6173,1
 30, 1, 28, S3-12.jpg, 1, [240 239 10], yellow, NaN, NaN, NaN, 0, NaN, 1, 0.9977, 6.3719,78,78,94,0.6173,0
 30, 1, 29, S4-20.jpg, 2, [240 37 33], red, 1, 319, 1, 0, 3.7619, 2, 0.6677, 3.7641,93,54,75,0.5284,0
 30, 1, 30, S3-12.jpg, 1, [240 37 33], red, 0, NaN, NaN, 0, NaN, 1, 0.6146, 6.3707,79,28,79,0.6173,0
 30, 1, 31, S3-12.jpg, 1, [10 144 240], blue, 1, 364, 1, 1, 4.2725, 2, 0.8210, 4.2748,82,37,76,0.6173,0
 30, 1, 32, S3-12.jpg, 1, [10 144 240], blue, 1, 424, 1, 1, 5.0084, 2, 0.6564, 5.0104,78,37,99,0.6173,1
 30, 1, 33, S3-12.jpg, 1, [10 144 240], blue, 1, 476, 2, 0, 5.5961, 1, 0.6188, 5.5983,113,38,96,0.6173,0
 30, 1, 34, S3-12.jpg, 1, [240 37 33], red, 0, 461, 2, 0, 5.4214, NaN, NaN, 5.4234,95,50,87,0.6173,0
 30, 1, 35, S3-12.jpg, 1, [240 239 10], yellow, NaN, 384, 2, 0, 4.5125, 3, 0.6243, 4.5142,76,41,93,0.6173,0
 30, 1, 36, S3-12.jpg, 1, [10 144 240], blue, 1, NaN, NaN, 0, NaN, 1, 0.6838, 6.3478,96,26,76,0.6173,0
 30, 1, 37, S4-20.jpg, 2, [240 37 33], red, 1, 510, 1, 0, 5.9905, 2, 0.3442, 5.9928,101,30,89,0.5284,0
 30, 1, 38, S3-12.jpg, 1, [240 37 33], red, 0, 442, 2, 0, 5.1889, 3, 2.3138, 5.1910,80,24,84,0.6173,0
