subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 26, 1, 1, S2-19.jpg, 2, 3, purple, NaN, NaN, 0, NaN, 1.5500, 1
 26, 1, 2, S2-19.jpg, 2, 2, orange, 1, NaN, 0, NaN, 1.3500, 1
 26, 1, 3, S1-15.jpg, 1, 3, purple, NaN, NaN, 0, NaN, 1.3333, 1
 26, 1, 4, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.1505, 1.3333, 1
 26, 1, 5, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.0826, 1.3667, 1
 26, 1, 6, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 1.4339, 1.5833, 1
 26, 1, 7, S2-19.jpg, 2, 2, orange, 1, 2, 1, 1.4937, 1.6333, 1
 26, 1, 8, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 2.4327, 1.6667, 1
 26, 1, 9, S1-15.jpg, 1, 1, green, 1, NaN, 0, NaN, 1.2833, 1
 26, 1, 10, S1-15.jpg, 1, 1, green, 1, 1, 1, 1.7015, 1.9333, 1
 26, 1, 11, S2-19.jpg, 2, 2, orange, 1, 1, 0, 0.9830, 1.6167, 1
 26, 1, 12, S2-19.jpg, 2, 2, orange, 1, 2, 1, 1.1781, 1.4333, 1
 26, 1, 13, S1-15.jpg, 1, 1, green, 1, 1, 1, 0.9277, 1.3500, 1
 26, 1, 14, S2-19.jpg, 2, 3, purple, NaN, 1, 0, 0.7219, 1.2500, 1
 26, 1, 15, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.2556, 1.5667, 1
 26, 1, 16, S1-15.jpg, 1, 1, green, 1, 1, 1, 0.9045, 1.4500, 1
 26, 1, 17, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 1.0120, 1.4167, 1
 26, 1, 18, S2-19.jpg, 2, 2, orange, 1, 2, 1, 1.1936, 1.5000, 1
 26, 1, 19, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 0.5885, 1.5167, 1
 26, 1, 20, S2-19.jpg, 2, 1, green, 0, 1, 0, 0.6879, 1.3833, 1
 26, 1, 21, S1-15.jpg, 1, 1, green, 1, 2, 0, 1.3267, 1.7167, 1
 26, 1, 22, S2-19.jpg, 2, 1, green, 0, 2, 1, 2.6094, 1.7333, 1
 26, 1, 23, S1-15.jpg, 1, 2, orange, 0, 1, 1, 1.0908, 1.4667, 1
 26, 1, 24, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 0.7025, 1.8500, 1
 26, 1, 25, S1-15.jpg, 1, 3, purple, NaN, 2, 0, 0.8059, 1.2500, 1
 26, 1, 26, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 1.4244, 1.6000, 1
 26, 1, 27, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.8093, 1.3333, 1
 26, 1, 28, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 2.0564, 1.2667, 1
 26, 1, 29, S2-19.jpg, 2, 2, orange, 1, 1, 0, 1.9018, 1.8167, 1
 26, 1, 30, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 3.1144, 1.4167, 1
 26, 1, 31, S1-15.jpg, 1, 1, green, 1, 1, 1, 2.4324, 1.3667, 1
 26, 1, 32, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 2.1861, 1.2833, 1
 26, 1, 33, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 2.3969, 1.4833, 1
 26, 1, 34, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.3859, 1.3167, 1
 26, 1, 35, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 2.7382, 1.4667, 1
 26, 1, 36, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 2.3734, 1.3833, 1
 26, 1, 37, S1-15.jpg, 1, 1, green, 1, 1, 1, 2.1237, 1.2667, 1
 26, 1, 38, S2-19.jpg, 2, 1, green, 0, 2, 1, 2.1486, 1.2500, 1
 26, 1, 39, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.0917, 1.2833, 1
 26, 1, 40, S2-19.jpg, 2, 1, green, 0, 2, 1, 2.9263, 1.9167, 1
 26, 1, 41, S2-19.jpg, 2, 2, orange, 1, 2, 1, 2.3617, 1.6500, 1
 26, 1, 42, S1-15.jpg, 1, 1, green, 1, 1, 1, 2.6561, 1.8000, 1
 26, 1, 43, S1-15.jpg, 1, 1, green, 1, 1, 1, 2.0092, 1.3167, 1
 26, 1, 44, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 2.1267, 1.5000, 1
 26, 1, 45, S1-15.jpg, 1, 3, purple, NaN, 1, 1, 2.1742, 1.4000, 1
 26, 1, 46, S2-19.jpg, 2, 3, purple, NaN, 2, 1, 2.1671, 1.4500, 1
 26, 1, 47, S1-15.jpg, 1, 1, green, 1, 1, 1, 2.2321, 1.5333, 1
