"subID","block","trial","targetImage","targetIdx","coherence","staircase","respFrame","response","accuracy","RT","flickerDuration","accuracyFactor","zlogRT"
"71",1,75," S2-19.jpg",2,0.6932,1,42,2,1,0.7359,0.7384,"1",-1.01651227670557
"71",1,76," S2-19.jpg",2,0.6475,2,75,2,1,1.2046,1.2071,"1",0.674971238329173
"71",1,77," S2-19.jpg",2,0.6836,1,46,2,1,0.7778,0.7801,"1",-0.826446180031085
"71",1,78," S1-15.jpg",1,0.7422,2,28,1,1,0.5349,0.5416,"1",-2.11147620908141
"71",1,79," S2-19.jpg",2,0.6747,1,90,2,1,1.4027,1.4051,"1",1.19754879577651
"71",1,80," S2-19.jpg",2,0.6377,2,30,1,0,0.5603,0.5633,"0",-1.95224153202458
"72",1,1," S4-20.jpg",2,0.7343,1,0,NA,0,NA,3.3355,"0",NA
"72",1,2," S4-20.jpg",2,0.5843,2,105,2,1,1.5914,1.5951,"1",0.386224981724057
"72",1,3," S3-12.jpg",1,0.7343,1,88,1,1,1.3544,1.3569,"1",-0.396298334731473
"72",1,4," S3-12.jpg",1,0.5843,2,133,2,0,1.9779,1.9802,"0",1.4413043000724
"72",1,5," S4-20.jpg",2,0.8148,1,77,2,1,1.2336,1.2362,"1",-0.84964549101077
"72",1,6," S4-20.jpg",2,0.5464,2,104,2,1,1.5857,1.5883,"1",0.368812648586477
"72",1,7," S3-12.jpg",1,0.6964,1,102,1,1,1.5722,1.5747,"1",0.327321966788204
"72",1,8," S4-20.jpg",2,0.5094,2,52,2,1,0.8778,0.88,"1",-2.50088591789505
"72",1,9," S3-12.jpg",1,0.6594,1,109,1,1,1.6709,1.6735,"1",0.622785223684607
"72",1,10," S3-12.jpg",1,0.6648,2,71,2,0,1.1097,1.112,"0",-1.36328822751338
"72",1,11," S4-20.jpg",2,0.7934,1,67,2,1,1.06,1.0624,"1",-1.5856423604016
"72",1,12," S4-20.jpg",2,0.4763,2,114,1,0,1.693,1.6954,"0",0.686548111172826
"72",1,13," S3-12.jpg",1,0.6263,1,87,1,1,1.3732,1.3754,"1",-0.329402885360361
"72",1,14," S3-12.jpg",1,0.7094,2,86,1,1,1.336,1.3386,"1",-0.462675739845494
"72",1,15," S4-20.jpg",2,0.7708,1,71,2,1,1.1413,1.1439,"1",-1.22703316429373
"72",1,16," S3-12.jpg",1,0.6971,2,48,1,1,0.8213,0.8235,"1",-2.82373695786341
"72",1,17," S3-12.jpg",1,0.5981,1,100,2,0,1.5247,1.5271,"0",0.178449968544132
"72",1,18," S3-12.jpg",1,0.6836,2,125,1,1,1.9028,1.905,"1",1.25346060565821
"72",1,19," S4-20.jpg",2,0.7478,1,74,2,1,1.1836,1.1858,"1",-1.05043078541757
"72",1,20," S4-20.jpg",2,0.5509,2,127,1,0,1.9005,1.9027,"0",1.24759139312758
"72",1,21," S3-12.jpg",1,0.66,1,88,1,1,1.3728,1.3748,"1",-0.330816633322896
"72",1,22," S4-20.jpg",2,0.6224,2,110,2,1,1.6565,1.659,"1",0.580782957617293
"72",1,23," S3-12.jpg",1,0.6326,1,93,1,1,1.441,1.4433,"1",-0.0955346102049098
"72",1,24," S3-12.jpg",1,0.6693,2,99,1,1,1.5129,1.5152,"1",0.140747816691516
"72",1,25," S3-12.jpg",1,0.6091,1,105,2,0,1.5974,1.5996,"0",0.404486505459095
"72",1,26," S4-20.jpg",2,0.5982,2,93,2,1,1.4363,1.4385,"1",-0.111388127437569
"72",1,27," S4-20.jpg",2,0.7253,1,123,2,1,1.8378,1.84,"1",1.084794298653
"72",1,28," S4-20.jpg",2,0.5747,2,125,1,0,1.8944,1.8967,"0",1.23199075355239
"72",1,29," S3-12.jpg",1,0.662,1,99,1,1,1.4997,1.5023,"1",0.0982224791709889
"72",1,30," S4-20.jpg",2,0.6274,2,87,2,1,1.3364,1.3386,"1",-0.461223056150442
"72",1,31," S4-20.jpg",2,0.7041,1,103,2,1,1.5848,1.5874,"1",0.366057612485115
"72",1,32," S4-20.jpg",2,0.6075,2,113,1,0,1.718,1.7202,"0",0.757682334882817
"72",1,33," S3-12.jpg",1,0.6387,1,113,1,1,1.6934,1.6959,"1",0.687694506133764
"72",1,34," S3-12.jpg",1,0.6544,2,144,1,1,2.135,2.1376,"1",1.81220009644189
"72",1,35," S4-20.jpg",2,0.6847,1,128,2,1,1.93,1.9325,"1",1.32233734315232
"72",1,36," S3-12.jpg",1,0.6394,2,100,1,1,1.5313,1.5339,"1",0.199410572461643
"72",1,37," S4-20.jpg",2,0.6668,1,94,1,0,1.4363,1.4385,"0",-0.111388127437569
"72",1,38," S3-12.jpg",1,0.6247,2,150,1,1,2.2485,2.2507,"1",2.0635533222499
"72",1,39," S3-12.jpg",1,0.6186,1,135,1,1,2.0203,2.0227,"1",1.54423149888788
"72",1,40," S4-20.jpg",2,0.6541,2,88,2,1,1.3679,1.3702,"1",-0.348168554792651
"72",1,41," S4-20.jpg",2,0.7091,1,102,2,1,1.5403,1.5428,"1",0.227848086206818
"72",1,42," S3-12.jpg",1,0.6104,2,104,1,1,1.5584,1.5609,"1",0.28453939881486
"72",1,43," S3-12.jpg",1,0.6013,1,101,2,0,1.562,1.564,"0",0.295736483291423
"72",1,44," S4-20.jpg",2,0.6376,2,88,2,1,1.37,1.3724,"1",-0.340724418281251
"72",1,45," S4-20.jpg",2,0.6924,1,90,2,1,1.3845,1.387,"1",-0.289633728324326
"72",1,46," S3-12.jpg",1,0.5968,2,111,1,1,1.6757,1.6779,"1",0.636705577021534
"72",1,47," S4-20.jpg",2,0.6772,1,122,2,1,1.8403,1.8425,"1",1.09139103418817
"72",1,48," S3-12.jpg",1,0.584,2,103,2,0,1.5938,1.5962,"0",0.393537839841004
"72",1,49," S3-12.jpg",1,0.6396,1,116,1,1,1.7558,1.7584,"1",0.863295160343259
"72",1,50," S3-12.jpg",1,0.6128,2,116,2,0,1.744,1.7466,"0",0.830572172071003
"72",1,51," S4-20.jpg",2,0.6632,1,68,2,1,1.0709,1.0735,"1",-1.53599687664022
"72",1,52," S3-12.jpg",1,0.6418,2,98,1,1,1.511,1.5135,"1",0.134649657411903
"72",1,53," S4-20.jpg",2,0.6506,1,104,2,1,1.5921,1.5947,"1",0.388359037290386
"72",1,54," S3-12.jpg",1,0.6299,2,118,1,1,1.8088,1.8111,"1",1.00760953892352
"72",1,55," S4-20.jpg",2,0.6391,1,85,2,1,1.3301,1.3326,"1",-0.484153491494202
"72",1,56," S4-20.jpg",2,0.6212,2,76,1,0,1.1912,1.1937,"0",-1.0193708487955
"72",1,57," S3-12.jpg",1,0.6222,1,85,1,1,1.3418,1.344,"1",-0.441654270634192
"72",1,58," S4-20.jpg",2,0.6587,2,103,2,1,1.5865,1.589,"1",0.371260257160947
"72",1,59," S3-12.jpg",1,0.6071,1,81,1,1,1.2828,1.285,"1",-0.659864239922096
"72",1,60," S3-12.jpg",1,0.6186,2,78,1,1,1.2333,1.2359,"1",-0.850825763386059
"72",1,61," S4-20.jpg",2,0.6284,1,70,2,1,1.1376,1.1399,"1",-1.24279073874712
"72",1,62," S4-20.jpg",2,0.6444,2,116,2,1,1.7735,1.7757,"1",0.911969588939667
"72",1,63," S3-12.jpg",1,0.5938,1,71,1,1,1.1296,1.132,"1",-1.27703710421876
"72",1,64," S4-20.jpg",2,0.6305,2,78,1,0,1.2287,1.2313,"0",-0.868959312753906
"72",1,65," S4-20.jpg",2,0.6185,1,87,2,1,1.3726,1.3752,"1",-0.331523661785877
"72",1,66," S4-20.jpg",2,0.6627,2,129,2,1,1.9365,1.9388,"1",1.33865313972305
"72",1,67," S3-12.jpg",1,0.5822,1,72,1,1,1.1456,1.1479,"1",-1.20878436379237
"72",1,68," S4-20.jpg",2,0.6502,2,137,2,1,2.0386,2.0408,"1",1.58798957419579
"72",1,69," S4-20.jpg",2,0.6093,1,87,2,1,1.3561,1.3583,"1",-0.390211211454037
"72",1,70," S3-12.jpg",1,0.608,2,69,1,1,1.1275,1.13,"1",-1.28606696698013
"72",1,71," S3-12.jpg",1,0.5718,1,105,2,0,1.6285,1.6308,"0",0.49805625662342
"72",1,72," S4-20.jpg",2,0.638,2,98,2,1,1.5202,1.5224,"1",0.164106561397582
"72",1,73," S3-12.jpg",1,0.5948,1,84,2,0,1.3297,1.3322,"0",-0.485613056840068
"72",1,74," S3-12.jpg",1,0.598,2,91,2,0,1.4222,1.4244,"0",-0.159261824682345
"72",1,75," S3-12.jpg",1,0.6208,1,137,2,0,2.0533,2.0556,"0",1.62285594318366
"72",1,76," S4-20.jpg",2,0.6263,2,63,2,1,1.0229,1.0255,"1",-1.75853000363071
"72",1,77," S3-12.jpg",1,0.6523,1,84,1,1,1.3098,1.3122,"1",-0.558786277304484
"72",1,78," S4-20.jpg",2,0.6153,2,81,2,1,1.2826,1.2849,"1",-0.660620876681574
"72",1,79," S4-20.jpg",2,0.6008,1,101,1,0,1.5308,1.5332,"0",0.197825813671854
"72",1,80," S3-12.jpg",1,0.6213,2,64,1,1,1.0235,1.0259,"1",-1.75568440746995
