"subID","block","trial","targetName","targetIdx","response","accuracy","RT","postFlickerResp","confidence","confRT","coherence","noise1_duration","signal1_onset","signal1_duration","noise2_onset","noise2_duration","signal2_onset","signal2_duration","zlogRT"
"58",1,39,"S3-12.jpg",1,1,1,1.48787770816125,0,3,0.470713458023965,0.658088126115976,1.1541481287606,1.16805352790229,0.333729579400654,NA,NA,NA,NA,-0.736180786619527
"58",1,40,"S3-12.jpg",1,1,1,1.65727754216641,0,4,0.439399624941871,0.658088126115976,0.856728220950432,0.870772945884046,0.435386472942023,1.32020414375968,0.351118123340341,NA,NA,-0.374238545705171
"59",1,1,"S2-19.jpg",1,2,0,2.21805675001815,0,NA,NA,0.696960780816712,0.683552080194273,0.697502122647217,0.432451316041275,1.14390348114144,0.725402207553106,1.88325573114749,0.348751061323609,0.468325774514074
"59",1,2,"S2-19.jpg",1,1,1,1.08895975002088,0,NA,NA,0.696960780816712,0.758136534824663,0.771920835457839,0.330823215196217,NA,NA,NA,NA,-2.68728458393455
"59",1,3,"S2-19.jpg",1,2,0,1.44685220788233,0,NA,NA,0.696960780816712,1.06687081995364,1.08148548872013,0.379981387928693,NA,NA,NA,NA,-1.42679704851242
"59",1,4,"S2-19.jpg",1,1,1,2.10181195801124,0,NA,NA,0.696960780816712,0.992522313505308,1.00711822988039,0.5984325713782,1.62014671763366,0.496261156752654,NA,NA,0.22954350337697
"59",1,5,"S2-19.jpg",1,1,1,2.00070612505078,0,NA,NA,0.696960780816712,0.956219839178682,0.970930913627584,0.441332233467084,1.42697422154357,0.588442977956112,NA,NA,0.0108640807012897
"59",1,6,"S2-19.jpg",1,1,1,1.89926249999553,0,NA,NA,0.696960780816712,0.818143846151921,0.832753557690348,0.525949615383378,1.37331288461215,0.540559326921805,NA,NA,-0.219946591170429
"59",1,7,"S2-19.jpg",1,1,1,2.5942000830546,0,NA,NA,0.696960780816712,1.2971000415273,1.31167419929727,0.510095521948938,1.83634387901618,0.684985415188574,2.53590345197472,0.0728707888498483,1.1631670862384
"59",1,8,"S1-15.jpg",2,2,1,1.67873520799913,0,NA,NA,0.79258897888918,0.683378934229734,0.698234998017337,0.579386487716514,1.29247754952145,0.401113722265279,NA,NA,-0.767425492128706
