subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
14,1,1, S4-20.jpg,2,2, green,1,2,1,2.2154,1.25,1
14,1,2, S4-20.jpg,2,1, purple,0,2,1,2.7975,1.8667,1
14,1,3, S4-20.jpg,2,3, orange, NaN,2,1,1.9331,1.2667,1
14,1,4, S4-20.jpg,2,1, purple,0,2,1,1.0811,1.3,1
14,1,5, S4-20.jpg,2,3, orange, NaN,2,1,0.5279,1.5,1
14,1,6, S3-12.jpg,1,1, purple,1,2,0,0.5078,1.25,1
14,1,7, S4-20.jpg,2,2, green,1,2,1,0.6638,1.25,1
14,1,8, S3-12.jpg,1,2, green,0,2,0,0.5879,1.5167,1
14,1,9, S4-20.jpg,2,2, green,1,2,1,2.2666,1.35,1
14,1,10, S3-12.jpg,1,1, purple,1,1,1,2.1532,1.3167,1
14,1,11, S3-12.jpg,1,1, purple,1,1,1,2.2251,1.2667,1
14,1,12, S3-12.jpg,1,1, purple,1,1,1,2.3134,1.2833,1
14,1,13, S4-20.jpg,2,2, green,1,2,1,2.1997,1.55,1
14,1,14, S4-20.jpg,2,3, orange, NaN,2,1,2.3868,1.7333,1
14,1,15, S4-20.jpg,2,2, green,1,2,1,1.9861,1.6,1
14,1,16, S4-20.jpg,2,1, purple,0,2,1,4.0541,3.25,1
14,1,17, S3-12.jpg,1,1, purple,1,1,1,2.4526,1.3833,1
14,1,18, S3-12.jpg,1,3, orange, NaN,2,0,1.0551,1.8167,1
14,1,19, S4-20.jpg,2,2, green,1,2,1,2.1991,1.3,1
14,1,20, S4-20.jpg,2,3, orange, NaN,2,1,2.2133,1.4333,1
14,1,21, S3-12.jpg,1,3, orange, NaN,1,1,2.0042,1.35,1
14,1,22, S3-12.jpg,1,1, purple,1,2,0,0.9126,1.3,1
14,1,23, S3-12.jpg,1,3, orange, NaN,1,1,1.9979,1.25,1
14,1,24, S3-12.jpg,1,1, purple,1,1,1,2.3334,1.5833,1
14,1,25, S3-12.jpg,1,1, purple,1,1,1,2.3665,1.6167,1
14,1,26, S3-12.jpg,1,2, green,0,1,1,2.5382,1.25,1
14,1,27, S3-12.jpg,1,3, orange, NaN,1,1,2.173,1.3333,1
14,1,28, S3-12.jpg,1,1, purple,1,1,1,2.199,1.6833,1
14,1,29, S4-20.jpg,2,3, orange, NaN,2,1,2.0384,1.3333,1
14,1,30, S3-12.jpg,1,1, purple,1,1,1,2.3372,1.4,1
14,1,31, S3-12.jpg,1,1, purple,1,1,1,2.0798,1.5333,1
14,1,32, S3-12.jpg,1,3, orange, NaN,1,1,2.2139,1.5167,1
14,1,33, S4-20.jpg,2,3, orange, NaN,1,0,0.4524,1.8833,1
14,1,34, S3-12.jpg,1,2, green,0,2,0,1.7112,1.9167,1
14,1,35, S3-12.jpg,1,3, orange, NaN,1,1,2.5293,1.3167,1
14,1,36, S3-12.jpg,1,1, purple,1,1,1,1.0378,1.4,1
14,1,37, S4-20.jpg,2,3, orange, NaN,1,0,0.7072,1.4667,1
14,1,38, S4-20.jpg,2,2, green,1,2,1,2.157,1.4667,1
14,1,39, S3-12.jpg,1,1, purple,1,1,1,2.2467,1.7833,1
14,1,40, S3-12.jpg,1,3, orange, NaN,1,1,1.9087,1.4167,1
14,1,41, S4-20.jpg,2,3, orange, NaN,2,1,0.9004,1.3667,1
14,1,42, S3-12.jpg,1,2, green,0,1,1,1.1559,1.2667,1
14,1,43, S4-20.jpg,2,2, green,1,2,1,1.1692,1.5,1
14,1,44, S4-20.jpg,2,3, orange, NaN,1,0,1.1562,1.4333,1
14,1,45, S4-20.jpg,2,2, green,1,1,0,1.4223,1.6333,1
14,1,46, S4-20.jpg,2,3, orange, NaN,2,1,2.5161,1.8,1
14,1,47, S4-20.jpg,2,2, green,1,1,0,1.053,1.7,1
14,1,48, S3-12.jpg,1,3, orange, NaN,1,1,2.6383,1.85,1
14,1,49, S3-12.jpg,1,3, orange, NaN,2,0,0.6349,1.45,1
14,1,50, S4-20.jpg,2,2, green,1,2,1,1.3462,1.9333,1
14,1,51, S4-20.jpg,2,2, green,1,2,1,1.6105,1.4833,1
14,1,52, S4-20.jpg,2,2, green,1,1,0,1.1472,1.35,1
14,1,53, S4-20.jpg,2,2, green,1,1,0,1.3164,1.55,1
14,1,54, S3-12.jpg,1,1, purple,1,1,1,1.9344,1.3667,1
14,1,55, S3-12.jpg,1,1, purple,1,1,1,0.4393,1.5333,1
14,1,56, S4-20.jpg,2,1, purple,0,1,0,0.3877,1.8333,1
14,1,57, S3-12.jpg,1,3, orange, NaN,1,1,2.0354,1.3833,1
14,1,58, S3-12.jpg,1,1, purple,1,2,0,1.3637,1.45,1
14,1,59, S3-12.jpg,1,2, green,0,1,1,0.9516,1.2833,1
14,1,60, S3-12.jpg,1,1, purple,1,2,0,0.833,1.25,1
14,1,61, S4-20.jpg,2,1, purple,0,1,0,0.4582,1.3833,1
14,1,62, S3-12.jpg,1,3, orange, NaN,1,1,1.2205,1.7167,1
14,1,63, S4-20.jpg,2,2, green,1,2,1,0.923,1.9,1
14,1,64, S3-12.jpg,1,1, purple,1,1,1,1.2116,1.25,1
14,1,65, S4-20.jpg,2,3, orange, NaN,2,1,0.9,1.6667,1
14,1,66, S4-20.jpg,2,2, green,1,1,0,0.9754,1.4167,1
14,1,67, S4-20.jpg,2,2, green,1,2,1,1.182,1.3667,1
14,1,68, S3-12.jpg,1,1, purple,1,1,1,0.9295,1.3333,1
14,1,69, S3-12.jpg,1,3, orange, NaN,1,1,1.1938,1.7667,1
14,1,70, S4-20.jpg,2,3, orange, NaN,2,1,1.0268,1.75,1
14,1,71, S4-20.jpg,2,2, green,1,2,1,0.6731,1.4833,1
14,1,72, S4-20.jpg,2,2, green,1,1,0,1.1092,1.65,1
14,1,73, S3-12.jpg,1,1, purple,1,2,0,1.0709,1.3167,1
14,1,74, S3-12.jpg,1,3, orange, NaN,1,1,0.9093,1.2833,1
14,1,75, S4-20.jpg,2,2, green,1,1,0,0.9517,1.5667,1
