subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 101, 1, 33, S4-20.jpg, 2, 0.77, 377, 2, 1, 5.0432, 5.0439
 101, 1, 34, S3-12.jpg, 1, 0.71, 223, 1, 1, 2.9804, 2.9814
 101, 1, 35, S4-20.jpg, 2, 0.76, 168, 1, 0, 2.2412, 2.2421
 101, 1, 36, S3-12.jpg, 1, 0.71, 257, 1, 1, 3.4461, 3.4469
 101, 1, 37, S3-12.jpg, 1, 0.78, 126, 1, 1, 1.6872, 1.6882
 101, 1, 38, S4-20.jpg, 2, 0.68, 339, 2, 1, 4.5255, 4.5269
 101, 1, 39, S4-20.jpg, 2, 0.78, 347, 2, 1, 4.6312, 4.6327
 101, 1, 40, S4-20.jpg, 2, 0.67, 279, 1, 0, 3.7247, 3.7257
 101, 1, 41, S4-20.jpg, 2, 0.77, 237, 1, 0, 3.1747, 3.1755
 101, 1, 42, S4-20.jpg, 2, 0.69, 301, 2, 1, 4.0198, 4.0207
 101, 1, 43, S4-20.jpg, 2, 0.79, 434, 1, 0, 5.8056, 5.8066
 101, 1, 44, S3-12.jpg, 1, 0.70, 406, 2, 0, 5.4316, 5.4324
 101, 1, 45, S4-20.jpg, 2, 0.80, 197, 1, 0, 2.6335, 2.6346
 101, 1, 46, S3-12.jpg, 1, 0.71, 422, 2, 0, 5.6451, 5.6458
 101, 1, 47, S4-20.jpg, 2, 0.81, 300, 2, 1, 4.0321, 4.0328
 101, 1, 48, S4-20.jpg, 2, 0.68, 260, 2, 1, 3.4734, 3.4743
 101, 1, 49, S3-12.jpg, 1, 0.78, 301, 2, 0, 4.0192, 4.0207
 101, 1, 50, S3-12.jpg, 1, 0.72, 148, 1, 1, 1.9782, 1.9792
 101, 1, 51, S3-12.jpg, 1, 0.79, 299, 1, 1, 4.0058, 4.0065
 101, 1, 52, S3-12.jpg, 1, 0.72, 345, 1, 1, 4.6196, 4.6203
 101, 1, 53, S4-20.jpg, 2, 0.81, 175, 1, 0, 2.3405, 2.3420
 101, 1, 54, S3-12.jpg, 1, 0.71, 264, 1, 1, 3.5245, 3.5255
 101, 1, 55, S4-20.jpg, 2, 0.82, 262, 1, 0, 3.5260, 3.5268
 101, 1, 56, S3-12.jpg, 1, 0.71, 317, 2, 0, 4.2321, 4.2331
 101, 1, 57, S3-12.jpg, 1, 0.79, 260, 1, 1, 3.4724, 3.4733
 101, 1, 58, S4-20.jpg, 2, 0.68, 157, 2, 1, 2.0997, 2.1007
 101, 1, 59, S3-12.jpg, 1, 0.78, 198, 1, 1, 2.6463, 2.6476
 101, 1, 60, S3-12.jpg, 1, 0.72, 302, 1, 1, 4.0317, 4.0327
 101, 1, 61, S4-20.jpg, 2, 0.82, 359, 1, 0, 4.8000, 4.8011
 101, 1, 62, S4-20.jpg, 2, 0.67, 138, 2, 1, 1.8462, 1.8477
 101, 1, 63, S3-12.jpg, 1, 0.78, 481, 1, 1, 6.4306, 6.4314
 101, 1, 64, S4-20.jpg, 2, 0.66, 326, 2, 1, 4.3530, 4.3540
 101, 1, 65, S3-12.jpg, 1, 0.77, 179, 2, 0, 2.4060, 2.4068
 101, 1, 66, S3-12.jpg, 1, 0.71, 162, 2, 0, 2.1672, 2.1681
 101, 1, 67, S3-12.jpg, 1, 0.79, 361, 2, 0, 4.8188, 4.8198
 101, 1, 68, S3-12.jpg, 1, 0.72, 223, 2, 0, 2.9925, 2.9934
 101, 1, 69, S3-12.jpg, 1, 0.80, 230, 1, 1, 3.0729, 3.0738
 101, 1, 70, S4-20.jpg, 2, 0.66, 263, 1, 0, 3.5209, 3.5217
 101, 1, 71, S3-12.jpg, 1, 0.79, 141, 1, 1, 1.8918, 1.8927
 101, 1, 72, S4-20.jpg, 2, 0.67, 238, 2, 1, 3.1711, 3.1721
 101, 1, 73, S4-20.jpg, 2, 0.83, 198, 2, 1, 2.6735, 2.6745
 101, 1, 74, S4-20.jpg, 2, 0.67, 272, 1, 0, 3.6364, 3.6373
 101, 1, 75, S4-20.jpg, 2, 0.82, 108, 2, 1, 1.4381, 1.4388
 101, 1, 76, S4-20.jpg, 2, 0.68, 218, 1, 0, 2.9048, 2.9063
 101, 1, 77, S3-12.jpg, 1, 0.79, 212, 2, 0, 2.8591, 2.8600
 101, 1, 78, S4-20.jpg, 2, 0.70, 376, 1, 0, 5.0193, 5.0208
 101, 1, 79, S4-20.jpg, 2, 0.82, 443, 2, 1, 5.9089, 5.9099
 101, 1, 80, S4-20.jpg, 2, 0.71, 318, 1, 0, 4.2408, 4.2418
 101, 1, 81, S3-12.jpg, 1, 0.80, 401, 1, 1, 5.3552, 5.3562
 101, 1, 82, S3-12.jpg, 1, 0.72, 419, 1, 1, 5.5835, 5.5847
 101, 1, 83, S3-12.jpg, 1, 0.80, 282, 2, 0, 3.7690, 3.7698
 101, 1, 84, S4-20.jpg, 2, 0.71, 294, 2, 1, 3.9441, 3.9449
 101, 1, 85, S3-12.jpg, 1, 0.81, 331, 2, 0, 4.4196, 4.4206
 101, 1, 86, S3-12.jpg, 1, 0.72, 293, 2, 0, 3.9300, 3.9307
 101, 1, 87, S3-12.jpg, 1, 0.81, 358, 1, 1, 4.7811, 4.7820
 101, 1, 88, S4-20.jpg, 2, 0.71, 298, 2, 1, 3.9693, 3.9708
 101, 1, 89, S3-12.jpg, 1, 0.81, 276, 2, 0, 3.6814, 3.6826
 101, 1, 90, S4-20.jpg, 2, 0.71, 356, 2, 1, 4.7418, 4.7433
 101, 1, 91, S3-12.jpg, 1, 0.82, 244, 1, 1, 3.2564, 3.2573
 101, 1, 92, S3-12.jpg, 1, 0.73, 407, 1, 1, 5.4327, 5.4337
 101, 1, 93, S3-12.jpg, 1, 0.82, 261, 1, 1, 3.5017, 3.5026
 101, 1, 94, S3-12.jpg, 1, 0.72, 353, 2, 0, 4.7060, 4.7069
 101, 1, 95, S4-20.jpg, 2, 0.82, 402, 1, 0, 5.3584, 5.3594
 101, 1, 96, S3-12.jpg, 1, 0.73, 417, 2, 0, 5.5629, 5.5639
 101, 1, 97, S4-20.jpg, 2, 0.82, 434, 1, 0, 5.8271, 5.8279
 101, 1, 98, S4-20.jpg, 2, 0.70, 308, 2, 1, 4.1395, 4.1402
 101, 1, 99, S3-12.jpg, 1, 0.81, 276, 1, 1, 3.7131, 3.7141
 101, 1, 100, S4-20.jpg, 2, 0.70, 318, 1, 0, 4.2593, 4.2601
