subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 27, 1, 1, S1-15.jpg, 2, [240 168 10], orange, 1, 201, 1, 0, 2.3565, NaN, NaN, 2.3593,124,40,114,0.6782,0
 27, 1, 2, S1-15.jpg, 2, [181 10 240], purple, 0, 278, 2, 1, 3.2788, 4, 0.4567, 3.2815,77,24,92,0.6782,1
 27, 1, 3, S2-19.jpg, 1, [181 10 240], purple, 1, 370, 1, 1, 4.3453, 2, 0.8426, 4.3479,90,72,104,0.5781,0
 27, 1, 4, S2-19.jpg, 1, [10 240 94], green, NaN, 171, 2, 0, 2.0237, 3, 0.7836, 2.0269,81,41,77,0.5781,0
 27, 1, 5, S2-19.jpg, 1, [181 10 240], purple, 1, 294, 1, 1, 3.4560, 4, 0.4043, 3.4601,78,51,103,0.5781,0
 27, 1, 6, S2-19.jpg, 1, [181 10 240], purple, 1, 184, 2, 0, 2.1635, 4, 0.6248, 2.1660,92,27,86,0.5781,0
 27, 1, 7, S2-19.jpg, 1, [181 10 240], purple, 1, 256, 1, 1, 3.0025, 2, 1.4682, 3.0046,83,24,83,0.5781,0
 27, 1, 8, S1-15.jpg, 2, [240 168 10], orange, 1, 337, 2, 1, 3.9611, 1, 0.9985, 3.9631,81,25,119,0.6782,0
 27, 1, 9, S2-19.jpg, 1, [240 168 10], orange, 0, 370, 2, 0, 4.3490, 3, 2.0737, 4.3509,87,23,103,0.5781,0
 27, 1, 10, S1-15.jpg, 2, [240 168 10], orange, 1, 458, 2, 1, 5.3798, 2, 2.2847, 5.3819,78,28,106,0.6782,1
 27, 1, 11, S1-15.jpg, 2, [240 168 10], orange, 1, 454, 1, 0, 5.3333, 3, 0.2845, 5.3357,101,80,107,0.6782,0
 27, 1, 12, S2-19.jpg, 1, [181 10 240], purple, 1, 160, 1, 1, 1.8733, 1, 0.2266, 1.8754,86,28,106,0.5781,0
 27, 1, 13, S1-15.jpg, 2, [10 240 94], green, NaN, 239, 2, 1, 2.8052, 2, 1.1403, 2.8074,80,29,81,0.6782,0
 27, 1, 14, S2-19.jpg, 1, [181 10 240], purple, 1, 312, 1, 1, 3.6659, 3, 0.7176, 3.6680,98,34,130,0.5781,0
 27, 1, 15, S1-15.jpg, 2, [240 168 10], orange, 1, 309, 2, 1, 3.6432, 4, 0.1911, 3.6452,90,24,75,0.6782,0
 27, 1, 16, S1-15.jpg, 2, [181 10 240], purple, 0, 239, 1, 0, 2.8168, 4, 0.2961, 2.8187,93,33,84,0.6782,0
 27, 1, 17, S1-15.jpg, 2, [240 168 10], orange, 1, 221, 2, 1, 2.5925, 1, 0.7582, 2.5945,102,24,81,0.6782,1
 27, 1, 18, S2-19.jpg, 1, [10 240 94], green, NaN, 134, 1, 1, 1.5686, 3, 0.4438, 1.5706,77,26,91,0.5781,0
 27, 1, 19, S2-19.jpg, 1, [240 168 10], orange, 0, 302, 2, 0, 3.5445, 4, 0.8925, 3.5467,97,51,89,0.5781,0
 27, 1, 20, S2-19.jpg, 1, [181 10 240], purple, 1, 183, 2, 0, 2.1622, 4, 0.4168, 2.1643,102,60,82,0.5781,0
 27, 1, 21, S2-19.jpg, 1, [181 10 240], purple, 1, 43, 2, 0, 0.4965, 4, 0.5216, 0.4985,84,27,118,0.5781,0
 27, 1, 22, S1-15.jpg, 2, [240 168 10], orange, 1, 229, 1, 0, 2.6956, 1, 0.4983, 2.6978,118,65,96,0.6782,0
 27, 1, 23, S1-15.jpg, 2, [240 168 10], orange, 1, 334, 1, 0, 3.9319, 2, 1.9075, 3.9340,129,31,90,0.6782,0
 27, 1, 24, S2-19.jpg, 1, [10 240 94], green, NaN, 258, 2, 0, 3.0374, 1, 1.2404, 3.0396,85,44,80,0.5781,0
 27, 1, 25, S1-15.jpg, 2, [240 168 10], orange, 1, 199, 2, 1, 2.3409, 3, 1.1630, 2.3430,112,50,103,0.6782,0
 27, 1, 26, S2-19.jpg, 1, [181 10 240], purple, 1, 303, 2, 0, 3.5613, 3, 0.6062, 3.5633,101,25,75,0.5781,0
