subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 27, 1, 1, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.5210, 1.7333, 1
 27, 1, 2, S2-19.jpg, 1, 3, green, NaN, 1, 1, 0.6115, 1.2833, 1
 27, 1, 3, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.6095, 1.3833, 1
 27, 1, 4, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.1058, 1.6000, 1
 27, 1, 5, S1-15.jpg, 2, 1, purple, 0, 1, 0, 0.9800, 1.7500, 1
 27, 1, 6, S2-19.jpg, 1, 2, orange, 0, 1, 1, 3.9878, 3.2500, 1
 27, 1, 7, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.2013, 1.5000, 1
 27, 1, 8, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.8322, 1.3667, 1
 27, 1, 9, S2-19.jpg, 1, 3, green, NaN, 1, 1, 2.9156, 1.3833, 1
 27, 1, 10, S2-19.jpg, 1, 1, purple, 1, 2, 0, 1.6210, 1.2500, 1
 27, 1, 11, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.5839, 1.6833, 1
 27, 1, 12, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.9870, 1.3167, 1
 27, 1, 13, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.7853, 1.2667, 1
 27, 1, 14, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.5238, 1.9167, 1
 27, 1, 15, S1-15.jpg, 2, 3, green, NaN, 2, 1, 0.9035, 1.2500, 1
 27, 1, 16, S2-19.jpg, 1, 3, green, NaN, 2, 0, 0.8036, 1.3333, 1
 27, 1, 17, S2-19.jpg, 1, 3, green, NaN, 1, 1, 1.1815, 1.6167, 1
 27, 1, 18, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.0918, 1.4333, 1
 27, 1, 19, S1-15.jpg, 2, 1, purple, 0, 1, 0, 1.6691, 1.3000, 1
 27, 1, 20, S1-15.jpg, 2, 3, green, NaN, 2, 1, 1.8681, 1.4833, 1
 27, 1, 21, S2-19.jpg, 1, 2, orange, 0, 1, 1, 2.3628, 1.7000, 1
 27, 1, 22, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.2093, 1.5667, 1
 27, 1, 23, S2-19.jpg, 1, 3, green, NaN, 1, 1, 1.8560, 1.2500, 1
 27, 1, 24, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.9980, 1.2667, 1
 27, 1, 25, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.1508, 1.4000, 1
 27, 1, 26, S1-15.jpg, 2, 1, purple, 0, 2, 1, 2.2921, 1.5500, 1
 27, 1, 27, S1-15.jpg, 2, 2, orange, 1, 1, 0, 1.6782, 1.5833, 1
 27, 1, 28, S2-19.jpg, 1, 3, green, NaN, 1, 1, 1.9150, 1.3000, 1
 27, 1, 29, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.5147, 1.8333, 1
 27, 1, 30, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.0921, 1.6500, 1
 27, 1, 31, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.1385, 1.5000, 1
 27, 1, 32, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.1981, 1.3667, 1
 27, 1, 33, S2-19.jpg, 1, 2, orange, 0, 1, 1, 2.0331, 1.3667, 1
 27, 1, 34, S2-19.jpg, 1, 2, orange, 0, 1, 1, 2.2564, 1.4667, 1
 27, 1, 35, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.9273, 1.2833, 1
 27, 1, 36, S1-15.jpg, 2, 2, orange, 1, 2, 1, 1.7745, 1.2500, 1
 27, 1, 37, S2-19.jpg, 1, 3, green, NaN, 1, 1, 1.9620, 1.2500, 1
 27, 1, 38, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.4102, 1.7667, 1
 27, 1, 39, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.6668, 1.9000, 1
 27, 1, 40, S1-15.jpg, 2, 2, orange, 1, 2, 1, 1.9030, 1.3333, 1
 27, 1, 41, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.3388, 1.8167, 1
 27, 1, 42, S2-19.jpg, 1, 1, purple, 1, 1, 1, 0.9725, 1.4333, 1
 27, 1, 43, S2-19.jpg, 1, 3, green, NaN, 1, 1, 1.0866, 1.3167, 1
 27, 1, 44, S2-19.jpg, 1, 1, purple, 1, 2, 0, 0.2897, 1.4833, 1
 27, 1, 45, S1-15.jpg, 2, 3, green, NaN, 2, 1, 0.0017, 1.5333, 1
 27, 1, 46, S2-19.jpg, 1, 3, green, NaN, 1, 1, 0.3182, 1.5500, 1
 27, 1, 47, S1-15.jpg, 2, 2, orange, 1, 1, 0, 0.1045, 1.8667, 1
 27, 1, 48, S2-19.jpg, 1, 1, purple, 1, 2, 0, 0.1388, 1.4500, 1
 27, 1, 49, S1-15.jpg, 2, 2, orange, 1, 1, 0, 0.0015, 1.3167, 1
 27, 1, 50, S1-15.jpg, 2, 2, orange, 1, 2, 1, 1.9045, 1.4167, 1
 27, 1, 51, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.2918, 1.5167, 1
 27, 1, 52, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.0332, 1.4500, 1
 27, 1, 53, S1-15.jpg, 2, 1, purple, 0, 1, 0, 1.8916, 1.3500, 1
 27, 1, 54, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.7157, 1.8833, 1
 27, 1, 55, S1-15.jpg, 2, 3, green, NaN, 2, 1, 1.9741, 1.2833, 1
 27, 1, 56, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.2211, 1.4167, 1
 27, 1, 57, S1-15.jpg, 2, 1, purple, 0, 2, 1, 2.2688, 1.6333, 1
 27, 1, 58, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.2454, 1.6667, 1
 27, 1, 59, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.6568, 1.3000, 1
 27, 1, 60, S2-19.jpg, 1, 1, purple, 1, 1, 1, 1.7624, 1.2500, 1
 27, 1, 61, S1-15.jpg, 2, 3, green, NaN, 2, 1, 0.2849, 1.3333, 1
 27, 1, 62, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.0716, 1.3500, 1
 27, 1, 63, S2-19.jpg, 1, 2, orange, 0, 1, 1, 3.0921, 1.3500, 1
 27, 1, 64, S2-19.jpg, 1, 1, purple, 1, 1, 1, 2.0564, 1.3833, 1
 27, 1, 65, S2-19.jpg, 1, 3, green, NaN, 1, 1, 2.2330, 1.5333, 1
 27, 1, 66, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.1511, 1.5167, 1
 27, 1, 67, S1-15.jpg, 2, 3, green, NaN, 2, 1, 2.9509, 1.8000, 1
 27, 1, 68, S1-15.jpg, 2, 2, orange, 1, 2, 1, 1.9502, 1.4667, 1
 27, 1, 69, S1-15.jpg, 2, 2, orange, 1, NaN, 0, NaN, 1.2500, 1
 27, 1, 70, S1-15.jpg, 2, 2, orange, 1, 2, 1, 3.1504, 1.4000, 1
 27, 1, 71, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.3395, 1.2667, 1
 27, 1, 72, S1-15.jpg, 2, 2, orange, 1, 2, 1, 2.3276, 1.7833, 1
 27, 1, 73, S1-15.jpg, 2, 3, green, NaN, NaN, 0, NaN, 1.7167, 1
 27, 1, 74, S2-19.jpg, 1, 3, green, NaN, 1, 1, 2.5195, 1.8500, 1
 27, 1, 75, S2-19.jpg, 1, 3, green, NaN, 1, 1, 2.7587, 1.9333, 1
