subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 28, 1, 1, S3-12.jpg, 2, 0.83, NaN, 2, 1, 2.5549, 2.5575
 28, 1, 2, S3-12.jpg, 2, 0.63, NaN, 1, 0, 2.6665, 2.6690
 28, 1, 3, S4-20.jpg, 1, 0.83, NaN, 1, 1, 1.5226, 1.5257
 28, 1, 4, S3-12.jpg, 2, 0.71, NaN, 2, 1, 1.4398, 1.4424
 28, 1, 5, S3-12.jpg, 2, 0.80, NaN, 2, 1, 1.8096, 1.8133
 28, 1, 6, S4-20.jpg, 1, 0.63, NaN, 1, 1, 1.7572, 1.7601
 28, 1, 7, S3-12.jpg, 2, 0.76, NaN, 2, 1, 2.0051, 2.0072
 28, 1, 8, S3-12.jpg, 2, 0.69, NaN, 2, 1, 2.3354, 2.3375
 28, 1, 9, S3-12.jpg, 2, 0.73, NaN, 2, 1, 2.4164, 2.4186
 28, 1, 10, S4-20.jpg, 1, 0.60, NaN, 1, 1, 3.0293, 3.0318
 28, 1, 11, S3-12.jpg, 2, 0.70, NaN, 2, 1, 2.9312, 2.9336
 28, 1, 12, S3-12.jpg, 2, 0.67, NaN, 2, 1, 5.4277, 5.4299
 28, 1, 13, S3-12.jpg, 2, 0.68, NaN, 1, 0, 2.6298, 2.6319
 28, 1, 14, S4-20.jpg, 1, 0.56, NaN, 1, 1, 3.0081, 3.0102
 28, 1, 15, S3-12.jpg, 2, 0.73, NaN, 2, 1, 3.9360, 3.9384
 28, 1, 16, S4-20.jpg, 1, 0.53, NaN, 1, 1, 3.2258, 3.2280
 28, 1, 17, S4-20.jpg, 1, 0.80, NaN, 1, 1, 2.3140, 2.3165
 28, 1, 18, S3-12.jpg, 2, 0.65, NaN, 2, 1, 2.0281, 2.0301
 28, 1, 19, S3-12.jpg, 2, 0.70, NaN, 2, 1, 2.8301, 2.8321
 28, 1, 20, S3-12.jpg, 2, 0.63, NaN, 2, 1, 4.0172, 4.0194
 28, 1, 21, S4-20.jpg, 1, 0.76, NaN, 1, 1, 3.0066, 3.0088
 28, 1, 22, S3-12.jpg, 2, 0.60, NaN, 2, 1, 2.5121, 2.5141
 28, 1, 23, S3-12.jpg, 2, 0.68, NaN, 2, 1, 2.9454, 2.9476
 28, 1, 24, S3-12.jpg, 2, 0.58, NaN, 1, 0, 5.8665, 5.8688
 28, 1, 25, S4-20.jpg, 1, 0.73, NaN, 1, 1, 4.3348, 4.3371
 28, 1, 26, S4-20.jpg, 1, 0.50, NaN, 2, 0, 2.5598, 2.5624
 28, 1, 27, S4-20.jpg, 1, 0.70, NaN, 1, 1, 2.8744, 2.8758
 28, 1, 28, S4-20.jpg, 1, 0.56, NaN, 2, 0, 3.9144, 3.9167
 28, 1, 29, S3-12.jpg, 2, 0.67, NaN, 2, 1, 4.7805, 4.7827
 28, 1, 30, S3-12.jpg, 2, 0.63, NaN, 2, 1, 5.0729, 5.0748
 28, 1, 31, S4-20.jpg, 1, 0.68, NaN, 1, 1, 3.0806, 3.0828
 28, 1, 32, S3-12.jpg, 2, 0.61, NaN, 2, 1, 3.5801, 3.5827
 28, 1, 33, S4-20.jpg, 1, 0.66, NaN, 1, 1, 1.9840, 1.9860
 28, 1, 34, S4-20.jpg, 1, 0.63, NaN, 1, 1, 1.9360, 1.9380
 28, 1, 35, S4-20.jpg, 1, 0.64, NaN, 1, 1, 3.1949, 3.1972
 28, 1, 36, S3-12.jpg, 2, 0.59, NaN, 2, 1, 4.6726, 4.6746
 28, 1, 37, S3-12.jpg, 2, 0.65, NaN, 2, 1, 5.3848, 5.3869
 28, 1, 38, S3-12.jpg, 2, 0.58, NaN, 1, 0, 5.5109, 5.5131
 28, 1, 39, S4-20.jpg, 1, 0.63, NaN, 1, 1, 3.9239, 3.9264
 28, 1, 40, S3-12.jpg, 2, 0.61, NaN, NaN, 0, NaN, 6.3455
 28, 1, 41, S3-12.jpg, 2, 0.64, NaN, 2, 1, 1.2982, 1.3000
 28, 1, 42, S3-12.jpg, 2, 0.65, NaN, 2, 1, 4.0780, 4.0802
 28, 1, 43, S4-20.jpg, 1, 0.62, NaN, 1, 1, 4.2077, 4.2097
 28, 1, 44, S4-20.jpg, 1, 0.60, NaN, 1, 1, 3.5918, 3.5939
 28, 1, 45, S4-20.jpg, 1, 0.61, NaN, 1, 1, 3.9260, 3.9283
 28, 1, 46, S3-12.jpg, 2, 0.63, NaN, 2, 1, 4.2751, 4.2770
 28, 1, 47, S4-20.jpg, 1, 0.60, NaN, 1, 1, 3.2745, 3.2768
 28, 1, 48, S3-12.jpg, 2, 0.62, NaN, 2, 1, 4.1141, 4.1165
 28, 1, 49, S4-20.jpg, 1, 0.60, NaN, 1, 1, 4.8044, 4.8064
 28, 1, 50, S3-12.jpg, 2, 0.61, NaN, 2, 1, 4.0530, 4.0551
 28, 1, 51, S3-12.jpg, 2, 0.63, NaN, 2, 1, 5.1212, 5.1234
 28, 1, 52, S4-20.jpg, 1, 0.58, NaN, 1, 1, 5.6399, 5.6425
 28, 1, 53, S4-20.jpg, 1, 0.59, NaN, 1, 1, 5.2071, 5.2092
 28, 1, 54, S4-20.jpg, 1, 0.56, NaN, 2, 0, 4.6027, 4.6049
 28, 1, 55, S3-12.jpg, 2, 0.62, NaN, 2, 1, 3.9226, 3.9248
 28, 1, 56, S4-20.jpg, 1, 0.61, NaN, 1, 1, 5.3249, 5.3269
 28, 1, 57, S3-12.jpg, 2, 0.61, NaN, 2, 1, 4.9711, 4.9731
 28, 1, 58, S3-12.jpg, 2, 0.60, NaN, 2, 1, 4.7213, 4.7238
 28, 1, 59, S4-20.jpg, 1, 0.59, NaN, NaN, 0, NaN, 6.3472
 28, 1, 60, S4-20.jpg, 1, 0.59, NaN, 1, 1, 2.0986, 2.1007
 28, 1, 61, S4-20.jpg, 1, 0.60, NaN, 1, 1, 3.8776, 3.8796
 28, 1, 62, S4-20.jpg, 1, 0.57, NaN, 1, 1, 4.4172, 4.4195
 28, 1, 63, S3-12.jpg, 2, 0.61, NaN, 2, 1, 4.0313, 4.0333
 28, 1, 64, S4-20.jpg, 1, 0.55, NaN, 1, 1, 4.2874, 4.2894
 28, 1, 65, S4-20.jpg, 1, 0.59, NaN, 2, 0, 3.5602, 3.5625
 28, 1, 66, S3-12.jpg, 2, 0.59, NaN, 2, 1, 4.1472, 4.1496
 28, 1, 67, S4-20.jpg, 1, 0.60, NaN, 1, 1, 4.8277, 4.8299
 28, 1, 68, S4-20.jpg, 1, 0.54, NaN, 1, 1, 3.8290, 3.8312
 28, 1, 69, S4-20.jpg, 1, 0.60, NaN, 2, 0, 4.4845, 4.4869
 28, 1, 70, S4-20.jpg, 1, 0.53, NaN, 1, 1, 4.1413, 4.1433
 28, 1, 71, S3-12.jpg, 2, 0.60, NaN, 2, 1, 4.9321, 4.9344
 28, 1, 72, S4-20.jpg, 1, 0.51, NaN, 1, 1, 4.4907, 4.4930
 28, 1, 73, S3-12.jpg, 2, 0.60, NaN, 1, 0, 5.2959, 5.2982
 28, 1, 74, S4-20.jpg, 1, 0.50, NaN, 2, 0, 3.9407, 3.9430
 28, 1, 75, S3-12.jpg, 2, 0.61, NaN, 2, 1, 5.1702, 5.1726
 28, 1, 76, S3-12.jpg, 2, 0.58, NaN, 2, 1, 4.9112, 4.9136
 28, 1, 77, S3-12.jpg, 2, 0.60, NaN, 2, 1, 5.7592, 5.7614
 28, 1, 78, S4-20.jpg, 1, 0.53, NaN, 1, 1, 3.7928, 3.7950
 28, 1, 79, S4-20.jpg, 1, 0.61, NaN, 1, 1, 3.3836, 3.3858
 28, 1, 80, S4-20.jpg, 1, 0.52, NaN, 1, 1, 4.3078, 4.3101
