subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 28, 1, 39, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.1510, 1.7333, 1
 28, 1, 40, S4-20.jpg, 1, 1, yellow, 1, 2, 0, 1.2324, 1.3167, 1
 28, 1, 41, S3-12.jpg, 2, 3, red, NaN, 2, 1, 1.9265, 1.2500, 1
 28, 1, 42, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.0802, 1.5500, 1
 28, 1, 43, S4-20.jpg, 1, 2, blue, 0, 1, 1, 2.3502, 1.6833, 1
 28, 1, 44, S4-20.jpg, 1, 3, red, NaN, 1, 1, 1.9976, 1.3333, 1
 28, 1, 45, S3-12.jpg, 2, 2, blue, 1, 2, 1, 1.9981, 1.4333, 1
 28, 1, 46, S4-20.jpg, 1, 3, red, NaN, 1, 1, 2.1622, 1.5667, 1
 28, 1, 47, S3-12.jpg, 2, 2, blue, 1, 2, 1, 1.7613, 1.2500, 1
 28, 1, 48, S4-20.jpg, 1, 2, blue, 0, 1, 1, 2.0568, 1.4667, 1
 28, 1, 49, S3-12.jpg, 2, 3, red, NaN, 2, 1, 1.7510, 1.2500, 1
 28, 1, 50, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 2.5039, 1.8333, 1
 28, 1, 51, S3-12.jpg, 2, 3, red, NaN, 2, 1, 2.2211, 1.5167, 1
 28, 1, 52, S4-20.jpg, 1, 3, red, NaN, 1, 1, 2.2221, 1.6167, 1
 28, 1, 53, S4-20.jpg, 1, 3, red, NaN, 1, 1, 1.8335, 1.2667, 1
 28, 1, 54, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.0100, 1.4167, 1
 28, 1, 55, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.5267, 1.9167, 1
 28, 1, 56, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 2.2791, 1.8500, 1
 28, 1, 57, S3-12.jpg, 2, 2, blue, 1, 2, 1, 1.6685, 1.2500, 1
 28, 1, 58, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 2.4215, 1.8833, 1
 28, 1, 59, S3-12.jpg, 2, 1, yellow, 0, 2, 1, 1.8094, 1.4000, 1
 28, 1, 60, S4-20.jpg, 1, 2, blue, 0, 1, 1, 2.1048, 1.4500, 1
 28, 1, 61, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.3615, 1.8667, 1
 28, 1, 62, S4-20.jpg, 1, 3, red, NaN, 1, 1, 1.9984, 1.5000, 1
 28, 1, 63, S4-20.jpg, 1, 3, red, NaN, 2, 0, 0.5837, 1.7167, 1
 28, 1, 64, S3-12.jpg, 2, 2, blue, 1, 2, 1, 2.1736, 1.7500, 1
 28, 1, 65, S4-20.jpg, 1, 1, yellow, 1, 2, 0, 0.9323, 1.5833, 1
 28, 1, 66, S4-20.jpg, 1, 2, blue, 0, 1, 1, 1.8917, 1.3000, 1
 28, 1, 67, S4-20.jpg, 1, 1, yellow, 1, 2, 0, 0.8169, 1.9333, 1
 28, 1, 68, S4-20.jpg, 1, 1, yellow, 1, 2, 0, 0.8947, 1.3500, 1
 28, 1, 69, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 1.9744, 1.2833, 1
 28, 1, 70, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 2.2813, 1.7000, 1
 28, 1, 71, S4-20.jpg, 1, 3, red, NaN, 2, 0, 0.7904, 1.3000, 1
 28, 1, 72, S4-20.jpg, 1, 1, yellow, 1, 1, 1, 1.8090, 1.2500, 1
 28, 1, 73, S3-12.jpg, 2, 2, blue, 1, 2, 1, 0.5034, 1.3500, 1
 28, 1, 74, S4-20.jpg, 1, 1, yellow, 1, 2, 0, 1.0746, 3.2500, 1
 28, 1, 75, S3-12.jpg, 2, 3, red, NaN, 1, 0, 1.2342, 1.4000, 1
