subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 29, 1, 1, S3-12.jpg, 2, 0.95, 70, 2, 1, 0.8194, 0.8223, 1
 29, 1, 2, S3-12.jpg, 2, 0.95, 102, 2, 1, 1.1992, 1.2027
 29, 1, 3, S4-20.jpg, 1, 0.90, 51, 1, 1, 0.5900, 0.5923
 29, 1, 4, S3-12.jpg, 2, 0.90, 32, 2, 1, 0.6299, 0.6339
 29, 1, 5, S4-20.jpg, 1, 0.85, 51, 1, 1, 0.5968, 0.5994
 29, 1, 6, S4-20.jpg, 1, 0.85, 35, 2, 0, 0.6919, 0.6960
 29, 1, 7, S4-20.jpg, 1, 0.80, 59, 1, 1, 0.6911, 0.6931
 29, 1, 8, S3-12.jpg, 2, 0.80, 49, 1, 0, 0.9626, 0.9668
 29, 1, 9, S4-20.jpg, 1, 0.75, 54, 1, 1, 0.6306, 0.6326
 29, 1, 10, S4-20.jpg, 1, 0.75, 50, 1, 1, 0.5856, 0.5878
 29, 1, 11, S4-20.jpg, 1, 0.70, 45, 1, 1, 0.5280, 0.5301
 29, 1, 12, S4-20.jpg, 1, 0.70, 52, 1, 1, 0.6063, 0.6084
 29, 1, 13, S4-20.jpg, 1, 0.65, 58, 1, 1, 0.6718, 0.6738
 29, 1, 14, S4-20.jpg, 1, 0.65, 45, 1, 1, 0.5220, 0.5243
 29, 1, 15, S3-12.jpg, 2, 0.60, 32, 1, 0, 0.5794, 0.5833
 29, 1, 16, S3-12.jpg, 2, 0.60, 43, 1, 0, 0.4978, 0.4998
 29, 1, 17, S4-20.jpg, 1, 0.55, 62, 2, 0, 0.7218, 0.7240
 29, 1, 18, S4-20.jpg, 1, 0.55, 49, 1, 1, 0.5749, 0.5771
 29, 1, 19, S3-12.jpg, 2, 0.50, 37, 1, 0, 0.4298, 0.4319
 29, 1, 20, S4-20.jpg, 1, 0.50, 40, 1, 1, 0.4710, 0.4732
