subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 29, 1, 1, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9118, 1.2500, 1
 29, 1, 2, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.5355, 1.5333, 1
 29, 1, 3, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 2.0324, 1.4500, 1
 29, 1, 4, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 1.9280, 1.3833, 1
 29, 1, 5, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.8210, 1.3167, 1
 29, 1, 6, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9004, 1.3167, 1
 29, 1, 7, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.1038, 1.5167, 1
 29, 1, 8, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.9740, 1.2667, 1
 29, 1, 9, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.1737, 1.6833, 1
 29, 1, 10, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.1622, 1.7333, 1
 29, 1, 11, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.7982, 1.2667, 1
 29, 1, 12, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.8449, 1.3333, 1
 29, 1, 13, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.0080, 1.4333, 1
 29, 1, 14, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.1858, 1.6667, 1
 29, 1, 15, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.1150, 1.6000, 1
 29, 1, 16, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.2788, 1.6167, 1
 29, 1, 17, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 1.8207, 1.3500, 1
 29, 1, 18, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.0908, 1.5500, 1
 29, 1, 19, S4-20.jpg, 1, 2, green, 0, 1, 1, 1.7612, 1.2833, 1
 29, 1, 20, S4-20.jpg, 1, 2, green, 0, 1, 1, 1.9373, 1.3500, 1
 29, 1, 21, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.8582, 1.2500, 1
 29, 1, 22, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.2559, 1.7833, 1
 29, 1, 23, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.3740, 1.9333, 1
 29, 1, 24, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 3.8679, 3.2500, 1
 29, 1, 25, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.7844, 1.2500, 1
 29, 1, 26, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 1.8566, 1.4167, 1
 29, 1, 27, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9268, 1.3667, 1
 29, 1, 28, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.6915, 1.2667, 1
 29, 1, 29, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.7849, 1.3000, 1
 29, 1, 30, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.7028, 1.2500, 1
 29, 1, 31, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.2907, 1.8333, 1
 29, 1, 32, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.9614, 1.4667, 1
 29, 1, 33, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.9613, 1.4000, 1
 29, 1, 34, S4-20.jpg, 1, 2, green, 0, 1, 1, 1.9025, 1.2500, 1
 29, 1, 35, S3-12.jpg, 2, 1, purple, 0, 2, 1, 2.2913, 1.5667, 1
 29, 1, 36, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9025, 1.3833, 1
 29, 1, 37, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.9023, 1.3000, 1
 29, 1, 38, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 2.0441, 1.4667, 1
 29, 1, 39, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.5728, 1.8667, 1
 29, 1, 40, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 2.0088, 1.4833, 1
 29, 1, 41, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.8918, 1.4000, 1
 29, 1, 42, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.1982, 1.6333, 1
 29, 1, 43, S3-12.jpg, 2, 1, purple, 0, 2, 1, 1.9145, 1.3833, 1
 29, 1, 44, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.8453, 1.2833, 1
 29, 1, 45, S3-12.jpg, 2, 1, purple, 0, 2, 1, 1.9393, 1.5000, 1
 29, 1, 46, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.2914, 1.7167, 1
 29, 1, 47, S3-12.jpg, 2, 2, green, 1, 2, 1, 1.8094, 1.3333, 1
 29, 1, 48, S3-12.jpg, 2, 1, purple, 0, 2, 1, 2.0448, 1.4833, 1
 29, 1, 49, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.2085, 1.7667, 1
 29, 1, 50, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.7285, 1.3167, 1
 29, 1, 51, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.0680, 1.5833, 1
 29, 1, 52, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.7270, 1.2500, 1
 29, 1, 53, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9389, 1.3667, 1
 29, 1, 54, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 2.3743, 1.9167, 1
 29, 1, 55, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.1619, 1.5333, 1
 29, 1, 56, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.1748, 1.5000, 1
 29, 1, 57, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.0327, 1.4167, 1
 29, 1, 58, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 1.8209, 1.2833, 1
 29, 1, 59, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.3265, 1.8167, 1
 29, 1, 60, S3-12.jpg, 2, 1, purple, 0, 2, 1, 2.5503, 1.9000, 1
 29, 1, 61, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.8908, 1.3500, 1
 29, 1, 62, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.0391, 1.4500, 1
 29, 1, 63, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9859, 1.3000, 1
 29, 1, 64, S4-20.jpg, 1, 1, purple, 1, 1, 1, 2.1982, 1.7500, 1
 29, 1, 65, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.3631, 1.8833, 1
 29, 1, 66, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.4094, 1.7000, 1
 29, 1, 67, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.0230, 1.5500, 1
 29, 1, 68, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.2679, 1.8500, 1
 29, 1, 69, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.8109, 1.3667, 1
 29, 1, 70, S4-20.jpg, 1, 2, green, 0, 1, 1, 1.9511, 1.3333, 1
 29, 1, 71, S4-20.jpg, 1, 1, purple, 1, 1, 1, 1.9272, 1.4333, 1
 29, 1, 72, S4-20.jpg, 1, 3, orange, NaN, 1, 1, 2.0079, 1.5167, 1
 29, 1, 73, S4-20.jpg, 1, 2, green, 0, 1, 1, 2.1362, 1.6500, 1
 29, 1, 74, S3-12.jpg, 2, 3, orange, NaN, 2, 1, 1.8092, 1.2500, 1
 29, 1, 75, S3-12.jpg, 2, 2, green, 1, 2, 1, 2.1987, 1.8000, 1
