subID,block,trial,image,actualResponse,correctResponse,accuracy,RT
 29, 1, 1, S1-15.jpg, 1, 1, 1, 8.533105e-01, 
 29, 1, 2, S2-19.jpg, NaN, 2, 1, NaN, 
 29, 1, 3, S1-15.jpg, 1, 1, 1, 9.678675e-01, 
 29, 1, 4, S2-19.jpg, 2, 2, 1, 1.200818e+00, 
