subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 22, 1, 1, S2-19.jpg, 2, 2, blue, 1, 2, 1, 3.2992, 1.3333, 1
 22, 1, 2, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.3517, 1.3833, 1
 22, 1, 3, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.5661, 1.5000, 1
 22, 1, 4, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0662, 1.2500, 1
 22, 1, 5, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.6827, 1.5167, 1
 22, 1, 6, S2-19.jpg, 2, 1, red, 0, 2, 1, 2.8276, 1.5333, 1
 22, 1, 7, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.8996, 1.2500, 1
 22, 1, 8, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.1663, 1.4500, 1
 22, 1, 9, S1-15.jpg, 1, 2, blue, 0, 1, 1, 2.3999, 1.2667, 1
 22, 1, 10, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.5161, 1.6500, 1
 22, 1, 11, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.4828, 1.8833, 1
 22, 1, 12, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0497, 1.4000, 1
 22, 1, 13, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.0663, 1.4833, 1
 22, 1, 14, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.1329, 1.5000, 1
 22, 1, 15, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.0495, 1.3333, 1
 22, 1, 16, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0828, 1.5500, 1
 22, 1, 17, S1-15.jpg, 1, 1, red, 1, 1, 1, 1.9330, 1.2833, 1
 22, 1, 18, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 1.9663, 1.3000, 1
 22, 1, 19, S1-15.jpg, 1, 2, blue, 0, 1, 1, 1.9496, 1.3000, 1
 22, 1, 20, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 3.1494, 1.8667, 1
 22, 1, 21, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.9849, 1.9000, 1
 22, 1, 22, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.3161, 1.8500, 1
 22, 1, 23, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.3164, 1.8333, 1
 22, 1, 24, S1-15.jpg, 1, 1, red, 1, 1, 1, 1.8330, 1.3500, 1
 22, 1, 25, S2-19.jpg, 2, 1, red, 0, 2, 1, 2.8827, 1.9167, 1
 22, 1, 26, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.9662, 1.3167, 1
 22, 1, 27, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.0164, 1.5500, 1
 22, 1, 28, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0663, 1.4167, 1
 22, 1, 29, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.1329, 1.4667, 1
 22, 1, 30, S2-19.jpg, 2, 1, red, 0, 2, 1, 1.9829, 1.3500, 1
 22, 1, 31, S2-19.jpg, 2, 1, red, 0, 2, 1, 2.0163, 1.4833, 1
 22, 1, 32, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.3662, 1.7833, 1
 22, 1, 33, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.0828, 1.6000, 1
 22, 1, 34, S1-15.jpg, 1, 2, blue, 0, 1, 1, 2.0164, 1.4333, 1
 22, 1, 35, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 1.9996, 1.3833, 1
 22, 1, 36, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.3496, 1.7667, 1
 22, 1, 37, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.1996, 1.7500, 1
 22, 1, 38, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.8164, 1.2833, 1
 22, 1, 39, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0663, 1.4667, 1
 22, 1, 40, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.0664, 1.5667, 1
 22, 1, 41, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.0662, 1.5833, 1
 22, 1, 42, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.7664, 1.2500, 1
 22, 1, 43, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.7503, 1.2667, 1
 22, 1, 44, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.0163, 1.3500, 1
 22, 1, 45, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.0996, 1.5167, 1
 22, 1, 46, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.2662, 1.7000, 1
 22, 1, 47, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.8849, 1.4167, 1
 22, 1, 48, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.0495, 1.4000, 1
 22, 1, 49, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.2496, 1.4333, 1
 22, 1, 50, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.2996, 1.6833, 1
 22, 1, 51, S1-15.jpg, 1, 2, blue, 0, 1, 1, 2.5661, 1.8000, 1
 22, 1, 52, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.9662, 1.3167, 1
 22, 1, 53, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.8163, 1.3000, 1
 22, 1, 54, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.3668, 1.7167, 1
 22, 1, 55, S2-19.jpg, 2, 1, red, 0, 2, 1, 2.1495, 1.6333, 1
 22, 1, 56, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.1496, 1.6167, 1
 22, 1, 57, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 2.2495, 1.7333, 1
 22, 1, 58, S1-15.jpg, 1, 1, red, 1, 1, 1, 1.9165, 1.2833, 1
 22, 1, 59, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.9496, 1.3667, 1
 22, 1, 60, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.0663, 1.2500, 1
 22, 1, 61, S1-15.jpg, 1, 1, red, 1, 1, 1, 1.9996, 1.3667, 1
 22, 1, 62, S2-19.jpg, 2, 3, yellow, NaN, 2, 1, 1.8356, 1.2667, 1
 22, 1, 63, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.8497, 1.3833, 1
 22, 1, 64, S1-15.jpg, 1, 1, red, 1, 1, 1, 1.9505, 1.2500, 1
 22, 1, 65, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 2.0833, 1.5333, 1
 22, 1, 66, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.9830, 1.3667, 1
 22, 1, 67, S2-19.jpg, 2, 2, blue, 1, 2, 1, 2.2995, 1.8167, 1
 22, 1, 68, S1-15.jpg, 1, 1, red, 1, 1, 1, 2.2329, 1.2500, 1
 22, 1, 69, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 1.9663, 1.3333, 1
 22, 1, 70, S1-15.jpg, 1, 3, yellow, NaN, 1, 1, 4.1989, 3.2500, 1
 22, 1, 71, S2-19.jpg, 2, 2, blue, 1, 2, 1, 1.9330, 1.3167, 1
