subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 15, 1, 1, S3-12.jpg, 1, 0.63, 146, 1, 1, 2.4422, 2.4434
 15, 1, 2, S4-20.jpg, 2, 0.53, 199, 2, 1, 3.3191, 3.3200
 15, 1, 3, S4-20.jpg, 2, 0.63, 96, 2, 1, 1.6084, 1.6092
 15, 1, 4, S4-20.jpg, 2, 0.50, 64, 1, 0, 1.0773, 1.0780
 15, 1, 5, S4-20.jpg, 2, 0.60, 165, 1, 0, 2.7434, 2.7443
 15, 1, 6, S3-12.jpg, 1, 0.53, 89, 2, 0, 1.4936, 1.4944
 15, 1, 7, S3-12.jpg, 1, 0.60, 202, 2, 0, 3.3596, 3.3604
 15, 1, 8, S3-12.jpg, 1, 0.61, 202, 1, 1, 3.3607, 3.3619
 15, 1, 9, S4-20.jpg, 2, 0.68, 283, 2, 1, 4.7250, 4.7258
 15, 1, 10, S4-20.jpg, 2, 0.58, NaN, NaN, 0, NaN, 8.9931
 15, 1, 11, S3-12.jpg, 1, 0.68, 110, 1, 1, 1.8418, 1.8425
 15, 1, 12, S3-12.jpg, 1, 0.59, 194, 2, 0, 3.2269, 3.2277
 15, 1, 13, S4-20.jpg, 2, 0.66, 130, 1, 0, 2.1603, 2.1612
 15, 1, 14, S4-20.jpg, 2, 0.64, 88, 2, 1, 1.4604, 1.4614
 15, 1, 15, S3-12.jpg, 1, 0.66, 215, 2, 0, 3.5920, 3.5928
 15, 1, 16, S3-12.jpg, 1, 0.64, 170, 2, 0, 2.8268, 2.8276
 15, 1, 17, S4-20.jpg, 2, 0.72, 181, 1, 0, 3.0100, 3.0108
 15, 1, 18, S4-20.jpg, 2, 0.62, 178, 2, 1, 2.9600, 2.9610
 15, 1, 19, S4-20.jpg, 2, 0.76, 205, 2, 1, 3.4262, 3.4270
 15, 1, 20, S3-12.jpg, 1, 0.67, 115, 1, 1, 1.9102, 1.9111
 15, 1, 21, S3-12.jpg, 1, 0.72, 164, 2, 0, 2.7582, 2.7597
 15, 1, 22, S4-20.jpg, 2, 0.61, 147, 1, 0, 2.4422, 2.4436
 15, 1, 23, S4-20.jpg, 2, 0.75, 270, 1, 0, 4.5078, 4.5087
 15, 1, 24, S3-12.jpg, 1, 0.66, 121, 2, 0, 2.0101, 2.0115
 15, 1, 25, S4-20.jpg, 2, 0.77, 231, 2, 1, 3.8574, 3.8584
 15, 1, 26, S3-12.jpg, 1, 0.69, 195, 1, 1, 3.2427, 3.2434
 15, 1, 27, S3-12.jpg, 1, 0.76, 201, 2, 0, 3.3432, 3.3442
 15, 1, 28, S3-12.jpg, 1, 0.68, 359, 2, 0, 5.9744, 5.9753
 15, 1, 29, S3-12.jpg, 1, 0.78, 289, 2, 0, 4.8085, 4.8094
 15, 1, 30, S3-12.jpg, 1, 0.70, 84, 1, 1, 1.3936, 1.3945
 15, 1, 31, S4-20.jpg, 2, 0.77, 73, 1, 0, 1.2102, 1.2111
 15, 1, 32, S3-12.jpg, 1, 0.69, 67, 2, 0, 1.1105, 1.1119
 15, 1, 33, S3-12.jpg, 1, 0.80, 166, 1, 1, 2.7914, 2.7920
 15, 1, 34, S3-12.jpg, 1, 0.70, 152, 1, 1, 2.5273, 2.5280
 15, 1, 35, S3-12.jpg, 1, 0.79, 173, 2, 0, 2.8769, 2.8777
 15, 1, 36, S4-20.jpg, 2, 0.65, 130, 2, 1, 2.1603, 2.1611
 15, 1, 37, S4-20.jpg, 2, 0.79, 164, 2, 1, 2.7435, 2.7444
 15, 1, 38, S3-12.jpg, 1, 0.70, 331, 1, 1, 5.5088, 5.5101
 15, 1, 39, S3-12.jpg, 1, 0.81, 276, 1, 1, 4.5914, 4.5922
 15, 1, 40, S4-20.jpg, 2, 0.63, 209, 2, 1, 3.4763, 3.4773
 15, 1, 41, S4-20.jpg, 2, 0.78, 351, 1, 0, 5.8432, 5.8443
 15, 1, 42, S3-12.jpg, 1, 0.69, 213, 2, 0, 3.5422, 3.5437
 15, 1, 43, S4-20.jpg, 2, 0.80, 248, 2, 1, 4.1408, 4.1418
 15, 1, 44, S3-12.jpg, 1, 0.70, 240, 2, 0, 3.9920, 3.9931
 15, 1, 45, S4-20.jpg, 2, 0.79, 184, 1, 0, 3.0672, 3.0679
 15, 1, 46, S4-20.jpg, 2, 0.62, 138, 2, 1, 2.3077, 2.3092
 15, 1, 47, S3-12.jpg, 1, 0.80, 182, 2, 0, 3.0299, 3.0308
 15, 1, 48, S3-12.jpg, 1, 0.71, 139, 2, 0, 2.3218, 2.3228
 15, 1, 49, S4-20.jpg, 2, 0.80, 227, 2, 1, 3.7875, 3.7882
 15, 1, 50, S4-20.jpg, 2, 0.61, 184, 1, 0, 3.0585, 3.0592
 15, 1, 51, S3-12.jpg, 1, 0.81, 147, 1, 1, 2.4437, 2.4447
 15, 1, 52, S4-20.jpg, 2, 0.64, 355, 1, 0, 5.9205, 5.9213
 15, 1, 53, S3-12.jpg, 1, 0.81, 267, 2, 0, 4.4549, 4.4562
 15, 1, 54, S4-20.jpg, 2, 0.67, 280, 1, 0, 4.6642, 4.6650
 15, 1, 55, S4-20.jpg, 2, 0.80, 87, 2, 1, 1.4610, 1.4617
 15, 1, 56, S3-12.jpg, 1, 0.72, 318, 2, 0, 5.3063, 5.3070
 15, 1, 57, S3-12.jpg, 1, 0.82, 437, 2, 0, 7.3043, 7.3054
 15, 1, 58, S4-20.jpg, 2, 0.69, 76, 1, 0, 1.2690, 1.2700
 15, 1, 59, S3-12.jpg, 1, 0.82, 90, 1, 1, 1.5055, 1.5063
 15, 1, 60, S4-20.jpg, 2, 0.70, 117, 1, 0, 1.9494, 1.9502
 15, 1, 61, S3-12.jpg, 1, 0.82, 242, 2, 0, 4.0382, 4.0393
 15, 1, 62, S4-20.jpg, 2, 0.71, 208, 1, 0, 3.4669, 3.4677
 15, 1, 63, S4-20.jpg, 2, 0.79, 78, 2, 1, 1.3063, 1.3071
 15, 1, 64, S4-20.jpg, 2, 0.72, 117, 1, 0, 1.9434, 1.9447
 15, 1, 65, S4-20.jpg, 2, 0.79, 64, 2, 1, 1.0700, 1.0707
 15, 1, 66, S4-20.jpg, 2, 0.72, 138, 2, 1, 2.3098, 2.3106
 15, 1, 67, S3-12.jpg, 1, 0.82, 1, 2, 0, 0.0115, 0.0129
 15, 1, 68, S3-12.jpg, 1, 0.72, 46, 1, 1, 0.7754, 0.7762
 15, 1, 69, S3-12.jpg, 1, 0.83, 27, 2, 0, 0.4554, 0.4562
 15, 1, 70, S4-20.jpg, 2, 0.72, 37, 2, 1, 0.6206, 0.6214
 15, 1, 71, S4-20.jpg, 2, 0.78, NaN, NaN, 0, NaN, 8.9920
 15, 1, 72, S4-20.jpg, 2, 0.72, 60, 2, 1, 0.9924, 0.9932
 15, 1, 73, S4-20.jpg, 2, 0.80, 53, 1, 0, 0.8889, 0.8899
 15, 1, 74, S3-12.jpg, 1, 0.72, 231, 2, 0, 3.8506, 3.8514
 15, 1, 75, S4-20.jpg, 2, 0.81, 220, 2, 1, 3.6717, 3.6725
 15, 1, 76, S4-20.jpg, 2, 0.72, 72, 1, 0, 1.1940, 1.1949
 15, 1, 77, S3-12.jpg, 1, 0.83, 115, 1, 1, 1.9208, 1.9217
 15, 1, 78, S3-12.jpg, 1, 0.73, 232, 2, 0, 3.8711, 3.8720
 15, 1, 79, S3-12.jpg, 1, 0.83, 70, 1, 1, 1.1742, 1.1752
 15, 1, 80, S3-12.jpg, 1, 0.73, 103, 1, 1, 1.7336, 1.7344
 15, 1, 81, S4-20.jpg, 2, 0.80, 71, 2, 1, 1.1774, 1.1783
 15, 1, 82, S4-20.jpg, 2, 0.72, 103, 1, 0, 1.7201, 1.7215
 15, 1, 83, S3-12.jpg, 1, 0.83, 67, 2, 0, 1.1129, 1.1137
 15, 1, 84, S3-12.jpg, 1, 0.73, 82, 2, 0, 1.3600, 1.3607
 15, 1, 85, S3-12.jpg, 1, 0.83, 70, 1, 1, 1.1600, 1.1607
 15, 1, 86, S4-20.jpg, 2, 0.73, 56, 2, 1, 0.9413, 0.9422
 15, 1, 87, S4-20.jpg, 2, 0.80, 67, 2, 1, 1.1224, 1.1233
 15, 1, 88, S3-12.jpg, 1, 0.73, 45, 1, 1, 0.7427, 0.7437
 15, 1, 89, S4-20.jpg, 2, 0.80, 44, 2, 1, 0.7349, 0.7356
 15, 1, 90, S3-12.jpg, 1, 0.73, 42, 1, 1, 0.7057, 0.7065
 15, 1, 91, S4-20.jpg, 2, 0.79, 45, 1, 0, 0.7440, 0.7448
 15, 1, 92, S3-12.jpg, 1, 0.73, 48, 2, 0, 0.8044, 0.8053
 15, 1, 93, S3-12.jpg, 1, 0.83, 77, 2, 0, 1.2889, 1.2897
 15, 1, 94, S4-20.jpg, 2, 0.72, 61, 2, 1, 1.0221, 1.0229
 15, 1, 95, S4-20.jpg, 2, 0.80, 37, 1, 0, 0.6108, 0.6116
 15, 1, 96, S3-12.jpg, 1, 0.73, 40, 1, 1, 0.6608, 0.6617
 15, 1, 97, S3-12.jpg, 1, 0.83, 47, 2, 0, 0.7894, 0.7901
 15, 1, 98, S4-20.jpg, 2, 0.72, 34, 2, 1, 0.5723, 0.5733
 15, 1, 99, S3-12.jpg, 1, 0.83, 77, 1, 1, 1.2867, 1.2876
 15, 1, 100, S4-20.jpg, 2, 0.72, 106, 1, 0, 1.7625, 1.7633
