subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
15,1,1, S4-20.jpg,2,2, blue,1,1,0,1.9996,1.25,1
15,1,2, S4-20.jpg,2,1, red,0,2,1,2.8826,1.8667,1
15,1,3, S4-20.jpg,2,3, yellow, NaN,2,1,2.1829,1.2667,1
15,1,4, S4-20.jpg,2,1, red,0,2,1,2.0828,1.3,1
15,1,5, S4-20.jpg,2,3, yellow, NaN,2,1,1.983,1.5,1
15,1,6, S3-12.jpg,1,1, red,1,1,1,2.0163,1.25,1
15,1,7, S4-20.jpg,2,2, blue,1,2,1,1.8497,1.25,1
15,1,8, S3-12.jpg,1,2, blue,0,1,1,2.3829,1.5167,1
15,1,9, S4-20.jpg,2,2, blue,1,2,1,2.0001,1.35,1
15,1,10, S3-12.jpg,1,1, red,1,1,1,2.0332,1.3167,1
15,1,11, S3-12.jpg,1,1, red,1,1,1,1.9329,1.2667,1
15,1,12, S3-12.jpg,1,1, red,1,1,1,2.0497,1.2833,1
15,1,13, S4-20.jpg,2,2, blue,1,2,1,2.5494,1.55,1
15,1,14, S4-20.jpg,2,3, yellow, NaN, NaN,0, NaN,1.7333,1
15,1,15, S4-20.jpg,2,2, blue,1,2,1,2.3495,1.6,1
15,1,16, S4-20.jpg,2,1, red,0,2,1,4.0323,3.25,1
15,1,17, S3-12.jpg,1,1, red,1,1,1,2.6493,1.3833,1
15,1,18, S3-12.jpg,1,3, yellow, NaN,1,1,2.8493,1.8167,1
15,1,19, S4-20.jpg,2,2, blue,1,2,1,2.3838,1.3,1
15,1,20, S4-20.jpg,2,3, yellow, NaN, NaN,0, NaN,1.4333,1
15,1,21, S3-12.jpg,1,3, yellow, NaN,1,1,1.9828,1.35,1
15,1,22, S3-12.jpg,1,1, red,1,1,1,2.1663,1.3,1
15,1,23, S3-12.jpg,1,3, yellow, NaN,1,1,2.0676,1.25,1
15,1,24, S3-12.jpg,1,1, red,1,1,1,2.2995,1.5833,1
15,1,25, S3-12.jpg,1,1, red,1,1,1,2.3328,1.6167,1
15,1,26, S3-12.jpg,1,2, blue,0,1,1,1.9662,1.25,1
15,1,27, S3-12.jpg,1,3, yellow, NaN,1,1,2.2329,1.3333,1
15,1,28, S3-12.jpg,1,1, red,1,1,1,2.3662,1.6833,1
15,1,29, S4-20.jpg,2,3, yellow, NaN,2,1,2.7827,1.3333,1
15,1,30, S3-12.jpg,1,1, red,1,1,1,2.3161,1.4,1
15,1,31, S3-12.jpg,1,1, red,1,1,1,2.1832,1.5333,1
