subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 15, 1, 1, S3-12.jpg, 1, [240 37 33], red, 1, 97, 2, 0, 1.7379, NaN, NaN, 1.7449,89,25,87,0.7821,0
 15, 1, 2, S4-20.jpg, 2, [10 144 240], blue, 1, 116, 1, 0, 2.0223, 3, 2.1565, 2.0231,91,31,104,0.7608,0
 15, 1, 3, S4-20.jpg, 2, [10 144 240], blue, 1, 246, 1, 0, 4.2561, NaN, NaN, 4.2569,89,27,80,0.7608,0
 15, 1, 4, S3-12.jpg, 1, [10 144 240], blue, 0, 155, 2, 0, 2.7102, 2, 1.8277, 2.7112,139,31,85,0.7821,0
 15, 1, 5, S4-20.jpg, 2, [10 144 240], blue, 1, 137, 2, 1, 2.4027, NaN, NaN, 2.4034,138,25,81,0.7608,0
 15, 1, 6, S3-12.jpg, 1, [10 144 240], blue, 0, 147, 2, 0, 2.5271, 2, 0.0002, 2.5280,79,33,86,0.7821,0
 15, 1, 7, S4-20.jpg, 2, [10 144 240], blue, 1, 283, 2, 1, 4.8767, 4, 1.6928, 4.8774,96,27,76,0.7608,0
 15, 1, 8, S4-20.jpg, 2, [10 144 240], blue, 1, 256, 2, 1, 4.4204, 4, 1.1706, 4.4213,94,51,88,0.7608,0
 15, 1, 9, S4-20.jpg, 2, [10 144 240], blue, 1, 230, 1, 0, 3.9904, 2, 1.1562, 3.9916,86,58,90,0.7608,0
 15, 1, 10, S4-20.jpg, 2, [10 144 240], blue, 1, 307, 1, 0, 5.3108, 2, 1.3085, 5.3118,127,36,113,0.7608,0
 15, 1, 11, S4-20.jpg, 2, [10 144 240], blue, 1, 223, 2, 1, 3.8449, 3, 2.4710, 3.8460,84,62,83,0.7608,1
 15, 1, 12, S3-12.jpg, 1, [240 37 33], red, 1, 360, 1, 1, 6.2421, 3, 1.8444, 6.2429,77,38,78,0.7821,0
 15, 1, 13, S4-20.jpg, 2, [10 144 240], blue, 1, 189, 2, 1, 3.2691, 3, 1.8324, 3.2700,107,26,90,0.7608,1
 15, 1, 14, S4-20.jpg, 2, [10 144 240], blue, 1, 276, 2, 1, 4.7970, 3, 1.9055, 4.7978,104,38,102,0.7608,0
 15, 1, 15, S4-20.jpg, 2, [10 144 240], blue, 1, 320, 2, 1, 5.5386, 3, 1.7295, 5.5393,81,53,77,0.7608,0
 15, 1, 16, S3-12.jpg, 1, [240 239 10], yellow, NaN, 268, 1, 1, 4.6669, NaN, NaN, 4.6677,95,81,82,0.7821,0
