subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 15, 1, 1, S4-20.jpg, 2, 0.95, NaN, NaN, 0, NaN, 9.0518, 1
 15, 1, 2, S3-12.jpg, 1, 0.95, 104, 2, 0, 1.7257, 1.7267, 1
 15, 1, 3, S3-12.jpg, 1, 0.90, 178, 2, 0, 2.9693, 2.9703
 15, 1, 4, S4-20.jpg, 2, 0.90, 36, 1, 0, 0.5934, 0.5943
 15, 1, 5, S4-20.jpg, 2, 0.85, 328, 2, 1, 5.4705, 5.4712
 15, 1, 6, S4-20.jpg, 2, 0.85, 82, 1, 0, 1.3605, 1.3615
 15, 1, 7, S4-20.jpg, 2, 0.80, 51, 2, 1, 0.8519, 0.8529
 15, 1, 8, S3-12.jpg, 1, 0.80, 139, 2, 0, 2.3157, 2.3166
 15, 1, 9, S4-20.jpg, 2, 0.75, 270, 1, 0, 4.5000, 4.5010
 15, 1, 10, S4-20.jpg, 2, 0.75, 126, 2, 1, 2.1077, 2.1086
 15, 1, 11, S4-20.jpg, 2, 0.70, 134, 1, 0, 2.2562, 2.2570
 15, 1, 12, S3-12.jpg, 1, 0.70, 86, 1, 1, 1.4373, 1.4382
 15, 1, 13, S3-12.jpg, 1, 0.65, 301, 2, 0, 5.0106, 5.0115
 15, 1, 14, S3-12.jpg, 1, 0.65, 142, 2, 0, 2.3625, 2.3634
 15, 1, 15, S3-12.jpg, 1, 0.60, 69, 1, 1, 1.1574, 1.1584
 15, 1, 16, S3-12.jpg, 1, 0.60, 61, 1, 1, 1.0153, 1.0162
 15, 1, 17, S4-20.jpg, 2, 0.55, 149, 1, 0, 2.4899, 2.4907
 15, 1, 18, S4-20.jpg, 2, 0.55, 195, 2, 1, 3.2445, 3.2453
 15, 1, 19, S4-20.jpg, 2, 0.50, 134, 1, 0, 2.2418, 2.2432
 15, 1, 20, S3-12.jpg, 1, 0.50, 366, 2, 0, 6.1043, 6.1053
