subID,model,loss,condition,sample_size,n_params,m_noise1_fitted,m_noise1_min,m_noise1_max,m50_noise1_fitted,m50_noise1_min,m50_noise1_max,m_signal1_fitted,m_signal1_min,m_signal1_max,m50_signal1_fitted,m50_signal1_min,m50_signal1_max,v_signal1_fitted,v_signal1_min,v_signal1_max,v50_signal1_fitted,v50_signal1_min,v50_signal1_max,m_noise2_fitted,m_noise2_min,m_noise2_max,m50_noise2_fitted,m50_noise2_min,m50_noise2_max,m_signal2_fitted,m_signal2_min,m_signal2_max,m50_signal2_fitted,m50_signal2_min,m50_signal2_max,v_signal2_fitted,v_signal2_min,v_signal2_max,v50_signal2_fitted,v50_signal2_min,v50_signal2_max,B_fitted,B_min,B_max
43,subjectiveCue_0ndt_0.7coh,421.8253913547565,condition_80cue,412,13,0.0,0.0,10.0,1.6962658202464431,0.0,10.0,0.12673754842625204,0.0,10.0,2.825547017736849,0.0,10.0,3.9514696128214495,0.0,10.0,7.50679399650619,0.0,10.0,0.0,0.0,10.0,2.750610379053046,0.0,10.0,0.0,0.0,10.0,5.075694771435084,0.0,10.0,7.859159130036048,0.0,10.0,7.985933434367849,0.0,10.0,4.030221947051626,0.5,20.0
44,subjectiveCue_0ndt_0.7coh,408.4957737250995,condition_80cue,414,13,0.07319665782901195,0.0,10.0,3.0362941029607047,0.0,10.0,0.0,0.0,10.0,2.4529259939622374,0.0,10.0,3.3699242748765355,0.0,10.0,6.67888223144298,0.0,10.0,0.3753244178645037,0.0,10.0,2.719881639685137,0.0,10.0,0.0,0.0,10.0,2.522121907994298,0.0,10.0,9.994972633762393,0.0,10.0,4.8250293490017455,0.0,10.0,3.3559815246707823,0.5,20.0
45,subjectiveCue_0ndt_0.7coh,843.1955456024651,condition_80cue,403,13,0.0,0.0,10.0,3.8794248603599586,0.0,10.0,0.0,0.0,10.0,5.148973107541242,0.0,10.0,0.2963765082629576,0.0,10.0,8.809084789226475,0.0,10.0,0.0,0.0,10.0,7.33861625364081,0.0,10.0,1.2916763067083021,0.0,10.0,7.199481589069469,0.0,10.0,2.896500941031486,0.0,10.0,4.4497313550700435,0.0,10.0,2.2635489672528433,0.5,20.0
46,subjectiveCue_0ndt_0.7coh,805.3016716853546,condition_80cue,413,13,0.0,0.0,10.0,6.457990994495591,0.0,10.0,0.1526627224069523,0.0,10.0,5.108639436322547,0.0,10.0,0.06328277835072689,0.0,10.0,7.047747359012738,0.0,10.0,0.0,0.0,10.0,0.42688936949613954,0.0,10.0,0.0,0.0,10.0,1.9938930623655278,0.0,10.0,0.770648714605664,0.0,10.0,1.9686641340443707,0.0,10.0,1.4231525871842905,0.5,20.0
47,subjectiveCue_0ndt_0.7coh,261.4253389965788,condition_80cue,413,13,0.10470836674543836,0.0,10.0,9.309824225314282,0.0,10.0,0.0,0.0,10.0,5.939741754056843,0.0,10.0,4.643947702979618,0.0,10.0,5.329773163101185,0.0,10.0,0.1864329648346468,0.0,10.0,5.998388847475535,0.0,10.0,0.010344534870513521,0.0,10.0,7.9754906544159,0.0,10.0,9.567915248808848,0.0,10.0,4.129813851548701,0.0,10.0,4.506150143950007,0.5,20.0
48,subjectiveCue_0ndt_0.7coh,566.7757623548716,condition_80cue,412,13,0.0,0.0,10.0,2.271445752077121,0.0,10.0,0.0,0.0,10.0,1.297353684587283,0.0,10.0,0.6285426159519416,0.0,10.0,2.9479579352045575,0.0,10.0,0.0,0.0,10.0,4.702535417716969,0.0,10.0,0.0,0.0,10.0,6.291258204537614,0.0,10.0,6.39018437993186,0.0,10.0,8.054674996000024,0.0,10.0,3.185171495850561,0.5,20.0
49,subjectiveCue_0ndt_0.7coh,732.9846622017756,condition_80cue,413,13,0.0,0.0,10.0,3.740147157834497,0.0,10.0,0.12594017392299697,0.0,10.0,5.799149688876382,0.0,10.0,0.3729995631311515,0.0,10.0,8.812008991778221,0.0,10.0,0.0,0.0,10.0,9.495405527465328,0.0,10.0,0.11861610915271067,0.0,10.0,0.768902015928429,0.0,10.0,1.4929727791022465,0.0,10.0,5.746580935865568,0.0,10.0,1.409704232467048,0.5,20.0
50,subjectiveCue_0ndt_0.7coh,240.88042272014272,condition_80cue,414,13,0.23262966312935326,0.0,10.0,3.8437976841254304,0.0,10.0,0.0,0.0,10.0,6.264728558004171,0.0,10.0,1.5675907563238412,0.0,10.0,5.392666789392498,0.0,10.0,0.0,0.0,10.0,2.0858026636929203,0.0,10.0,3.7010971662396925,0.0,10.0,8.879066282449774,0.0,10.0,1.6393421636156313,0.0,10.0,6.126497837093408,0.0,10.0,1.7688459617378847,0.5,20.0
51,subjectiveCue_0ndt_0.7coh,597.176473109533,condition_80cue,414,13,0.0,0.0,10.0,4.226565042998523,0.0,10.0,0.1116872432989899,0.0,10.0,1.9926282761612213,0.0,10.0,0.04477266261303092,0.0,10.0,4.3299509890276235,0.0,10.0,0.04668417305733182,0.0,10.0,3.966547258448236,0.0,10.0,0.0,0.0,10.0,7.985051635746476,0.0,10.0,0.10968480468053284,0.0,10.0,5.347102102728574,0.0,10.0,1.0466675620620531,0.5,20.0
52,subjectiveCue_0ndt_0.7coh,517.6769234543063,condition_80cue,407,13,0.0,0.0,10.0,2.8028815298756395,0.0,10.0,0.19820165424517963,0.0,10.0,4.520524212117722,0.0,10.0,0.7708104777513196,0.0,10.0,4.473253103666629,0.0,10.0,0.04859742843087819,0.0,10.0,5.622482467811035,0.0,10.0,0.0,0.0,10.0,3.5220899822000575,0.0,10.0,6.596707377691068,0.0,10.0,8.574648316603426,0.0,10.0,3.2813710408865484,0.5,20.0
