subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 16, 1, 184, S1-15.jpg, 1, [181 10 240], purple, 1, 430, 1, 1, 7.4420, 2, 0.4636, 7.4429,105,47,90,0.7857,1
 16, 1, 185, S2-19.jpg, 2, [181 10 240], purple, 0, 355, 1, 0, 6.1671, 2, 1.0232, 6.1678,84,35,82,0.7019,0
 16, 1, 186, S2-19.jpg, 2, [10 240 94], green, 1, 406, 2, 1, 7.0395, 3, 0.9345, 7.0403,89,59,96,0.7019,0
 16, 1, 187, S1-15.jpg, 1, [181 10 240], purple, 1, 301, 2, 0, 5.2397, 3, 0.7930, 5.2405,95,89,91,0.7857,0
 16, 1, 188, S1-15.jpg, 1, [181 10 240], purple, 1, 330, 1, 1, 5.7186, 2, 0.6061, 5.7195,90,31,84,0.7857,0
 16, 1, 189, S2-19.jpg, 2, [181 10 240], purple, 0, 289, 2, 1, 5.0218, 2, 0.5032, 5.0227,91,28,86,0.7019,1
 16, 1, 190, S2-19.jpg, 2, [10 240 94], green, 1, 331, 2, 1, 5.7289, 2, 0.5991, 5.7298,98,79,111,0.7019,0
 16, 1, 191, S2-19.jpg, 2, [240 168 10], orange, NaN, 329, 2, 1, 5.7174, 2, 0.2696, 5.7183,75,34,79,0.7019,1
 16, 1, 192, S1-15.jpg, 1, [181 10 240], purple, 1, 350, 2, 0, 6.0911, 2, 0.5937, 6.0925,80,47,104,0.7857,0
 16, 1, 193, S1-15.jpg, 1, [10 240 94], green, 0, 309, 1, 1, 5.3359, 2, 0.5821, 5.3367,126,26,81,0.7857,1
 16, 1, 194, S1-15.jpg, 1, [181 10 240], purple, 1, 338, 2, 0, 5.8618, 3, 1.2783, 5.8628,85,24,89,0.7857,0
 16, 1, 195, S1-15.jpg, 1, [181 10 240], purple, 1, 225, 1, 1, 3.9201, 3, 0.0801, 3.9210,132,50,76,0.7857,0
 16, 1, 196, S2-19.jpg, 2, [240 168 10], orange, NaN, 462, 2, 1, 8.0360, 1, 0.1829, 8.0370,105,33,81,0.7019,0
 16, 1, 197, S2-19.jpg, 2, [181 10 240], purple, 0, 469, 2, 1, 8.1413, 1, 0.1959, 8.1420,88,34,87,0.7019,0
