subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
16,1,40, S1-15.jpg,1,3, orange, NaN,1,1,2.2174,1.4167,1
16,1,41, S2-19.jpg,2,3, orange, NaN,2,1,0.9345,1.3667,1
16,1,42, S1-15.jpg,1,2, green,0,2,0,0.4224,1.2667,1
16,1,43, S2-19.jpg,2,2, green,1,2,1,1.9664,1.5,1
16,1,44, S2-19.jpg,2,3, orange, NaN,2,1,1.9829,1.4333,1
16,1,45, S2-19.jpg,2,2, green,1,2,1,2.2496,1.6333,1
16,1,46, S2-19.jpg,2,3, orange, NaN,2,1,2.3995,1.8,1
16,1,47, S2-19.jpg,2,2, green,1,2,1,2.2504,1.7,1
16,1,48, S1-15.jpg,1,3, orange, NaN,1,1,2.4827,1.85,1
16,1,49, S1-15.jpg,1,3, orange, NaN,1,1,2.6327,1.45,1
16,1,50, S2-19.jpg,2,2, green,1,2,1,3.3663,1.9333,1
16,1,51, S2-19.jpg,2,2, green,1,2,1,2.167,1.4833,1
16,1,52, S2-19.jpg,2,2, green,1,2,1,1.6996,1.35,1
16,1,53, S2-19.jpg,2,2, green,1,2,1,1.9829,1.55,1
16,1,54, S1-15.jpg,1,1, purple,1,1,1,1.8663,1.3667,1
16,1,55, S1-15.jpg,1,1, purple,1,1,1,2.0162,1.5333,1
16,1,56, S2-19.jpg,2,1, purple,0,1,0,1.1234,1.8333,1
16,1,57, S1-15.jpg,1,3, orange, NaN,1,1,1.0083,1.3833,1
16,1,58, S1-15.jpg,1,1, purple,1,1,1,1.9663,1.45,1
16,1,59, S1-15.jpg,1,2, green,0,2,0,1.2999,1.2833,1
16,1,60, S1-15.jpg,1,1, purple,1,1,1,1.6329,1.25,1
16,1,61, S2-19.jpg,2,1, purple,0,2,1,1.9662,1.3833,1
16,1,62, S1-15.jpg,1,3, orange, NaN,1,1,2.3496,1.7167,1
16,1,63, S2-19.jpg,2,2, green,1,2,1,2.566,1.9,1
16,1,64, S1-15.jpg,1,1, purple,1,1,1,1.8997,1.25,1
16,1,65, S2-19.jpg,2,3, orange, NaN,2,1,2.1827,1.6667,1
16,1,66, S2-19.jpg,2,2, green,1,2,1,2.0163,1.4167,1
16,1,67, S2-19.jpg,2,2, green,1,2,1,1.9345,1.3667,1
16,1,68, S1-15.jpg,1,1, purple,1,1,1,2.0168,1.3333,1
16,1,69, S1-15.jpg,1,3, orange, NaN,1,1,2.8,1.7667,1
16,1,70, S2-19.jpg,2,3, orange, NaN,2,1,2.5828,1.75,1
16,1,71, S2-19.jpg,2,2, green,1,2,1,2.0162,1.4833,1
16,1,72, S2-19.jpg,2,2, green,1,2,1,2.2332,1.65,1
16,1,73, S1-15.jpg,1,1, purple,1,1,1,2.6827,1.3167,1
16,1,74, S1-15.jpg,1,3, orange, NaN,1,1,1.7341,1.2833,1
16,1,75, S2-19.jpg,2,2, green,1,2,1,2.2995,1.5667,1
