subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 27, 1, 1, S2-19.jpg, 1, 0.83, NaN, 1, 1, 2.9465, 2.9491
 27, 1, 2, S2-19.jpg, 1, 0.63, NaN, 1, 1, 2.4136, 2.4159
 27, 1, 3, S1-15.jpg, 2, 0.83, NaN, 2, 1, 0.8012, 0.8044
 27, 1, 4, S1-15.jpg, 2, 0.63, NaN, 1, 0, 2.0029, 2.0054
 27, 1, 5, S2-19.jpg, 1, 0.80, NaN, 1, 1, 1.2345, 1.2387
 27, 1, 6, S2-19.jpg, 1, 0.60, NaN, 1, 1, 4.7812, 4.7838
 27, 1, 7, S1-15.jpg, 2, 0.80, NaN, 2, 1, 0.8653, 0.8678
 27, 1, 8, S2-19.jpg, 1, 0.56, NaN, 1, 1, 3.1330, 3.1351
 27, 1, 9, S1-15.jpg, 2, 0.76, NaN, 2, 1, 1.0993, 1.1013
 27, 1, 10, S1-15.jpg, 2, 0.71, NaN, 2, 1, 4.3342, 4.3363
 27, 1, 11, S2-19.jpg, 1, 0.76, NaN, 1, 1, 1.2299, 1.2320
 27, 1, 12, S1-15.jpg, 2, 0.69, NaN, 2, 1, 1.5622, 1.5643
 27, 1, 13, S1-15.jpg, 2, 0.73, NaN, 2, 1, 1.1779, 1.1800
 27, 1, 14, S2-19.jpg, 1, 0.53, NaN, 1, 1, 4.2411, 4.2436
 27, 1, 15, S1-15.jpg, 2, 0.70, NaN, 2, 1, 0.9467, 0.9490
 27, 1, 16, S1-15.jpg, 2, 0.67, NaN, 2, 1, 1.8674, 1.8698
 27, 1, 17, S1-15.jpg, 2, 0.68, NaN, 2, 1, 1.3231, 1.3250
 27, 1, 18, S1-15.jpg, 2, 0.65, NaN, 2, 1, 1.1582, 1.1605
 27, 1, 19, S2-19.jpg, 1, 0.73, NaN, 1, 1, 1.6902, 1.6926
 27, 1, 20, S1-15.jpg, 2, 0.63, NaN, 2, 1, 0.8881, 0.8902
 27, 1, 21, S2-19.jpg, 1, 0.70, NaN, 1, 1, 1.2190, 1.2210
 27, 1, 22, S1-15.jpg, 2, 0.60, NaN, 2, 1, 0.8399, 0.8423
 27, 1, 23, S2-19.jpg, 1, 0.68, NaN, 1, 1, 1.5837, 1.5858
 27, 1, 24, S2-19.jpg, 1, 0.50, NaN, 2, 0, 1.2312, 1.2337
 27, 1, 25, S1-15.jpg, 2, 0.66, NaN, 2, 1, 1.6507, 1.6533
 27, 1, 26, S1-15.jpg, 2, 0.58, NaN, 1, 0, 2.6987, 2.7009
 27, 1, 27, S1-15.jpg, 2, 0.64, NaN, 1, 0, 3.6292, 3.6316
 27, 1, 28, S2-19.jpg, 1, 0.56, NaN, 1, 1, 1.7696, 1.7717
 27, 1, 29, S2-19.jpg, 1, 0.66, NaN, 1, 1, 0.9366, 0.9390
 27, 1, 30, S1-15.jpg, 2, 0.63, NaN, NaN, 0, NaN, 6.3630
 27, 1, 31, S2-19.jpg, 1, 0.64, NaN, 1, 1, 1.0492, 1.0514
 27, 1, 32, S1-15.jpg, 2, 0.67, NaN, 1, 0, 1.0672, 1.0696
 27, 1, 33, S2-19.jpg, 1, 0.63, NaN, 2, 0, 1.9581, 1.9607
 27, 1, 34, S1-15.jpg, 2, 0.71, NaN, 2, 1, 0.7267, 0.7288
 27, 1, 35, S2-19.jpg, 1, 0.66, NaN, 1, 1, 2.7590, 2.7610
 27, 1, 36, S1-15.jpg, 2, 0.70, NaN, 2, 1, 1.0530, 1.0551
 27, 1, 37, S1-15.jpg, 2, 0.67, NaN, 2, 1, 1.7356, 1.7381
 27, 1, 38, S2-19.jpg, 1, 0.53, NaN, 1, 1, 0.9122, 0.9146
 27, 1, 39, S1-15.jpg, 2, 0.66, NaN, 1, 0, 0.7936, 0.7959
 27, 1, 40, S1-15.jpg, 2, 0.68, NaN, 2, 1, 1.9139, 1.9162
 27, 1, 41, S1-15.jpg, 2, 0.69, NaN, 2, 1, 0.8853, 0.8876
 27, 1, 42, S2-19.jpg, 1, 0.51, NaN, 1, 1, 2.7103, 2.7123
 27, 1, 43, S2-19.jpg, 1, 0.64, NaN, 2, 0, 1.1974, 1.1995
