subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 27, 1, 1, S2-19.jpg, 1, 0.95, 281, 1, 1, 3.3070, 3.3100
 27, 1, 2, S1-15.jpg, 2, 0.95, 86, 2, 1, 1.0123, 1.0145
 27, 1, 3, S1-15.jpg, 2, 0.90, 79, 2, 1, 0.9330, 0.9361
 27, 1, 4, S1-15.jpg, 2, 0.90, 47, 2, 1, 0.5529, 0.5556
 27, 1, 5, S2-19.jpg, 1, 0.85, 54, 2, 0, 0.6250, 0.6289
 27, 1, 6, S2-19.jpg, 1, 0.85, 51, 2, 0, 0.6007, 0.6032
 27, 1, 7, S1-15.jpg, 2, 0.80, 90, 2, 1, 1.0545, 1.0568
 27, 1, 8, S1-15.jpg, 2, 0.80, 54, 2, 1, 0.6325, 0.6348
 27, 1, 9, S1-15.jpg, 2, 0.75, 53, 2, 1, 0.6167, 0.6188
 27, 1, 10, S1-15.jpg, 2, 0.75, 71, 2, 1, 0.8267, 0.8291
 27, 1, 11, S2-19.jpg, 1, 0.70, 140, 2, 0, 1.6413, 1.6428
 27, 1, 12, S2-19.jpg, 1, 0.70, 93, 1, 1, 1.0894, 1.0919
 27, 1, 13, S2-19.jpg, 1, 0.65, 203, 1, 1, 2.3824, 2.3845
 27, 1, 14, S1-15.jpg, 2, 0.65, 225, 1, 0, 2.6469, 2.6492
 27, 1, 15, S1-15.jpg, 2, 0.60, 265, 1, 0, 3.1160, 3.1184
 27, 1, 16, S1-15.jpg, 2, 0.60, 182, 2, 1, 2.1406, 2.1428
 27, 1, 17, S2-19.jpg, 1, 0.55, 81, 2, 0, 0.9446, 0.9469
 27, 1, 18, S2-19.jpg, 1, 0.55, 24, 1, 1, 0.2794, 0.2816
 27, 1, 19, S2-19.jpg, 1, 0.50, 162, 1, 1, 1.9044, 1.9065
 27, 1, 20, S2-19.jpg, 1, 0.50, 56, 1, 1, 0.6520, 0.6543
