subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 22, 1, 1, S2-19.jpg, 2, 0.73, 56, 2, 1, 1.3543, 1.3558
 22, 1, 2, S2-19.jpg, 2, 0.53, 81, 2, 1, 2.0369, 2.0377
 22, 1, 3, S1-15.jpg, 1, 0.73, 82, 1, 1, 2.0934, 2.0941
 22, 1, 4, S1-15.jpg, 1, 0.53, 120, 2, 0, 2.9897, 2.9907
 22, 1, 5, S2-19.jpg, 2, 0.70, 151, 2, 1, 3.7422, 3.7429
 22, 1, 6, S2-19.jpg, 2, 0.50, 100, 1, 0, 2.5086, 2.5093
 22, 1, 7, S1-15.jpg, 1, 0.70, 67, 1, 1, 1.6607, 1.6614
 22, 1, 8, S2-19.jpg, 2, 0.58, 125, 2, 1, 3.0937, 3.0945
 22, 1, 9, S2-19.jpg, 2, 0.66, 145, 2, 1, 3.5600, 3.5608
 22, 1, 10, S1-15.jpg, 1, 0.61, 90, 1, 1, 2.2601, 2.2609
 22, 1, 11, S2-19.jpg, 2, 0.63, 162, 2, 1, 4.0098, 4.0106
 22, 1, 12, S1-15.jpg, 1, 0.59, 97, 1, 1, 2.3764, 2.3771
 22, 1, 13, S2-19.jpg, 2, 0.60, 160, 1, 0, 3.5765, 3.5775
 22, 1, 14, S2-19.jpg, 2, 0.56, 164, 2, 1, 4.0918, 4.0925
 22, 1, 15, S1-15.jpg, 1, 0.66, 69, 1, 1, 1.7274, 1.7283
 22, 1, 16, S2-19.jpg, 2, 0.53, 154, 2, 1, 3.8424, 3.8431
 22, 1, 17, S1-15.jpg, 1, 0.63, 120, 1, 1, 2.9937, 2.9945
 22, 1, 18, S2-19.jpg, 2, 0.51, 126, 2, 1, 3.0934, 3.0944
 22, 1, 19, S1-15.jpg, 1, 0.60, 105, 1, 1, 2.6095, 2.6103
 22, 1, 20, S1-15.jpg, 1, 0.57, 189, 1, 1, 4.3429, 4.3438
 22, 1, 21, S2-19.jpg, 2, 0.66, 122, 2, 1, 3.0095, 3.0105
 22, 1, 22, S2-19.jpg, 2, 0.48, 80, 2, 1, 1.8929, 1.8937
 22, 1, 23, S2-19.jpg, 2, 0.63, 84, 1, 0, 2.0934, 2.0942
 22, 1, 24, S2-19.jpg, 2, 0.46, 212, 2, 1, 4.9428, 4.9435
 22, 1, 25, S2-19.jpg, 2, 0.69, 123, 2, 1, 3.0603, 3.0610
 22, 1, 26, S1-15.jpg, 1, 0.55, 136, 1, 1, 3.4937, 3.4951
 22, 1, 27, S2-19.jpg, 2, 0.67, 127, 2, 1, 3.0079, 3.0088
 22, 1, 28, S2-19.jpg, 2, 0.44, 263, 2, 1, 6.0920, 6.0929
 22, 1, 29, S1-15.jpg, 1, 0.58, 291, 1, 1, 6.7088, 6.7095
 22, 1, 30, S1-15.jpg, 1, 0.53, 217, 2, 0, 5.0096, 5.0105
 22, 1, 31, S2-19.jpg, 2, 0.64, 109, 2, 1, 2.5263, 2.5272
 22, 1, 32, S1-15.jpg, 1, 0.58, 138, 1, 1, 3.1431, 3.1439
 22, 1, 33, S1-15.jpg, 1, 0.56, 174, 1, 1, 3.9095, 3.9109
 22, 1, 34, S1-15.jpg, 1, 0.56, 90, 1, 1, 2.0918, 2.0926
 22, 1, 35, S2-19.jpg, 2, 0.63, 123, 2, 1, 2.8267, 2.8274
 22, 1, 36, S2-19.jpg, 2, 0.43, 253, 2, 1, 5.8429, 5.8437
 22, 1, 37, S1-15.jpg, 1, 0.54, 190, 1, 1, 4.3926, 4.3934
 22, 1, 38, S1-15.jpg, 1, 0.54, 233, 2, 0, 5.3460, 5.3467
 22, 1, 39, S1-15.jpg, 1, 0.53, 115, 2, 0, 2.6739, 2.6749
 22, 1, 40, S1-15.jpg, 1, 0.58, 217, 2, 0, 4.8752, 4.8760
 22, 1, 41, S1-15.jpg, 1, 0.56, 180, 2, 0, 4.0939, 4.0947
 22, 1, 42, S2-19.jpg, 2, 0.41, 230, 2, 1, 5.3182, 5.3196
 22, 1, 43, S2-19.jpg, 2, 0.61, 85, 2, 1, 2.0024, 2.0032
 22, 1, 44, S2-19.jpg, 2, 0.40, 69, 1, 0, 1.6105, 1.6112
 22, 1, 45, S1-15.jpg, 1, 0.59, 167, 2, 0, 3.8763, 3.8770
 22, 1, 46, S1-15.jpg, 1, 0.62, 135, 2, 0, 3.1100, 3.1108
 22, 1, 47, S2-19.jpg, 2, 0.59, 148, 2, 1, 3.3599, 3.3606
 22, 1, 48, S2-19.jpg, 2, 0.43, 114, 2, 1, 2.5718, 2.5725
 22, 1, 49, S2-19.jpg, 2, 0.58, 173, 2, 1, 3.9596, 3.9603
 22, 1, 50, S1-15.jpg, 1, 0.65, 211, 1, 1, 4.8765, 4.8774
 22, 1, 51, S2-19.jpg, 2, 0.57, 277, 1, 0, 6.3752, 6.3762
 22, 1, 52, S1-15.jpg, 1, 0.64, 127, 1, 1, 2.8564, 2.8573
 22, 1, 53, S2-19.jpg, 2, 0.59, 250, 1, 0, 5.7591, 5.7598
 22, 1, 54, S2-19.jpg, 2, 0.42, 221, 1, 0, 4.9598, 4.9607
 22, 1, 55, S1-15.jpg, 1, 0.64, 152, 1, 1, 3.4765, 3.4779
 22, 1, 56, S1-15.jpg, 1, 0.63, 205, 2, 0, 4.7185, 4.7192
 22, 1, 57, S2-19.jpg, 2, 0.62, 123, 1, 0, 2.8571, 2.8581
 22, 1, 58, S2-19.jpg, 2, 0.45, 146, 2, 1, 3.3227, 3.3235
 22, 1, 59, S2-19.jpg, 2, 0.66, 118, 2, 1, 2.7435, 2.7442
 22, 1, 60, S1-15.jpg, 1, 0.66, 194, 1, 1, 4.5098, 4.5105
 22, 1, 61, S1-15.jpg, 1, 0.62, 148, 1, 1, 3.3434, 3.3441
 22, 1, 62, S1-15.jpg, 1, 0.65, 162, 1, 1, 3.7101, 3.7109
 22, 1, 63, S1-15.jpg, 1, 0.60, 142, 2, 0, 3.2921, 3.2928
 22, 1, 64, S1-15.jpg, 1, 0.64, 199, 1, 1, 4.5932, 4.5939
 22, 1, 65, S1-15.jpg, 1, 0.64, 136, 1, 1, 3.1600, 3.1607
 22, 1, 66, S2-19.jpg, 2, 0.43, 141, 1, 0, 3.2770, 3.2778
 22, 1, 67, S2-19.jpg, 2, 0.64, 140, 1, 0, 3.2435, 3.2445
 22, 1, 68, S1-15.jpg, 1, 0.63, 262, 2, 0, 5.8537, 5.8545
 22, 1, 69, S1-15.jpg, 1, 0.62, 197, 2, 0, 4.5262, 4.5272
 22, 1, 70, S2-19.jpg, 2, 0.46, 279, 2, 1, 6.4582, 6.4592
 22, 1, 71, S2-19.jpg, 2, 0.68, 214, 2, 1, 4.9417, 4.9425
 22, 1, 72, S2-19.jpg, 2, 0.45, 297, 2, 1, 6.8091, 6.8099
 22, 1, 73, S2-19.jpg, 2, 0.66, 349, 2, 1, 7.9084, 7.9092
