subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 22, 1, 1, S2-19.jpg, 2, 0.95, 28, 2, 1, 0.7358, 0.7382, 1
 22, 1, 2, S2-19.jpg, 2, 0.95, 38, 2, 1, 0.9455, 0.9463
 22, 1, 3, S2-19.jpg, 2, 0.90, 20, 2, 1, 0.5093, 0.5100
 22, 1, 4, S1-15.jpg, 1, 0.90, 33, 1, 1, 0.7661, 0.7669
 22, 1, 5, S1-15.jpg, 1, 0.85, 40, 2, 0, 1.0067, 1.0077
 22, 1, 6, S1-15.jpg, 1, 0.85, 48, 1, 1, 1.1983, 1.1990
 22, 1, 7, S1-15.jpg, 1, 0.80, 34, 2, 0, 0.8756, 0.8763
 22, 1, 8, S1-15.jpg, 1, 0.80, 46, 1, 1, 1.2035, 1.2042
 22, 1, 9, S2-19.jpg, 2, 0.75, 77, 2, 1, 1.9106, 1.9114
 22, 1, 10, S1-15.jpg, 1, 0.75, 106, 1, 1, 2.7340, 2.7347
 22, 1, 11, S2-19.jpg, 2, 0.70, 85, 2, 1, 2.0176, 2.0185
 22, 1, 12, S1-15.jpg, 1, 0.70, 116, 1, 1, 2.9291, 2.9299
 22, 1, 13, S2-19.jpg, 2, 0.65, 81, 2, 1, 2.0500, 2.0509
 22, 1, 14, S1-15.jpg, 1, 0.65, 117, 2, 0, 2.9660, 2.9674
 22, 1, 15, S2-19.jpg, 2, 0.60, 120, 1, 0, 3.0058, 3.0064
 22, 1, 16, S2-19.jpg, 2, 0.60, 61, 2, 1, 1.5401, 1.5412
 22, 1, 17, S1-15.jpg, 1, 0.55, 58, 1, 1, 1.4256, 1.4270
 22, 1, 18, S1-15.jpg, 1, 0.55, 79, 2, 0, 1.8427, 1.8437
 22, 1, 19, S2-19.jpg, 2, 0.50, 159, 1, 0, 3.8998, 3.9006
 22, 1, 20, S1-15.jpg, 1, 0.50, 133, 1, 1, 3.2647, 3.2654
