subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 11, 1, 1, S2-19.jpg, 2, 0.95, 229, 1, 0, 3.0596, 3.0622, 1
 11, 1, 2, S2-19.jpg, 2, 0.95, 147, 1, 0, 1.9749, 1.9757
 11, 1, 3, S1-15.jpg, 1, 0.90, 116, 2, 0, 1.5426, 1.5436
 11, 1, 4, S1-15.jpg, 1, 0.90, 112, 1, 1, 1.4976, 1.4986
 11, 1, 5, S1-15.jpg, 1, 0.85, 155, 1, 1, 2.0752, 2.0767
 11, 1, 6, S1-15.jpg, 1, 0.85, 113, 2, 0, 1.5024, 1.5033
 11, 1, 7, S1-15.jpg, 1, 0.80, 230, 2, 0, 3.0736, 3.0744
 11, 1, 8, S1-15.jpg, 1, 0.80, 130, 1, 1, 1.7534, 1.7543
 11, 1, 9, S1-15.jpg, 1, 0.75, 143, 1, 1, 1.9362, 1.9372
 11, 1, 10, S2-19.jpg, 2, 0.75, 134, 1, 0, 1.8168, 1.8178
 11, 1, 11, S1-15.jpg, 1, 0.70, 162, 2, 0, 2.1778, 2.1785
 11, 1, 12, S1-15.jpg, 1, 0.70, 221, 1, 1, 2.9497, 2.9509
 11, 1, 13, S2-19.jpg, 2, 0.65, 259, 1, 0, 3.4570, 3.4580
 11, 1, 14, S1-15.jpg, 1, 0.65, 232, 2, 0, 3.1123, 3.1131
 11, 1, 15, S1-15.jpg, 1, 0.60, 309, 1, 1, 4.1274, 4.1283
 11, 1, 16, S1-15.jpg, 1, 0.60, 249, 1, 1, 3.3185, 3.3195
 11, 1, 17, S1-15.jpg, 1, 0.55, 244, 2, 0, 3.2587, 3.2595
 11, 1, 18, S2-19.jpg, 2, 0.55, 222, 2, 1, 2.9581, 2.9590
 11, 1, 19, S2-19.jpg, 2, 0.50, 202, 1, 0, 2.6923, 2.6933
 11, 1, 20, S2-19.jpg, 2, 0.50, 313, 2, 1, 4.1789, 4.1803
